,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Fft_gx1,Fft_gy1,Fft_gz1,Fft_ax1,Fft_ay1,Fft_az1
923,-0.5,0.27,-2.33,125.31,-114.81,21.5,-3.72,-3.8,3.41,-0.71,0.01,0.67,0.24,614587,48847,W,0.674976743739305,0.4550793137546123,-2.4265186028023242,-2.3253221089225384,2.5555599356321363,2.219425593388096,0.1787342309658088,-3.0627081718636444,1.8894174770051968,-2.1122042256436795,-0.6523015235185577,-2.448756612277793
924,0.38,1.24,-3.0,125.31,-114.81,21.5,-3.72,-3.8,3.41,-0.71,0.01,0.67,0.24,614629,48889,W,-0.300081523284845,0.4336198130970703,-2.825428693353855,0.07267558802804808,-0.34351716566733037,1.9405839512433527,0.20665746018184308,0.40579202503060424,1.8031645933297376,-2.4357331237024096,1.8331157213427698,1.11350657691145
925,0.38,1.24,-3.0,125.31,-114.81,21.5,-10.73,-1.01,2.42,-0.71,0.01,0.67,0.24,614672,48932,W,-1.1493334467134784,0.42008228989639496,3.073950683657666,2.499320870046831,3.1274378176269515,1.6327121403284235,0.2653192635863158,-2.3830250432643014,1.6878871561104882,-2.752925203730143,-1.8927681683857425,-1.6152355317764022
926,0.11,1.01,-3.36,125.31,-114.81,21.5,-10.73,-1.01,2.42,-0.71,0.01,0.67,0.24,614714,48974,W,-1.878646900698284,0.41611341061077484,2.7030318964017046,-1.3199257390817898,0.40014867856855174,1.3680169431745328,0.3360627575735907,1.136865519411083,1.5669338515778561,-3.0573712082381825,0.8332735798599119,1.8613323954880465
927,0.11,1.01,-3.36,125.31,-114.81,21.5,-13.72,1.6,1.0,-0.71,0.01,0.67,0.24,614756,49016,W,-2.533981627136864,0.4131980578165733,2.343984919852786,1.1652733421889083,-2.292929788847319,1.1933508034015188,0.40636894270545343,-1.5838693564014337,1.4553850117629337,2.9452977121158996,-2.390623182115356,-1.0829841349126677
928,0.11,1.01,-3.36,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614796,49056,W,-3.137144812221007,0.3984561840347394,1.996485721667454,-2.654300598266183,1.2839377873344515,1.1248277328071696,0.4682084434157627,1.968874498268009,1.356205102455794,2.7078308176493904,0.6016414395113563,2.13760764246167
929,-1.43,0.93,-2.25,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614837,49097,W,2.578236202247898,0.3667101987623383,1.6547007333609596,-0.19872207460128583,-1.486309293983622,1.1651007139430996,0.5126826798311844,-0.7988452149973422,1.2640888854893972,2.547755701599656,-2.8572051448734976,-0.9786312299015039
930,-1.6,0.5,-1.75,125.31,-114.81,21.5,-13.49,0.98,1.19,-0.71,0.01,0.67,0.24,614879,49139,W,2.029374101454773,0.3205398267440344,1.307816021675611,2.234752531208046,1.9766769010120477,1.295082206147865,0.5335168200064696,2.6696245493135793,1.16578877792289,2.5306217630109837,-0.16567013314977125,2.2312097963775517
931,-1.6,0.5,-1.75,125.31,-114.81,21.5,-10.05,1.1,2.8,-0.71,0.01,0.67,0.24,614923,49183,W,1.4913612539711425,0.2644534095868814,0.9422839273579368,-1.6561289089036064,-0.8900907476997992,1.4694722547526586,0.5301628405763158,-0.1921833618892213,1.042445564379094,2.708860841862955,2.444647999671146,-0.7856692202629895
932,0.59,-0.21,0.95,125.31,-114.81,21.5,-10.05,1.1,2.8,-0.71,0.01,0.67,0.24,614964,49224,W,0.9624754350632461,0.2039694992473277,0.5485819591391901,0.7197634874366147,2.490354766414541,1.6356313580096724,0.5058593150210426,-3.086438829596486,0.8910322644936811,2.908844321031462,-1.2942328908315222,2.519836408666367
