,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft1,Fft2,Fft3
15,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.16,-3.23,-0.03,-0.71,0.01,0.67,0.24,571729,5989,W,0.3849223730842598,0.09723152073097,0.0964099062894261
16,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.24,-3.15,0.0,-0.71,0.01,0.67,0.24,571772,6032,W,0.5326340961912904,0.11037344086183873,0.1310332001509613
17,-0.01,0.0,-0.01,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571813,6073,W,0.6842925013537756,0.12064193990613178,0.16436734328108357
18,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.39,-3.11,-0.11,-0.71,0.01,0.67,0.24,571855,6115,W,0.8351930253489507,0.13213369000124156,0.19866130099201365
19,-0.01,-0.55,0.47,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571899,6159,W,0.9814737334887017,0.1509160088785212,0.2289050816591504
20,0.23,-1.6,2.52,16.63,-111.25,-31.94,-9.55,-3.15,0.16,-0.71,0.01,0.67,0.24,571941,6201,W,1.1188542111365651,0.17693600440988028,0.25025615125946654
21,0.23,-1.6,2.52,16.63,-111.25,-31.94,-13.3,-3.04,1.08,-0.71,0.01,0.67,0.24,571983,6243,W,1.240432895706632,0.20518137667784728,0.2656812727422202
22,0.23,-1.6,2.52,16.63,-111.25,-31.94,-14.11,-2.16,1.23,-0.71,0.01,0.67,0.24,572026,6286,W,1.3357689356328801,0.2318531269221128,0.26805222874781853
23,0.23,-1.6,2.52,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572066,6326,W,1.3933279859864178,0.24948305330688617,0.2590035444400653
24,-0.2,0.49,0.16,16.63,-111.25,-31.94,-6.75,-12.35,-3.14,-0.71,0.01,0.67,0.24,572109,6369,W,1.403962682216761,0.2552376742837874,0.23849608530975336
25,-0.2,0.49,0.16,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572153,6413,W,1.3630449686840995,0.2461272003014744,0.2070092941117605
26,0.12,0.47,-2.43,16.63,-111.25,-31.94,-7.06,-7.52,2.65,-0.71,0.01,0.67,0.24,572195,6455,W,1.2719482169110874,0.22338168706297523,0.17093026441957734
27,0.12,0.47,-2.43,16.63,-111.25,-31.94,-9.51,-3.34,1.42,-0.71,0.01,0.67,0.24,572236,6496,W,1.1389244200030058,0.18852946748376695,0.13074425869221631
28,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.03,-2.04,3.07,-0.71,0.01,0.67,0.24,572278,6538,W,0.9777694885426977,0.14609483401620885,0.09409955235962615
29,0.12,0.47,-2.43,16.63,-111.25,-31.94,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572320,6580,W,0.80801720299789,0.11379458657566738,0.06721447406306859
30,0.12,0.47,-2.43,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572362,6622,W,0.6600982983813838,0.09314280423118095,0.05528625426373663
31,-0.8,0.31,-1.77,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572403,6663,W,0.5741483526588742,0.08802576354684714,0.059878460897865436
32,-1.1,0.45,-1.42,44.5,-132.63,7.69,-13.41,0.48,2.95,-0.71,0.01,0.67,0.24,572445,6705,W,0.5808974688741936,0.09924575801652107,0.07804279678961251
33,-1.1,0.45,-1.42,44.5,-132.63,7.69,-9.63,-1.66,2.92,-0.71,0.01,0.67,0.24,572486,6746,W,0.6650453669532569,0.11804671382393633,0.10435358993280572
34,-1.1,0.45,-1.42,44.5,-132.63,7.69,-10.05,-1.66,2.76,-0.71,0.01,0.67,0.24,572527,6787,W,0.7739563333430707,0.14260403379902928,0.13348443294210216
35,-1.1,0.45,-1.42,44.5,-132.63,7.69,-10.27,0.52,3.8,-0.71,0.01,0.67,0.24,572568,6828,W,0.8677992576461311,0.16015008957205254,0.16047104511035032
36,-1.1,0.45,-1.42,106.38,-105.44,22.0,-10.27,0.52,3.8,-0.71,0.01,0.67,0.24,572608,6868,W,0.928089341252308,0.168206750440885,0.17631964028638888
37,-1.1,0.45,-1.42,106.38,-105.44,22.0,-11.16,4.32,6.25,-0.71,0.01,0.67,0.24,572652,6912,W,0.9475310639842949,0.16771171565175721,0.18504121785820732
38,0.54,-0.34,1.58,106.38,-105.44,22.0,-11.16,4.32,6.25,-0.71,0.01,0.67,0.24,572694,6954,W,0.9277759927056686,0.15777465784785247,0.18340248100337647
39,0.54,-0.34,1.58,106.38,-105.44,22.0,-12.92,-3.15,0.2,-0.71,0.01,0.67,0.24,572736,6996,W,0.8757505204125215,0.14222811536305177,0.1704759487525115
40,0.54,-0.34,1.58,106.38,-105.44,22.0,-9.97,-3.23,0.89,-0.71,0.01,0.67,0.24,572778,7038,W,0.7993607395107885,0.12345531195668345,0.15434601384170796
41,0.54,-0.34,1.58,106.38,-105.44,22.0,-9.13,-3.5,0.31,-0.71,0.01,0.67,0.24,572820,7080,W,0.7055767351009072,0.10595593722893001,0.13354063650152012
42,0.54,-0.34,1.58,96.31,-120.81,34.63,-9.13,-3.5,0.31,-0.71,0.01,0.67,0.24,572861,7121,W,0.6007354525137191,0.09242576678424294,0.11436579361800538
43,0.54,-0.34,1.58,96.31,-120.81,34.63,-9.55,-3.15,0.35,-0.71,0.01,0.67,0.24,572904,7164,W,0.4906040177912671,0.08348258768370924,0.09735712119080989
44,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.55,-3.15,0.35,-0.71,0.01,0.67,0.24,572945,7205,W,0.3807244033239679,0.07683913931564526,0.0824755545083563
45,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.32,-3.11,0.27,-0.71,0.01,0.67,0.24,572986,7246,W,0.2761341681158933,0.06772659215627991,0.07131430478250732
46,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.32,-3.11,0.35,-0.71,0.01,0.67,0.24,573027,7287,W,0.17974952810554004,0.0549375548824364,0.059008275765938804
47,-0.01,0.04,0.12,96.31,-120.81,34.63,-9.24,-3.04,0.43,-0.71,0.01,0.67,0.24,573068,7328,W,0.1159065425998347,0.060532690754618174,0.06293451581091646
48,-0.01,0.04,0.12,102.44,-121.56,23.25,-9.24,-3.04,0.43,-0.71,0.01,0.67,0.24,573107,7367,W,0.12836211220176172,0.0835070175429695,0.09003776056874853
49,-0.01,0.04,0.12,102.44,-121.56,23.25,-9.36,-3.0,0.31,-0.71,0.01,0.67,0.24,573150,7410,W,0.2440441834972532,0.12093954759627801,0.1281419489467991
50,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.36,-3.0,0.31,-0.71,0.01,0.67,0.24,573192,7452,W,0.4678362611130059,0.17005906573759294,0.18041710487733115
51,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.39,-3.08,0.16,-0.71,0.01,0.67,0.24,573234,7494,W,0.7817745639402385,0.22135324761693878,0.23854181425908005
52,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.47,-3.19,0.12,-0.71,0.01,0.67,0.24,573277,7537,W,1.1563374965904323,0.2836175947948023,0.26867674635264105
53,-0.08,-0.04,0.11,102.44,-121.56,23.25,-9.93,-3.19,-0.15,-0.71,0.01,0.67,0.24,573319,7579,W,1.5583615395733716,0.352773314617982,0.25913797133413274
54,-0.08,-0.04,0.11,99.5,-125.19,19.13,-9.93,-3.19,-0.15,-0.71,0.01,0.67,0.24,573361,7621,W,1.9561118303934946,0.4231121893550895,0.2275257226636013
55,-0.08,-0.04,0.11,99.5,-125.19,19.13,-13.57,-4.95,0.7,-0.71,0.01,0.67,0.24,573404,7664,W,2.3210939343091095,0.49223218996123197,0.19997712862373304
56,0.16,-2.68,6.0,99.5,-125.19,19.13,-13.57,-4.95,0.7,-0.71,0.01,0.67,0.24,573447,7707,W,2.6293435669812424,0.5503762219120791,0.21162736069625177
57,0.16,-2.68,6.0,99.5,-125.19,19.13,-8.74,-15.14,-5.78,-0.71,0.01,0.67,0.24,573488,7748,W,2.860039428695905,0.5933139756701715,0.274470055825798
58,0.16,-2.68,6.0,99.5,-125.19,19.13,-6.68,-8.67,-0.68,-0.71,0.01,0.67,0.24,573530,7790,W,2.994280536363865,0.612572639357972,0.3586812630761446
59,0.16,-2.68,6.0,99.5,-125.19,19.13,-3.57,-8.32,-2.14,-0.71,0.01,0.67,0.24,573572,7832,W,3.02080603350053,0.6003634735386959,0.43744511715996715
60,0.16,-2.68,6.0,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573612,7872,W,2.9426562293966017,0.562357387946471,0.49750631895215947
61,0.85,1.3,-3.48,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573655,7915,W,2.777271335705519,0.5058610291013472,0.5301185525102289
62,0.5,1.11,-3.55,99.5,-125.19,19.13,-5.6,-5.64,-2.02,-0.71,0.01,0.67,0.24,573696,7956,W,2.552898739266374,0.44196617563078305,0.5335474881821375
63,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.76,1.14,0.89,-0.71,0.01,0.67,0.24,573737,7997,W,2.3008287967031915,0.38185079696488,0.5081785878337303
64,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.26,1.79,1.5,-0.71,0.01,0.67,0.24,573778,8038,W,2.0511688497979454,0.32943331287852823,0.45922295891144066
65,0.5,1.11,-3.55,99.5,-125.19,19.13,-14.14,1.75,4.56,-0.71,0.01,0.67,0.24,573820,8080,W,1.8213863021053216,0.2895233080848632,0.4120928431913766
66,0.5,1.11,-3.55,99.5,-125.19,19.13,-12.69,2.55,4.79,-0.71,0.01,0.67,0.24,573859,8119,W,1.609591749130806,0.2676863523908492,0.38046247010303036
67,0.5,1.11,-3.55,99.5,-125.19,19.13,-11.16,3.36,3.8,-0.71,0.01,0.67,0.24,573902,8162,W,1.40414397495773,0.24964301652536236,0.34951415393014257
68,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.16,3.36,3.8,-0.71,0.01,0.67,0.24,573944,8204,W,1.1917740161605823,0.22919355989519316,0.31942732292245185
69,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.43,-1.05,6.59,-0.71,0.01,0.67,0.24,573984,8244,W,0.9636188654070872,0.19756257050400672,0.29122703191065696
70,1.2,-1.2,1.26,99.5,-125.19,19.13,-12.84,-5.18,-0.61,-0.71,0.01,0.67,0.24,574026,8286,W,0.7315258967276181,0.156314564098839,0.2535456033795723
71,1.2,-1.2,1.26,99.5,-125.19,19.13,-11.08,-2.81,2.15,-0.71,0.01,0.67,0.24,574067,8327,W,0.5226294272996209,0.11406542077361351,0.2032710290231538
72,0.53,-0.22,0.27,99.5,-125.19,19.13,-11.08,-2.81,2.15,-0.71,0.01,0.67,0.24,574108,8368,W,0.35309574937826377,0.07537590879538589,0.15007666155200053
73,0.53,-0.22,0.27,99.5,-125.19,19.13,-9.59,-3.04,1.19,-0.71,0.01,0.67,0.24,574151,8411,W,0.22448329535895686,0.048159895227228175,0.10308557690988945
74,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.59,-3.04,1.19,-0.71,0.01,0.67,0.24,574193,8453,W,0.1283995593257255,0.03650343705708389,0.06045086762548935
75,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.24,-3.04,0.85,-0.71,0.01,0.67,0.24,574234,8494,W,0.06127819040504189,0.03079862199152585,0.036356083523474796
76,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.36,-3.04,0.54,-0.71,0.01,0.67,0.24,574276,8536,W,0.034332899217153615,0.022591616910579197,0.029597061644845123
77,0.15,-0.16,0.2,99.5,-125.19,19.13,-9.36,-2.89,0.7,-0.71,0.01,0.67,0.24,574316,8576,W,0.03737530356690731,0.02185693129886374,0.026307688775294286
78,0.15,-0.16,0.2,146.44,-96.75,32.75,-9.36,-2.89,0.7,-0.71,0.01,0.67,0.24,574356,8616,W,0.04200409807758831,0.02785771834292696,0.02989777565046625
79,0.15,-0.16,0.2,146.44,-96.75,32.75,-9.39,-2.81,0.73,-0.71,0.01,0.67,0.24,574398,8658,W,0.08124997738024749,0.04014826162519236,0.040305868723303266
80,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.39,-2.81,0.73,-0.71,0.01,0.67,0.24,574439,8699,W,0.1628718373499274,0.05780537505229173,0.055044916503383425
81,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.43,-2.81,0.62,-0.71,0.01,0.67,0.24,574480,8740,W,0.27055090356756023,0.0712273522927671,0.07745782763607278
82,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.39,-2.85,0.58,-0.71,0.01,0.67,0.24,574523,8783,W,0.39152861804516914,0.08017814960154082,0.1053686150826659
83,-0.06,0.03,0.06,146.44,-96.75,32.75,-9.51,-2.89,0.43,-0.71,0.01,0.67,0.24,574563,8823,W,0.5122321425977772,0.0853778302853639,0.13413554444353878
84,-0.08,-0.21,0.44,146.44,-96.75,32.75,-9.51,-2.89,0.43,-0.71,0.01,0.67,0.24,574604,8864,W,0.6190369709188045,0.08844968921134164,0.161037633201532
85,-0.08,-0.21,0.44,146.44,-96.75,32.75,-9.82,-3.04,0.2,-0.71,0.01,0.67,0.24,574646,8906,W,0.695868586964723,0.08711474242847371,0.18641170512883298
86,0.36,-1.29,1.97,146.44,-96.75,32.75,-9.82,-3.04,0.2,-0.71,0.01,0.67,0.24,574687,8947,W,0.7269159561680375,0.08273009010269616,0.2084376866213317
87,0.36,-1.29,1.97,146.44,-96.75,32.75,-13.0,-3.84,1.31,-0.71,0.01,0.67,0.24,574728,8988,W,0.7038408323202187,0.07716844904348374,0.22236465086838778
88,0.36,-1.29,1.97,146.44,-96.75,32.75,-16.82,-4.23,0.5,-0.71,0.01,0.67,0.24,574769,9029,W,0.6279036780304241,0.07195213570274654,0.22836688218204537
89,0.36,-1.29,1.97,119.75,-140.63,10.0,-16.82,-4.23,0.5,-0.71,0.01,0.67,0.24,574811,9071,W,0.5091014080566663,0.06828676892622224,0.22812421628566654
90,0.11,-0.46,-0.2,119.75,-140.63,10.0,-16.82,-4.23,0.5,-0.71,0.01,0.67,0.24,574853,9113,W,0.3665261799641846,0.06255230175826436,0.22223491005569376
91,0.11,-0.46,-0.2,119.75,-140.63,10.0,-1.04,-6.71,-0.11,-0.71,0.01,0.67,0.24,574896,9156,W,0.2357449562789072,0.05219338310231422,0.2120450417116853
92,0.11,-0.46,-0.2,119.75,-140.63,10.0,-4.26,-9.21,-1.87,-0.71,0.01,0.67,0.24,574940,9200,W,0.1875699223571417,0.03617157671090417,0.1984092033463666
93,0.11,-0.46,-0.2,119.75,-140.63,10.0,-9.66,-2.16,2.3,-0.71,0.01,0.67,0.24,574982,9242,W,0.2421665604459911,0.017818886058108566,0.1822132653939999
94,-0.03,-0.08,1.04,92.0,-84.31,-14.38,-11.5,0.37,1.77,-0.71,0.01,0.67,0.24,582793,10366,T,0.30753687505355215,0.018140821286311556,0.16575028797565278
95,-0.03,-0.08,1.04,92.0,-84.31,-14.38,-6.83,-3.3,3.18,-0.71,0.01,0.67,0.24,582834,11490,T,0.33930000372368596,0.039076628424389755,0.14670530608426455
96,-0.03,-0.08,1.04,92.0,-84.31,-14.38,-12.77,-5.95,-3.14,-0.71,0.01,0.67,0.24,582875,12614,T,0.33429630941896327,0.057748919904007365,0.12088527674741509
97,-0.03,-0.08,1.04,92.0,-84.31,-14.38,-12.88,-2.92,0.93,-0.71,0.01,0.67,0.24,582918,13738,T,0.30658209842749923,0.06911784741771823,0.09728968988058233
98,-0.01,-0.04,0.06,84.31,-65.81,11.25,-9.09,-3.46,-0.23,-0.71,0.01,0.67,0.24,580657,14917,W,0.2816072558338574,0.07227655791293015,0.07859662549541381
99,-0.19,-0.29,0.27,84.31,-65.81,11.25,-9.09,-3.46,-0.23,-0.71,0.01,0.67,0.24,580699,14959,W,0.28402155787315947,0.07204838477030627,0.05928599102465562
100,-0.19,-0.29,0.27,84.31,-65.81,11.25,-9.32,-3.73,-0.64,-0.71,0.01,0.67,0.24,580741,15001,W,0.32268999210097044,0.06922211697439849,0.04639306064056193
101,-0.19,-0.29,0.27,84.31,-65.81,11.25,-9.13,-5.07,1.57,-0.71,0.01,0.67,0.24,580783,15043,W,0.38547908430975736,0.06336533387749768,0.04345501647029147
102,-0.19,-0.29,0.27,84.31,-65.81,11.25,-6.48,-9.55,-2.1,-0.71,0.01,0.67,0.24,580823,15083,W,0.4495823261356758,0.05680103585733093,0.04442274250340921
103,-0.19,-0.29,0.27,84.31,-65.81,11.25,-6.33,-9.47,-1.11,-0.71,0.01,0.67,0.24,580862,15122,W,0.497547916424996,0.04963318487910887,0.04704728866773926
104,-0.14,0.29,-0.89,84.31,-65.81,11.25,-6.33,-9.47,-1.11,-0.71,0.01,0.67,0.24,580904,15164,W,0.5206855167171686,0.041907539209798256,0.04845304214659576
105,-0.45,-0.04,-1.28,84.31,-65.81,11.25,-6.33,-9.47,-1.11,-0.71,0.01,0.67,0.24,580946,15206,W,0.5152079059697255,0.0342162357215075,0.043181423796867735
106,-0.45,-0.04,-1.28,84.31,-65.81,11.25,-8.74,-6.14,0.04,-0.71,0.01,0.67,0.24,580989,15249,W,0.483097882813768,0.026351007617337777,0.035612440317953055
107,-0.45,-0.04,-1.28,84.31,-65.81,11.25,-9.85,-5.91,0.66,-0.71,0.01,0.67,0.24,581031,15291,W,0.43835021450423545,0.02513045723004929,0.033288215050542684
108,-0.45,-0.04,-1.28,84.31,-65.81,11.25,-9.85,-5.22,0.66,-0.71,0.01,0.67,0.24,581072,15332,W,0.4121984489170313,0.024319130269860646,0.035279835841354516
109,-0.45,-0.04,-1.28,84.31,-65.81,11.25,-8.82,-5.34,0.43,-0.71,0.01,0.67,0.24,581112,15372,W,0.44281064363730205,0.02368701227806339,0.03827165435902498
110,-0.26,0.26,-1.27,84.31,-65.81,11.25,-8.82,-5.34,0.43,-0.71,0.01,0.67,0.24,581154,15414,W,0.5418973490384154,0.025021358677747768,0.04590459017172857
111,-0.24,0.32,-1.25,84.31,-65.81,11.25,-8.82,-5.34,0.43,-0.71,0.01,0.67,0.24,581196,15456,W,0.6881030966344509,0.026232238595464454,0.058262652336693734
112,-0.24,0.32,-1.25,84.31,-65.81,11.25,-7.52,-3.34,0.46,-0.71,0.01,0.67,0.24,581237,15497,W,0.8514023800243201,0.02902038752453662,0.06778763093376107
113,-0.24,0.32,-1.25,84.31,-65.81,11.25,-7.9,-2.31,0.7,-0.71,0.01,0.67,0.24,581280,15540,W,1.0079480935613567,0.03465806269068073,0.07250639169834974
114,-0.24,0.32,-1.25,84.31,-65.81,11.25,-7.71,-0.32,0.85,-0.71,0.01,0.67,0.24,581321,15581,W,1.139775565325686,0.047016156261123175,0.06840590105995277
115,-0.24,0.32,-1.25,84.31,-65.81,11.25,-8.05,-0.2,0.73,-0.71,0.01,0.67,0.24,581360,15620,W,1.233037193268547,0.06617242145416448,0.05742585982345472
116,-0.01,-0.13,0.78,84.31,-65.81,11.25,-8.05,-0.2,0.73,-0.71,0.01,0.67,0.24,581402,15662,W,1.278303785755252,0.08791055592673017,0.04718681572139126
117,0.83,-0.33,2.69,84.31,-65.81,11.25,-8.05,-0.2,0.73,-0.71,0.01,0.67,0.24,581442,15702,W,1.270984374156542,0.10921318786740018,0.044384082320762595
118,0.83,-0.33,2.69,84.31,-65.81,11.25,-17.36,-4.04,2.73,-0.71,0.01,0.67,0.24,581483,15743,W,1.2123136805873738,0.1264027314121524,0.05929766331688373
119,0.83,-0.33,2.69,84.31,-65.81,11.25,-11.65,-4.19,1.04,-0.71,0.01,0.67,0.24,581524,15784,W,1.108716404599241,0.13692353651707756,0.08043025212041004
120,0.83,-0.33,2.69,84.31,-65.81,11.25,-11.81,-3.0,1.92,-0.71,0.01,0.67,0.24,581564,15824,W,0.9698680417834137,0.1400222564793214,0.10267426228521054
121,0.83,-0.33,2.69,97.44,-56.19,-8.06,-11.81,-3.0,1.92,-0.71,0.01,0.67,0.24,581604,15864,W,0.8082351839545285,0.13447336921333947,0.11826129141546163
122,0.45,0.2,0.43,97.44,-56.19,-8.06,-11.81,-3.0,1.92,-0.71,0.01,0.67,0.24,581645,15905,W,0.6384949850009364,0.1217628447124618,0.12540057232945964
123,0.45,0.2,0.43,97.44,-56.19,-8.06,-9.93,-3.19,-0.03,-0.71,0.01,0.67,0.24,581687,15947,W,0.4765921032738388,0.10295852320109171,0.12376470769519012
124,0.45,0.2,0.43,97.44,-56.19,-8.06,-9.32,-3.0,0.46,-0.71,0.01,0.67,0.24,581728,15988,W,0.33573822596988434,0.0811883997422506,0.11046453382983673
125,0.45,0.2,0.43,97.44,-56.19,-8.06,-9.36,-3.08,0.27,-0.71,0.01,0.67,0.24,581768,16028,W,0.2302425984277921,0.06775206210478535,0.09198544985781434
126,0.45,0.2,0.43,97.44,-56.19,-8.06,-9.32,-3.0,0.43,-0.71,0.01,0.67,0.24,581807,16067,W,0.1712135882948564,0.06025414799873831,0.07841448306050108
127,-0.06,0.03,0.02,97.44,-56.19,-8.06,-9.32,-3.0,0.43,-0.71,0.01,0.67,0.24,581847,16107,W,0.1559352445801203,0.05914677076256758,0.07066818119701603
128,-0.06,0.06,0.01,97.44,-56.19,-8.06,-9.32,-3.0,0.43,-0.71,0.01,0.67,0.24,581888,16148,W,0.18885417707888147,0.06447704728646683,0.06955214236564139
129,-0.06,0.06,0.01,97.44,-56.19,-8.06,-9.39,-3.08,0.27,-0.71,0.01,0.67,0.24,581928,16188,W,0.27176267676140614,0.07283483573867475,0.08162374109900229
130,-0.06,0.06,0.01,97.44,-56.19,-8.06,-9.36,-3.04,0.27,-0.71,0.01,0.67,0.24,581970,16230,W,0.3808562863411455,0.08466198817942219,0.10201607461790453
131,-0.06,0.06,0.01,97.44,-56.19,-8.06,-9.43,-3.08,0.2,-0.71,0.01,0.67,0.24,582009,16269,W,0.4988137456126185,0.09468488890332136,0.12111841335109665
132,-0.07,-0.26,0.2,97.44,-56.19,-8.06,-9.43,-3.08,0.2,-0.71,0.01,0.67,0.24,582050,16310,W,0.6237311604090341,0.10528079467843188,0.14460207908608777
133,-0.07,-0.26,0.2,97.44,-56.19,-8.06,-9.63,-3.23,0.08,-0.71,0.01,0.67,0.24,582091,16351,W,0.754912631880441,0.12271097823744463,0.1675558349799066
134,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-9.63,-3.23,0.08,-0.71,0.01,0.67,0.24,582132,16392,W,0.8920839604477581,0.146925581044847,0.1905927577458554
135,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-11.58,-5.03,1.77,-0.71,0.01,0.67,0.24,582173,16433,W,1.031875616738684,0.1731730355399312,0.21772027900723262
136,-0.09,-0.88,1.9,97.44,-56.19,-8.06,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582214,16474,W,1.1640930449415823,0.19704295266156427,0.23767568215682514
137,-0.09,-0.88,1.9,92.0,-84.31,-14.38,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582254,16514,W,1.2734993882752783,0.21227027980183474,0.25390489835306373
138,0.21,-0.9,0.81,92.0,-84.31,-14.38,-13.38,-4.95,2.38,-0.71,0.01,0.67,0.24,582297,16557,W,1.3437702384586043,0.21776425945069428,0.2598813285335273
139,0.21,-0.9,0.81,92.0,-84.31,-14.38,-3.65,-6.95,0.73,-0.71,0.01,0.67,0.24,582340,16600,W,1.3619848917336819,0.20988212571268536,0.25372564901999317
140,0.38,0.51,-2.57,92.0,-84.31,-14.38,-3.65,-6.95,0.73,-0.71,0.01,0.67,0.24,582380,16640,W,1.3270230535384318,0.1866806893391878,0.2423638603979437
141,0.38,0.51,-2.57,92.0,-84.31,-14.38,-8.51,-2.39,0.54,-0.71,0.01,0.67,0.24,582422,16682,W,1.2583440033968762,0.1562524252006413,0.2250704824519156
142,0.38,0.51,-2.57,92.0,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582461,16721,W,1.1874514272178769,0.12146425842354769,0.20177019003818836
143,0.51,0.55,-3.04,92.0,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582503,16763,W,1.140929336339552,0.08970936810703956,0.17183457668174887
144,0.23,0.61,-2.67,92.0,-84.31,-14.38,-10.81,-0.97,1.54,-0.71,0.01,0.67,0.24,582545,16805,W,1.1323629396956572,0.06446916350217492,0.14243383174861857
145,0.23,0.61,-2.67,92.0,-84.31,-14.38,-12.3,1.6,1.46,-0.71,0.01,0.67,0.24,582586,16846,W,1.1552060541432363,0.04911522531140822,0.12039323139362995
