,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft1,Fft2,Fft3
143,-1.41,0.44,0.86,13.06,-9.69,-47.38,-5.1,-10.39,2.54,-0.21,0.37,0.57,0.7,270951,10298,W,1.012798320667126,0.1603366382227432,0.22966308392901552
144,-1.98,0.39,-2.63,13.06,-9.69,-47.38,-5.1,-10.39,2.54,-0.21,0.37,0.57,0.7,270974,10321,W,0.9940202200751485,0.14684106239154748,0.22022547816692975
145,-1.98,0.39,-2.63,13.06,-9.69,-47.38,-4.64,-10.89,2.31,-0.21,0.37,0.57,0.7,270993,10340,W,0.9232311885774375,0.12522644557696697,0.19643494224148397
146,-1.69,0.47,-2.09,13.06,-9.69,-47.38,-4.64,-10.89,2.31,-0.21,0.37,0.57,0.7,271014,10361,W,0.8079504792148147,0.09759491106713769,0.16730808859360022
147,-1.69,0.47,-2.09,13.06,-9.69,-47.38,-4.94,-11.27,2.08,-0.21,0.37,0.57,0.7,271030,10377,W,0.6639841792957903,0.06809293256108698,0.13285174898327637
148,-1.36,0.44,-1.71,13.06,-9.69,-47.38,-4.94,-11.27,2.08,-0.21,0.37,0.57,0.7,271044,10391,W,0.5168150853652151,0.04047278459504041,0.09537602775250646
149,-1.36,0.44,-1.71,13.06,-9.69,-47.38,-4.94,-11.27,2.08,-0.63,0.01,0.34,0.7,271060,10407,W,0.4011351264409879,0.021118080397147097,0.06354524601990964
150,-1.36,0.44,-1.71,13.06,-9.69,-47.38,-5.14,-11.62,2.23,-0.63,0.01,0.34,0.7,271077,10424,W,0.3507027053565915,0.010874303158730884,0.036609489676984984
151,-1.3,0.58,-1.59,13.06,-9.69,-47.38,-5.14,-11.62,2.23,-0.63,0.01,0.34,0.7,271090,10437,W,0.36104569547664833,0.005198005809113,0.019115371246355782
152,-1.3,0.58,-1.59,13.06,-9.69,-47.38,-5.14,-11.62,2.23,-0.66,-0.02,0.3,0.69,271104,10451,W,0.39075446058294616,0.012988982691337721,0.01898785396319898
153,-1.3,0.58,-1.59,13.06,-9.69,-47.38,-5.17,-10.96,2.2,-0.66,-0.02,0.3,0.69,271118,10465,W,0.4157679987030916,0.02238269783824256,0.024078875707537323
154,-1.28,0.16,-1.53,13.06,-9.69,-47.38,-5.17,-10.96,2.2,-0.66,-0.02,0.3,0.69,271138,10485,W,0.42722418984716565,0.027894581105535745,0.02882900575723391
155,-1.28,0.16,-1.53,13.06,-9.69,-47.38,-5.17,-10.96,2.2,-0.68,-0.05,0.27,0.68,271154,10501,W,0.41925898895755015,0.0317535223087305,0.0354349426244292
156,-1.28,0.16,-1.53,13.06,-9.69,-47.38,-5.25,-10.24,2.08,-0.68,-0.05,0.27,0.68,271168,10515,W,0.3900648806834635,0.032027579807301816,0.0389963584206494
157,-1.28,0.16,-1.53,13.06,-9.69,-47.38,-4.79,-10.77,1.96,-0.68,-0.05,0.27,0.68,271182,10529,W,0.3416099699599602,0.03118696638821129,0.04142175249781847
158,-1.0,0.53,-0.9,13.06,-9.69,-47.38,-4.79,-10.77,1.96,-0.68,-0.05,0.27,0.68,271201,10548,W,0.2798221664939551,0.03067829542268822,0.038819321803912954
159,-1.0,0.53,-0.9,13.06,-9.69,-47.38,-4.79,-10.77,1.96,-0.7,-0.07,0.24,0.67,271217,10564,W,0.2217931986383268,0.03253730313194994,0.02931791190576648
160,-1.0,0.53,-0.9,13.06,-9.69,-47.38,-5.55,-8.89,1.81,-0.7,-0.07,0.24,0.67,271231,10578,W,0.19768165699241702,0.03626604595670874,0.02131083413305783
161,-0.84,-0.46,-0.73,13.06,-9.69,-47.38,-5.55,-8.89,1.81,-0.7,-0.07,0.24,0.67,271246,10593,W,0.22336617568145334,0.042040280313897456,0.023343381170198622
162,-0.84,-0.46,-0.73,13.06,-9.69,-47.38,-5.55,-8.89,1.81,-0.71,-0.09,0.23,0.66,271434,10781,W,0.27488171199316785,0.04812825040642066,0.035184513501656446
163,-0.84,-0.46,-0.73,13.06,-9.69,-47.38,-3.68,-8.13,1.2,-0.71,-0.09,0.23,0.66,271460,10807,W,0.3243444448823566,0.053523521287456986,0.04947300000045979
164,-0.84,-0.46,-0.73,-21.25,9.06,21.5,-3.68,-8.13,1.2,-0.71,-0.09,0.23,0.66,271488,10835,W,0.35804356717772146,0.057194630685267825,0.06332880367178566
165,-0.84,-0.46,-0.73,-21.25,9.06,21.5,-3.3,-9.59,0.51,-0.71,-0.09,0.23,0.66,271520,10867,W,0.3719426809315327,0.05822939424308615,0.06982878679431899
166,-0.84,-0.46,-0.73,-21.25,9.06,21.5,-2.37,-9.63,0.2,-0.71,-0.09,0.23,0.66,271540,10887,W,0.36764902090624246,0.05693055954411312,0.07148802925085745
167,0.65,1.1,0.38,-21.25,9.06,21.5,-2.37,-9.63,0.2,-0.71,-0.09,0.23,0.66,271556,10903,W,0.347262374655551,0.05273065514655913,0.06884736467170928
168,0.65,1.1,0.38,-21.25,9.06,21.5,-2.91,-9.32,0.47,-0.71,-0.09,0.23,0.66,271573,10920,W,0.3123773822962902,0.046544137283979096,0.05944715330193854
169,0.65,1.1,0.38,-21.25,9.06,21.5,-2.95,-10.2,0.47,-0.71,-0.09,0.23,0.66,271587,10934,W,0.26496918018265203,0.04096603775724791,0.04979972598699051
170,0.86,1.29,0.54,-21.25,9.06,21.5,-2.95,-10.2,0.47,-0.71,-0.09,0.23,0.66,271606,10953,W,0.20828398930974557,0.03744578180609576,0.039461698937763
171,0.86,1.29,0.54,-21.25,9.06,21.5,-4.1,-11.16,0.55,-0.71,-0.09,0.23,0.66,271621,10968,W,0.15268918466546988,0.03589208597671997,0.030608133489932167
172,0.99,0.56,0.57,-21.25,9.06,21.5,-4.1,-11.16,0.55,-0.71,-0.09,0.23,0.66,271635,10982,W,0.12566798864272774,0.037100317896624734,0.030193929652977382
173,0.99,0.56,0.57,-21.25,9.06,21.5,-4.1,-11.16,0.55,-0.73,-0.07,0.11,0.67,271658,11005,W,0.1534584487865609,0.03988238666985114,0.03231783577056867
174,0.99,0.56,0.57,-20.0,12.19,11.81,-4.1,-11.16,0.55,-0.73,-0.07,0.11,0.67,271672,11019,W,0.21229989443968875,0.04517828361641583,0.03071927112588064
175,0.99,0.56,0.57,-20.0,12.19,11.81,-3.34,-12.34,1.08,-0.73,-0.07,0.11,0.67,271685,11032,W,0.2759738609749678,0.05180713245108644,0.02991911661745805
176,0.99,0.67,0.84,-20.0,12.19,11.81,-3.34,-12.34,1.08,-0.73,-0.07,0.11,0.67,271707,11054,W,0.3334266367243404,0.058988313376981114,0.02685177939581589
177,0.99,0.67,0.84,-19.19,16.31,6.81,-3.34,-12.34,1.08,-0.73,-0.07,0.11,0.67,271721,11068,W,0.381000949184513,0.06401021591655484,0.021886603839912394
178,1.04,0.22,1.46,-19.19,16.31,6.81,-3.34,-12.34,1.08,-0.73,-0.07,0.11,0.67,271735,11082,W,0.4228874723546493,0.0687300752465441,0.02190749457536447
179,1.04,0.22,1.46,-19.19,16.31,6.81,-3.34,-12.34,1.08,-0.7,-0.01,0.13,0.7,271749,11096,W,0.46789977579255926,0.07074959130551649,0.02538639246148628
180,1.04,0.22,1.46,-19.19,16.31,6.81,-3.34,-12.34,1.08,-0.7,-0.01,0.13,0.7,271763,11110,W,0.524788237580018,0.07122912710368666,0.028273931334500246
181,1.04,0.22,1.46,-19.19,16.31,6.81,-3.3,-9.59,1.27,-0.7,-0.01,0.13,0.7,271777,11124,W,0.5958125977217352,0.0693084437459276,0.03243862151438162
182,1.23,-0.42,2.07,-19.19,16.31,6.81,-3.3,-9.59,1.27,-0.7,-0.01,0.13,0.7,271881,11228,W,0.6715584950398347,0.06759420937094177,0.03578056629665429
183,1.23,-0.42,2.07,-19.19,16.31,6.81,-3.3,-9.59,1.27,-0.68,0.02,0.17,0.71,271897,11244,W,0.7370273964556211,0.06535446773637328,0.03549474302423554
184,1.36,-0.08,2.6,-19.19,16.31,6.81,-3.3,-9.59,1.27,-0.68,0.02,0.17,0.71,271912,11259,W,0.7788279324545214,0.06322820604805149,0.03464931126212524
185,1.36,-0.08,2.6,-19.19,16.31,6.81,-4.1,-10.01,2.39,-0.68,0.02,0.17,0.71,271930,11277,W,0.7880457107591423,0.059201249482530804,0.03448526737174788
186,1.2,-0.39,2.65,-19.19,16.31,6.81,-4.1,-10.01,2.39,-0.68,0.02,0.17,0.71,271943,11290,W,0.7640493380013307,0.05155591105280348,0.03503749427949776
187,1.2,-0.39,2.65,-19.19,16.31,6.81,-4.1,-10.01,2.39,-0.59,0.16,0.3,0.74,272068,11415,W,0.7186356740074176,0.04170085664995201,0.04063988904553495
188,1.2,-0.39,2.65,-19.19,16.31,6.81,-5.1,-9.28,2.58,-0.59,0.16,0.3,0.74,272085,11432,W,0.6692224755807372,0.03504423082304515,0.05181071943199889
189,0.96,-0.65,1.93,-19.19,16.31,6.81,-5.1,-9.28,2.58,-0.59,0.16,0.3,0.74,272096,11443,W,0.629951645046931,0.034326308712307296,0.06473003642761734
190,0.96,-0.65,1.93,-19.19,16.31,6.81,-5.1,-9.28,2.58,-0.47,0.24,0.43,0.73,272112,11459,W,0.6036591305529617,0.03971948610341926,0.07405599695857952
191,0.96,-0.65,1.93,-19.19,16.31,6.81,-4.94,-5.68,3.19,-0.47,0.24,0.43,0.73,272168,11515,W,0.582160644896234,0.0470981155327845,0.08538146878197202
192,0.77,-0.56,1.56,-19.19,16.31,6.81,-4.94,-5.68,3.19,-0.47,0.24,0.43,0.73,272209,11556,W,0.5556085768865558,0.05253580530652066,0.09795162640174941
193,0.77,-0.56,1.56,-19.19,16.31,6.81,-4.45,-3.38,3.27,-0.47,0.24,0.43,0.73,272224,11571,W,0.5199198585331024,0.05472629710291488,0.10563006756601243
194,0.77,-0.56,1.56,-19.19,16.31,6.81,-3.95,-2.96,3.04,-0.47,0.24,0.43,0.73,272240,11587,W,0.47717962976875256,0.053786877236438324,0.11560366227817728
195,0.08,-0.19,0.32,-19.19,16.31,6.81,-3.95,-2.96,3.04,-0.47,0.24,0.43,0.73,272270,11617,W,0.43444844742306277,0.0500600176309109,0.12131465310221018
196,0.08,-0.19,0.32,-19.19,16.31,6.81,-3.72,-3.15,3.0,-0.47,0.24,0.43,0.73,272291,11638,W,0.40395171974144684,0.04682933812699012,0.11836043553350048
197,0.08,-0.19,0.32,-19.19,16.31,6.81,-3.87,-3.11,3.0,-0.47,0.24,0.43,0.73,272306,11653,W,0.398215710745364,0.04411837641010997,0.11555756755420606
198,0.08,-0.19,0.32,18.94,-12.81,-33.25,-3.87,-3.11,3.0,-0.47,0.24,0.43,0.73,272331,11678,W,0.4183628469666702,0.04184860649188997,0.10437839641465786
199,0.08,-0.19,0.32,18.94,-12.81,-33.25,-4.06,-3.3,3.0,-0.47,0.24,0.43,0.73,272348,11695,W,0.45324530433446786,0.039312531506149224,0.08944681257208352
200,-0.51,-0.06,-0.72,18.94,-12.81,-33.25,-4.06,-3.3,3.0,-0.47,0.24,0.43,0.73,272364,11711,W,0.49038105919238034,0.03718159349382254,0.07553366362564794
201,-0.51,-0.06,-0.72,18.94,-12.81,-33.25,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272385,11732,W,0.5204952820018223,0.035508608997547576,0.05623929437905787
202,-0.51,-0.06,-0.72,19.06,-9.38,-33.88,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272420,11767,W,0.5385933365784715,0.03221030710538332,0.04101942526250781
203,-0.91,0.4,-1.29,19.06,-9.38,-33.88,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272442,11789,W,0.5453975591854763,0.027523316132351493,0.02862644371397982
204,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-4.68,-6.6,2.65,-0.47,0.24,0.43,0.73,272462,11809,W,0.5448926097945703,0.02379376909041867,0.015200687978920227
205,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-4.83,-7.98,2.2,-0.47,0.24,0.43,0.73,272484,11831,W,0.5389407456719144,0.022082376687573253,0.007991098095975528
206,-1.13,0.74,-1.62,19.06,-9.38,-33.88,-5.17,-8.32,1.85,-0.47,0.24,0.43,0.73,272497,11844,W,0.5272360713312201,0.0204780766121451,0.00968302417154987
207,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-5.17,-8.32,1.85,-0.47,0.24,0.43,0.73,272518,11865,W,0.5081328009838589,0.019545003552701525,0.010986698352067989
208,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-5.25,-9.09,2.46,-0.47,0.24,0.43,0.73,272532,11879,W,0.4811459197173937,0.018569334559848303,0.008613541918243837
209,-1.53,-0.04,-1.88,19.06,-9.38,-33.88,-4.45,-9.78,2.46,-0.47,0.24,0.43,0.73,272545,11892,W,0.44967173264031596,0.018215264282832624,0.006723230604493338
210,-1.61,-0.38,-1.75,19.06,-9.38,-33.88,-4.45,-9.78,2.46,-0.47,0.24,0.43,0.73,272565,11912,W,0.4169315242064402,0.01664131764199039,0.0022883491574926407
211,-1.61,-0.38,-1.75,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.47,0.24,0.43,0.73,272579,11926,W,0.38608485083264904,0.014978444884181636,0.0030176784634278952
212,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.47,0.24,0.43,0.73,272595,11942,W,0.36439616133180314,0.012032837125478474,0.0057313620161945425
213,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.71,-9.93,2.16,-0.57,0.11,0.39,0.71,272611,11958,W,0.3596808687621941,0.009578832286586519,0.00931487052947848
214,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.56,-10.81,2.35,-0.57,0.11,0.39,0.71,272686,12033,W,0.3741108226124357,0.009510900995744495,0.012369904738698473
215,-1.82,-0.59,-1.68,19.06,-9.38,-33.88,-4.52,-11.16,2.04,-0.57,0.11,0.39,0.71,272705,12052,W,0.4052348208862874,0.011296224692349626,0.013420907261133048
216,-1.82,-0.44,-1.7,19.06,-9.38,-33.88,-4.52,-11.16,2.04,-0.57,0.11,0.39,0.71,272727,12074,W,0.4474633810074266,0.015781754874267716,0.017774854681141667
217,-1.82,-0.44,-1.7,19.06,-9.38,-33.88,-4.29,-10.31,1.85,-0.57,0.11,0.39,0.71,272745,12092,W,0.4936720682905834,0.022916855098980768,0.02560335417334316
218,-1.77,-0.07,-1.9,19.06,-9.38,-33.88,-4.29,-10.31,1.85,-0.57,0.11,0.39,0.71,272760,12107,W,0.5344290631888847,0.03263879691244007,0.03323964141293422
219,-1.77,-0.07,-1.9,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.57,0.11,0.39,0.71,272774,12121,W,0.5603270844469773,0.0420984438513899,0.04362369688304441
220,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.57,0.11,0.39,0.71,272863,12210,W,0.5655382753487946,0.050420277075827434,0.05432100789564898
221,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-4.68,-9.74,1.7,-0.69,-0.08,0.27,0.67,272885,12232,W,0.5480435803551167,0.05558742956061725,0.061947889080538124
222,-1.22,2.43,-1.77,19.06,-9.38,-33.88,-2.91,-9.59,1.46,-0.69,-0.08,0.27,0.67,272900,12247,W,0.5096056335536534,0.057898657355525886,0.06929273457352184
223,-1.21,-0.04,-1.12,19.06,-9.38,-33.88,-2.91,-9.59,1.46,-0.69,-0.08,0.27,0.67,272919,12266,W,0.45502106997377584,0.05605328775678121,0.07197835804874798
224,-1.21,-0.04,-1.12,19.06,-9.38,-33.88,-4.52,-9.59,0.59,-0.69,-0.08,0.27,0.67,272946,12293,W,0.3906343044022003,0.05146356516250396,0.07127469094960523
225,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-4.52,-9.59,0.59,-0.69,-0.08,0.27,0.67,272964,12311,W,0.32316165644274464,0.043611865277689385,0.06889453545447738
226,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-5.67,-9.55,0.13,-0.69,-0.08,0.27,0.67,272982,12329,W,0.25779280660830206,0.033979536317916774,0.06085261790335379
227,-0.7,0.25,-0.53,19.06,-9.38,-33.88,-5.14,-9.32,0.74,-0.69,-0.08,0.27,0.67,273002,12349,W,0.1990074671760117,0.02281898805606921,0.053413762307540705
228,-0.05,0.32,-0.14,19.06,-9.38,-33.88,-5.14,-9.32,0.74,-0.69,-0.08,0.27,0.67,273025,12372,W,0.15198712974196651,0.014036082331289815,0.04472767482617501
229,-0.05,0.32,-0.14,19.06,-9.38,-33.88,-3.87,-8.82,1.08,-0.69,-0.08,0.27,0.67,273044,12391,W,0.11946244615469553,0.011461073438257294,0.037200267264700014
230,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.87,-8.82,1.08,-0.69,-0.08,0.27,0.67,273062,12409,W,0.10455344514958488,0.010590844774984063,0.03741040826642785
231,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.68,-8.48,1.35,-0.69,-0.08,0.27,0.67,273080,12427,W,0.11371163874126673,0.008146309978404886,0.03781060110891517
232,0.33,0.66,-0.05,19.06,-9.38,-33.88,-3.18,-8.93,1.31,-0.69,-0.08,0.27,0.67,273102,12449,W,0.14439190495635376,0.007232976318778547,0.04409997335818748
233,0.48,0.77,0.04,19.06,-9.38,-33.88,-3.18,-8.93,1.31,-0.69,-0.08,0.27,0.67,273122,12469,W,0.18791260505391794,0.010759851179319197,0.05138875829623751
234,0.48,0.77,0.04,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.69,-0.08,0.27,0.67,273136,12483,W,0.2373383797941529,0.015406541373508218,0.056115786456373794
235,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.69,-0.08,0.27,0.67,273153,12500,W,0.28530260473658753,0.018919092730496023,0.06125555765817553
236,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.64,-10.77,1.39,-0.73,-0.12,0.12,0.66,273177,12524,W,0.32640896924795665,0.02134302031543155,0.061732184087640245
237,0.77,1.21,0.36,19.06,-9.38,-33.88,-2.68,-11.88,1.93,-0.73,-0.12,0.12,0.66,273192,12539,W,0.3581033189880534,0.02198343203878862,0.060050786247842304
238,0.95,1.0,1.07,19.06,-9.38,-33.88,-2.68,-11.88,1.93,-0.73,-0.12,0.12,0.66,273207,12554,W,0.37671653337251637,0.023202385354973536,0.05699327103178623
239,0.95,1.0,1.07,19.06,-9.38,-33.88,-2.3,-9.28,2.16,-0.73,-0.12,0.12,0.66,273219,12566,W,0.38021080269394325,0.02391012481188153,0.04963983133972024
240,0.95,1.0,1.07,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.73,-0.12,0.12,0.66,273235,12582,W,0.37765597474046303,0.02484810832634049,0.04572552668269635
241,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.73,-0.12,0.12,0.66,273248,12595,W,0.3906334411171331,0.02562951852748895,0.050638549953957335
242,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.14,-8.4,2.23,-0.71,-0.05,0.13,0.69,273262,12609,W,0.4403485008346742,0.024617164960678346,0.060252205836199765
243,1.12,-0.38,1.38,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.71,-0.05,0.13,0.69,273275,12622,W,0.5274375195857021,0.023470132642459805,0.07233658925102497
244,1.49,-0.48,1.86,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.71,-0.05,0.13,0.69,273450,12797,W,0.6320102417860607,0.02307567397820503,0.08646272534134901
245,1.49,-0.48,1.86,19.06,-9.38,-33.88,-3.03,-9.36,2.2,-0.68,-0.03,0.17,0.71,273472,12819,W,0.7295838011567856,0.026213668299142193,0.09605114619006727
246,1.49,-0.48,1.86,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.68,-0.03,0.17,0.71,273495,12842,W,0.8013853551166905,0.03300297118327998,0.09774692881963629
247,1.51,-0.39,3.0,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.68,-0.03,0.17,0.71,273523,12870,W,0.8375310739088718,0.04358517001889629,0.09377775107316798
248,1.51,-0.39,3.0,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.53,0.21,0.36,0.74,273564,12911,W,0.8351568260516355,0.05739147590615173,0.08319055552184286
249,1.19,-0.88,2.52,19.06,-9.38,-33.88,-5.25,-9.74,2.39,-0.53,0.21,0.36,0.74,273582,12929,W,0.7992512585106388,0.0718642151835591,0.06564509817849366
250,1.19,-0.88,2.52,19.06,-9.38,-33.88,-4.87,-5.56,2.88,-0.53,0.21,0.36,0.74,273596,12943,W,0.7405516055210808,0.0840699609782031,0.04582970772087156
251,0.86,-0.4,2.0,19.06,-9.38,-33.88,-4.87,-5.56,2.88,-0.53,0.21,0.36,0.74,273617,12964,W,0.671710805457,0.09171254330174185,0.023651413297705502
252,0.86,-0.4,2.0,19.06,-9.38,-33.88,-4.71,-4.53,2.92,-0.53,0.21,0.36,0.74,273659,13006,W,0.6045657812485454,0.09429525423168106,0.008849770041350532
253,0.69,-0.32,1.54,19.06,-9.38,-33.88,-4.71,-4.53,2.92,-0.53,0.21,0.36,0.74,273685,13032,W,0.5477450941205839,0.09174929325985151,0.025694631442133915
254,0.69,-0.32,1.54,19.06,-9.38,-33.88,-4.56,-2.8,3.19,-0.53,0.21,0.36,0.74,273700,13047,W,0.5021514564411674,0.08547259740130339,0.04468368081555288
255,0.38,-0.36,1.0,19.06,-9.38,-33.88,-4.56,-2.8,3.19,-0.53,0.21,0.36,0.74,273718,13065,W,0.46020687634486646,0.07490623346683413,0.05644363642640296
256,0.38,-0.36,1.0,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.53,0.21,0.36,0.74,273738,13085,W,0.41375747533816976,0.05906183535548592,0.06705986614989545
257,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.53,0.21,0.36,0.74,273751,13098,W,0.3631283971759948,0.037860997797549964,0.08272268292595007
258,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.41,-2.42,3.5,-0.37,0.31,0.52,0.7,273768,13115,W,0.3168851234621053,0.015030371080979961,0.0909550155392062
259,0.1,-0.16,0.38,19.06,-9.38,-33.88,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273790,13137,W,0.2906798963707451,0.008521698056410025,0.09921833164086091
260,-0.15,-0.03,-0.25,19.06,-9.38,-33.88,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273803,13150,W,0.2991910872405674,0.029766138598120925,0.10437696163126431
261,-0.15,-0.03,-0.25,19.0,-31.87,-26.19,-4.45,-2.19,3.54,-0.37,0.31,0.52,0.7,273832,13179,W,0.34087430426734505,0.047419280062693456,0.10319577291697526
262,-0.15,-0.03,-0.25,19.0,-31.87,-26.19,-4.6,-2.23,3.77,-0.37,0.31,0.52,0.7,273845,13192,W,0.40001567950679306,0.05984966300589091,0.10389431829329264
263,-0.15,-0.03,-0.25,19.0,-31.87,-26.19,-5.21,-3.84,3.69,-0.37,0.31,0.52,0.7,273859,13206,W,0.45972136067160857,0.06681748734166053,0.09901951404046799
264,-0.15,-0.03,-0.25,19.0,-31.87,-26.19,-5.98,-5.83,3.69,-0.37,0.31,0.52,0.7,273876,13223,W,0.50656681855107,0.06818583942523539,0.09279857766828017
265,-0.81,0.69,-1.57,19.0,-31.87,-26.19,-5.98,-5.83,3.69,-0.37,0.31,0.52,0.7,273890,13237,W,0.5308301578246704,0.06458666355818235,0.08720777914926636
266,-0.81,0.69,-1.57,19.0,-31.87,-26.19,-5.98,-5.83,3.69,-0.4,0.29,0.5,0.71,273927,13274,W,0.5282943084447695,0.05595368061263242,0.07626888629135684
267,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.98,-5.83,3.69,-0.4,0.29,0.5,0.71,273949,13296,W,0.5006122216467401,0.043617516163499626,0.06713214703518906
268,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.94,-6.79,2.69,-0.4,0.29,0.5,0.71,273978,13325,W,0.45791506330033144,0.02785203174495915,0.05601655188243749
269,-0.81,0.69,-1.57,18.62,-26.87,-26.37,-5.71,-7.52,2.42,-0.4,0.29,0.5,0.71,273999,13346,W,0.4184960533640929,0.012673707319092231,0.042198229483817046
270,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.71,-7.52,2.42,-0.4,0.29,0.5,0.71,274017,13364,W,0.4011783068581778,0.00965235922511215,0.03172413687468313
271,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.67,-9.2,2.73,-0.4,0.29,0.5,0.71,274039,13386,W,0.4125279167864429,0.020594447734792836,0.02079606208045729
272,-1.27,-0.21,-1.72,18.62,-26.87,-26.37,-5.44,-9.24,2.65,-0.4,0.29,0.5,0.71,274058,13405,W,0.4433270124649149,0.027989063044124303,0.01703034136425193
273,-1.48,-0.04,-1.94,18.62,-26.87,-26.37,-5.44,-9.24,2.65,-0.4,0.29,0.5,0.71,274084,13431,W,0.4810780331461079,0.03158505598057362,0.01618774213421759
274,-1.48,-0.04,-1.94,18.62,-26.87,-26.37,-5.17,-8.59,2.27,-0.4,0.29,0.5,0.71,274101,13448,W,0.5197965737072484,0.032129058641168065,0.013991416274638709
275,-1.7,-0.3,-2.11,18.62,-26.87,-26.37,-5.17,-8.59,2.27,-0.4,0.29,0.5,0.71,274119,13466,W,0.5553639545356038,0.032063198354215755,0.014649636765393532
276,-1.7,-0.3,-2.11,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.4,0.29,0.5,0.71,274135,13482,W,0.585081239536423,0.028957330367410054,0.013999652069171715
277,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.4,0.29,0.5,0.71,274148,13495,W,0.6072536923431148,0.026076287220841855,0.014886923402277735
278,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.14,-9.59,2.31,-0.58,0.1,0.36,0.72,274161,13508,W,0.620856132087907,0.021831655124964475,0.015116492270921463
279,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.33,-9.82,2.16,-0.58,0.1,0.36,0.72,274174,13521,W,0.626592442186629,0.018746004103715037,0.012129584051118273
280,-1.96,-0.27,-2.41,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.58,0.1,0.36,0.72,274190,13537,W,0.627363152889949,0.016652859142609507,0.008921224689997646
281,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.58,0.1,0.36,0.72,274207,13554,W,0.6269965783194386,0.019073692101008205,0.0032729053568576107
282,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.25,-10.43,2.16,-0.62,0.04,0.32,0.72,274228,13575,W,0.6301510279910572,0.02538087104437621,0.006814591316477452
283,-2.08,-0.3,-2.5,18.62,-26.87,-26.37,-5.4,-11.0,2.2,-0.62,0.04,0.32,0.72,274241,13588,W,0.637584460549436,0.03507879422952367,0.01404627143132527
284,-1.95,-0.26,-2.29,18.62,-26.87,-26.37,-5.4,-11.0,2.2,-0.62,0.04,0.32,0.72,274280,13627,W,0.6452564772979863,0.04501796554570763,0.022749710214080416
285,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.4,-11.0,2.2,-0.62,0.04,0.32,0.72,274298,13645,W,0.645078763291264,0.05481395288628498,0.029243111938779032
286,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.25,-10.96,1.85,-0.62,0.04,0.32,0.72,274340,13687,W,0.6291147270399238,0.06222829321562167,0.034426213797469095
287,-1.95,-0.26,-2.29,12.06,1.69,-25.25,-5.06,-10.54,1.73,-0.62,0.04,0.32,0.72,274359,13706,W,0.5934222191365572,0.06757385690793118,0.04157776216833308
