,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx1,Fft_gx2,Fft_gx3,Fft_gy1,Fft_gy2,Fft_gy3,Fft_gz1,Fft_gz2,Fft_gz3
10,0.96,-0.59,1.98,-24.56,13.81,-7.81,-5.87,-10.08,2.29,0.03,0.69,-0.71,0.15,138164,3473,W,0.24763373246082562,0.006961790781671541,0.008881306473768816,0.4757609334551036,0.059411189784909925,0.0676033335327559,0.5972294107834104,0.01604497967862475,0.05993730464250198
11,0.96,-0.59,1.98,-24.56,13.81,-7.81,-5.95,-11.31,1.52,0.03,0.69,-0.71,0.15,138187,3496,W,0.25242267789847994,0.006700985356659683,0.005907470583115764,0.4684163034228504,0.06383869982724273,0.050676037983077196,0.6251645932373547,0.009831366844133252,0.05535218271543867
12,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.95,-11.31,1.52,0.03,0.69,-0.71,0.15,138206,3515,W,0.25193189195437815,0.006441141957455417,0.004266832479094234,0.44997585888242325,0.06765727541475508,0.029965577150614712,0.6358731302163949,0.00412578333059671,0.050929777417010345
13,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.22,-10.46,1.37,0.03,0.69,-0.71,0.15,138221,3530,W,0.24810856314522967,0.006569353198154369,0.0024447279032289307,0.4188190106030259,0.0698923223924874,0.018410584348013473,0.6378844278072502,0.004090870578589851,0.04285212423516119
14,0.99,-1.09,2.42,-24.56,13.81,-7.81,-5.76,-10.27,1.29,0.03,0.69,-0.71,0.15,138237,3546,W,0.24346015517453443,0.007284435477129328,0.0015519587234183014,0.3742916450574205,0.06988070281978485,0.031242364927919077,0.6395013082289548,0.007974734732477472,0.03583187956851688
15,0.98,-0.67,2.52,-24.56,13.81,-7.81,-5.76,-10.27,1.29,0.03,0.69,-0.71,0.15,138253,3562,W,0.2435274558163891,0.00919192417428913,0.008373552160314216,0.3169682512441805,0.0674320077002468,0.04896387030227093,0.6587330514816758,0.023730731872296452,0.045621714785245286
16,0.98,-0.67,2.52,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.03,0.69,-0.71,0.15,138267,3576,W,0.26258151384601724,0.018534630095654765,0.023414250533971264,0.24926265298350173,0.06212208973716938,0.06157295678176353,0.730720793049849,0.0540681965144729,0.07419376615619717
17,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.03,0.69,-0.71,0.15,138281,3590,W,0.30969967962110534,0.03296180516290282,0.04104384956808361,0.1770491318704053,0.05455180542725441,0.06591522844077081,0.8670970205064513,0.09167238280215094,0.11256374901212392
18,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.6,-10.39,1.67,0.13,0.62,-0.72,0.3,138297,3606,W,0.37915412397298326,0.05064118509514468,0.06329574669329763,0.1173145039824024,0.04727872071361327,0.06494224172008732,1.043080839755625,0.13535927401633194,0.16207367653763657
19,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.68,-9.74,1.45,0.13,0.62,-0.72,0.3,138311,3620,W,0.45717763081356044,0.06829831952966936,0.08472614388741061,0.10040218082420918,0.0417774219679331,0.0596533978074769,1.21975692424218,0.17847844132853344,0.21155914208872012
20,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.13,0.62,-0.72,0.3,138325,3634,W,0.5302982092501917,0.08449638368088229,0.10211853612405021,0.12253836388099443,0.03905965435264473,0.04973479179962913,1.3627007244049614,0.2168480465218291,0.25376865006026395
21,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.13,0.62,-0.72,0.3,138339,3648,W,0.5887738983018859,0.0962209649066137,0.11701257461169186,0.14730970400398202,0.0372640948297099,0.04098089238309182,1.4495864532998386,0.24379940903808234,0.2889684477682631
22,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.17,0.59,-0.71,0.35,139220,4529,W,0.6261972110050467,0.10229286375326282,0.12430559000391878,0.1614099120322103,0.03461259389692131,0.035910657170151475,1.4698499423502156,0.25574739546095554,0.3053587698767828
23,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.25,-9.01,1.79,0.17,0.59,-0.71,0.35,139244,4553,W,0.6425544549068931,0.10462902194551837,0.12180129583612834,0.16503582095335126,0.03225836280526835,0.03205754822244033,1.4322261322751164,0.25868717403384117,0.2949450049687993
24,-1.24,-0.29,-2.43,-24.56,13.81,-7.81,-6.25,-9.01,1.79,0.17,0.59,-0.71,0.35,139264,4573,W,0.6434032500051612,0.1034279179435781,0.10888171350047869,0.16135875363590801,0.02948473530527534,0.03146508521790373,1.3621731236053585,0.25219767810219634,0.25486351654950345
25,-1.24,-0.29,-2.43,-24.56,13.81,-7.81,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139278,4587,W,0.6351261853890198,0.10185944949512486,0.08908387569206383,0.1541830080946003,0.027901217568353783,0.03363605812856398,1.2888112973125083,0.2445020328640149,0.19376315311363726
26,-1.15,-0.26,-1.74,-24.56,13.81,-7.81,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139293,4602,W,0.6231485095771662,0.10118686550400334,0.06754748479876653,0.14459062480441162,0.026584427768998112,0.03708090879678031,1.2374046681961384,0.2386359539767915,0.12154764926783486
27,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139349,4658,W,0.6104345292767368,0.1025224698546135,0.052834809209167014,0.13158292766541288,0.02496361729865585,0.04113204024683101,1.2210534773374293,0.2384454792795958,0.06445266160980648
28,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.11,-10.7,0.41,0.17,0.59,-0.71,0.35,139366,4675,W,0.5968760947158088,0.1072266862647288,0.05727102108840613,0.11062846946307493,0.027459065970721563,0.04057494648395147,1.2371199579785066,0.24871325380506581,0.09121093542637182
29,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140080,5389,W,0.5801007273193559,0.11203629799069466,0.06596849694776326,0.07484857888866055,0.03480459123531261,0.03410996514920429,1.2727815473876745,0.2615556084863424,0.12990160386967217
30,-0.45,0.43,-0.8,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140104,5413,W,0.5582804308209969,0.11479881928317355,0.07066302046002797,0.02758971775997949,0.04578942294265605,0.023378551150963177,1.3121185065071044,0.271630510687854,0.15210994556132543
31,-0.45,0.43,-0.8,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140119,5428,W,0.5318527286829974,0.11578260518594898,0.07011875644773015,0.06333927012196144,0.06240992278201781,0.0073532119257407914,1.338515582117876,0.2782746071630069,0.1535734569178109
32,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140133,5442,W,0.50490362070205,0.1166043641533281,0.06536281334258956,0.14206227351860248,0.0819577457168388,0.011073582644704202,1.3393426703692384,0.28666648299633124,0.1412186616594197
33,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.25,0.52,-0.68,0.46,140219,5528,W,0.486473447208284,0.11548738892832305,0.06303446768498852,0.2226854606565435,0.10138534785543564,0.02977486515068109,1.314190131995671,0.2891510980019458,0.13519254233368797
34,0.77,-0.2,2.61,38.5,26.5,-22.19,-4.64,-6.29,0.33,0.25,0.52,-0.68,0.46,140236,5545,W,0.48277007281982676,0.10979956881098478,0.0647828929121058,0.2987090438094087,0.117768327793346,0.050494443262883465,1.2670362122996481,0.2831836340606477,0.14328358756864146
35,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.46,-3.8,0.48,0.25,0.52,-0.68,0.46,140705,6014,W,0.4872206668400399,0.10300079339432279,0.0689152697330949,0.3709355408866636,0.12777098825776184,0.07459472239111924,1.196288626329302,0.2709245185917176,0.161347752774833
36,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140732,6041,W,0.4858561383696664,0.09448154230296343,0.07316680888539465,0.4430238122578306,0.13163209288619893,0.09641480177104396,1.098514281860148,0.25059988830416374,0.1758714004371551
37,-0.78,1.33,-1.17,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140747,6056,W,0.46913436203930753,0.08679950036857485,0.07642604889175796,0.5165247855834311,0.12795285577591964,0.11536944820995242,0.9717545934391443,0.22408543778574502,0.18135452883713735
38,-0.78,1.33,-1.17,12.38,38.94,-10.31,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140761,6070,W,0.4383207102674736,0.07790403455290441,0.07469852728404784,0.5873860900713496,0.11855412120045161,0.12958714713795375,0.8194354505491014,0.19069666205732738,0.17345295852513223
39,-0.78,1.33,-1.17,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,140776,6085,W,0.4066882855466138,0.06974019797495004,0.06880643529689058,0.6481987697601332,0.10494542863354653,0.13756440369781525,0.6531716764586486,0.15383849123699317,0.14872118810373103
40,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,141793,7102,W,0.3991814697713169,0.06526234873414333,0.06607156297158559,0.6935006771218725,0.08729756145385384,0.14277681727193436,0.49346084994357575,0.1207739683821364,0.1147891866473025
41,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,-0.06,0.72,-0.68,0.13,141818,7127,W,0.43417822030914827,0.06294945190650808,0.06973043862001146,0.7192231248189049,0.06891208173530788,0.1426813843729879,0.359504729306449,0.09034565984761546,0.08514987582521052
42,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141833,7142,W,0.5039926620379146,0.0637105782406966,0.0779949942509881,0.7223979062763307,0.05507536296486528,0.1375650362414909,0.2662889024937186,0.06795392038180186,0.06179747373182977
43,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141848,7157,W,0.5853112174206256,0.0682084293239709,0.08779336962196087,0.7034153955950873,0.05058491633634456,0.128387637113922,0.2320207163919333,0.05583353487835403,0.04581194223142099
44,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.23,0.63,-0.35,0.65,141863,7172,W,0.6561523348204121,0.0780270932226842,0.09926945885122761,0.6652025398640726,0.052402695597214465,0.11505781722675043,0.2573051071533111,0.0538356558877871,0.04513519599386372
45,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.02,-5.87,1.18,-0.23,0.63,-0.35,0.65,142208,7517,W,0.70020356096107,0.09255395630601447,0.1115506127470397,0.6118061381153441,0.05341889757207619,0.09964666949549757,0.30594697126696113,0.06206840878457236,0.05668912729926408
46,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.79,-6.33,1.48,-0.23,0.63,-0.35,0.65,142236,7545,W,0.7096048530034793,0.10412962201823193,0.12117194855225387,0.5456596923377084,0.053586623669887354,0.08276913219477187,0.35008245692934137,0.06775871400413479,0.06812807630167442
47,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-4.95,-6.45,1.52,-0.23,0.63,-0.35,0.65,142251,7560,W,0.6838877555301671,0.11071590365036253,0.1240590311055531,0.4678224359807313,0.05232891689300635,0.07287018224491484,0.3810751346060599,0.0702649141791427,0.07310234193950352
48,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142267,7576,W,0.6268406976355433,0.11110479662800954,0.12123250843454207,0.3783493364644764,0.048678610923203,0.06939288110328547,0.3950136165158528,0.06943973716296538,0.0739969626667876
49,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142301,7610,W,0.5458788683402334,0.1046815186413001,0.11258283813172995,0.27977772099423076,0.04494444248034899,0.06415397625352133,0.39028957282357646,0.0646803559274967,0.0708991755013606
50,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.38,0.5,-0.16,0.76,142334,7643,W,0.45070392132128245,0.0923962435975487,0.09740786510879569,0.17705269814522887,0.040348072621490906,0.058255941837239256,0.3671056186866454,0.05669243906726878,0.061642186403938065
51,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142359,7668,W,0.35145980675456084,0.07509611679607758,0.08014358755558373,0.07485976636216368,0.034450977281363225,0.05302854153852704,0.32892746041123333,0.046078219482263684,0.050963660178200414
52,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142382,7691,W,0.2578692416355517,0.0561219879400939,0.05904066293775443,0.03852115416887431,0.02877213416009665,0.047612114604420414,0.2828968884951855,0.034203887380312506,0.03796103262097267
53,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142402,7711,W,0.17820087650653732,0.03662683104975203,0.037896846945515185,0.11623198635474422,0.022710863903278058,0.04419660839804264,0.2391430098981176,0.02220681393505263,0.024381921000143702
54,0.34,-0.42,0.81,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142423,7732,W,0.11752660489018459,0.019253659799038106,0.021739125271827864,0.17537416807452025,0.019082272903398045,0.044349610124694634,0.20939773841100875,0.013170862104245848,0.014110426287378765
55,0.34,-0.42,0.81,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142438,7747,W,0.07725279613986652,0.005935917363197881,0.010898275329294707,0.20505635592616686,0.017716096593747555,0.04389348487272198,0.2013681168183975,0.007757953373295627,0.006955106519886615
56,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142460,7769,W,0.053428461590224116,0.006371186721911952,0.01009977661275766,0.2040713671422639,0.01890455815938065,0.04112100873712404,0.2108884282661625,0.007299120831035644,0.007815143450997947
57,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142474,7783,W,0.040045275505837113,0.007398944605135264,0.011717680156072417,0.17695426169920367,0.0226305119590976,0.03630776024170962,0.22712293940562064,0.011952660568461167,0.012259101879368108
58,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142487,7796,W,0.045918321256461454,0.008082148584736019,0.01401170272862963,0.13087908067249623,0.024855557605638883,0.02884730841073929,0.24265455699328747,0.017087448412143977,0.01617545173781827
59,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.32,0.48,-0.09,0.81,142836,8145,W,0.06879203906966164,0.008654628046956079,0.016350184463106546,0.07872117765595722,0.026193137923547192,0.019490066190774712,0.25158936097999124,0.0218758379653519,0.019661424294266084
60,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142868,8177,W,0.09474056972232955,0.00854999054514822,0.01840133940434904,0.05448270530174624,0.025835089422459868,0.008109568781985153,0.24857586149777042,0.026232419309769304,0.02213898332106655
61,0.29,-0.4,0.83,19.12,20.87,-30.62,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142883,8192,W,0.11796615623490975,0.006776883032856076,0.022183793242200548,0.08581126746470023,0.02250960286902616,0.00552995349115561,0.23089214699959903,0.029218239820595487,0.021627447356031126
62,0.29,-0.4,0.83,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142904,8213,W,0.13777663457900413,0.0037400621679839954,0.027170427320926935,0.13081922017202519,0.015801576757112277,0.019611233041443278,0.20102956856249596,0.03084687390452024,0.02144609457444843
63,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142921,8230,W,0.1542978162635251,0.004180737409868495,0.03173891495110221,0.1715500375043435,0.006499215590652666,0.032949258371467116,0.1669811940141484,0.031072961899892185,0.02133048847633451
64,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142935,8244,W,0.1673101960501827,0.010059218284109531,0.03594477287837927,0.20624826872765115,0.004091482073089899,0.04577000371676644,0.14175076203910997,0.03179269461899122,0.022594006746596902
65,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142949,8258,W,0.17558915359969143,0.01749444319457355,0.03850578698132569,0.23749467681493164,0.011562723642835285,0.05488184115610899,0.13558374562050293,0.03314633764472774,0.025714348680764644
66,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.18,0.37,0.06,0.91,142964,8273,W,0.17772733109823466,0.024831984941938945,0.039492538509304814,0.26604269342202574,0.016417472408957412,0.06056289206992423,0.1436962257369638,0.03542995138510242,0.029294951891725155
67,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143646,8955,T,0.17290081408498967,0.031047801681554223,0.03942771012417541,0.2891569690054442,0.01997688215185298,0.06512086902279762,0.15273219196964694,0.037868622291412544,0.03436035501785816
68,0.3,-0.88,0.4,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143672,8981,T,0.16112165760303274,0.035415095816995305,0.03737837838926109,0.3032022574064367,0.02201356678652585,0.0665227551847342,0.15375121727289062,0.03984503936111644,0.03713053409504585
69,0.3,-0.88,0.4,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143686,8995,T,0.14257392890618967,0.03726789943885534,0.035270233967891286,0.3057066699377392,0.022383081829662314,0.06570992667016162,0.14345027383280867,0.04056126815314702,0.039785586343186775
70,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143700,9009,T,0.11760526854807973,0.03648044643537045,0.033169216438152745,0.29563700055224773,0.02116510099151324,0.0625644549644847,0.12214965489500478,0.03922153005180243,0.040230633702908414
71,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.17,0.29,0.1,0.94,144373,9682,T,0.08732486151189392,0.033111365823311915,0.030614910034835543,0.2733808550480009,0.018950772081497477,0.05618515732515474,0.09252985796443458,0.036018090699543294,0.03752157494061645
72,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144397,9706,T,0.05380086696274824,0.028125687770343116,0.028910376201485,0.2399614475327419,0.01709031582254533,0.05011293602620124,0.0584049616066501,0.030910505802960984,0.034808350380020434
73,-0.01,0.43,0.0,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144413,9722,T,0.0251593797253073,0.022522545178271652,0.025719091946491267,0.19712824251350036,0.016182494898621124,0.04395129894238795,0.03011971438812086,0.024834294789042845,0.030454324397069906
74,-0.01,0.43,0.0,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144436,9745,T,0.03693155471205319,0.01703632367578926,0.022219343329680518,0.1481471370288673,0.01587297654188852,0.0376450984430499,0.04214845926420985,0.018716338527560526,0.025843152679605814
75,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144596,9905,T,0.06884612550496515,0.012529442820249473,0.019661356937298487,0.09920159665978649,0.01633591815474802,0.034370870177452155,0.07473909897776063,0.01378930327558101,0.022106148159095503
76,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.2,0.35,0.06,0.91,144619,9928,T,0.09774144989158516,0.009439340417378256,0.017158303246544812,0.07136625481490642,0.01683710448407023,0.036929308445134645,0.10859378863999954,0.007991200227774761,0.02092936869582978
77,-0.14,0.34,-0.14,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144636,9945,T,0.11933773828694645,0.007730177864593196,0.016554928530712845,0.09870059581386148,0.019580553806712708,0.046225782416834935,0.14601807618503412,0.014335078452438123,0.027433081459064874
78,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144655,9964,T,0.13258526006697313,0.0075117244612981,0.01691543123015303,0.1598476686845088,0.026174045068825712,0.0593601077130458,0.1904961392756672,0.02671490969958477,0.040468623605473736
79,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.25,0.39,0.03,0.89,144670,9979,T,0.13797025028427137,0.008091540952206802,0.015087306159552564,0.2315750114913793,0.036197272420847464,0.0746338578864961,0.243256547969503,0.04187711659002253,0.05719705638182636
80,-0.36,0.32,-0.39,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,144946,10255,T,0.13694675054366018,0.00944454901200989,0.012285365651716371,0.3037643772472983,0.04871293974101214,0.08937390014898751,0.3022378028409959,0.05615963904632022,0.07358464850915064
81,-0.5,0.76,-0.46,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,145001,10310,T,0.1324636020486811,0.011691881878774785,0.009247287360864647,0.3692649300511663,0.06226601744967651,0.1009087043008222,0.362934167702683,0.06820096405515483,0.08696494119618334
82,-0.5,0.76,-0.46,19.12,20.87,-30.62,-5.83,-2.42,5.43,-0.25,0.39,0.03,0.89,145019,10328,T,0.12877378004330747,0.013149440923737514,0.006962997770055212,0.4220253348818025,0.07300522871195281,0.10893808203172743,0.41844712136692414,0.07663429329199935,0.0980756281930437
83,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.56,-3.19,5.77,-0.25,0.39,0.03,0.89,145036,10345,T,0.1305520869844627,0.01421968272228973,0.0077823018111054946,0.4577365612563059,0.0799875216800745,0.11051488165570743,0.4605678962740427,0.08105093330750357,0.10362898690575718
84,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145056,10365,T,0.1395676092383292,0.014378118693310378,0.01098109612447207,0.4734946645986256,0.08214761793112556,0.10670354307517348,0.48237429629867473,0.08006412612040598,0.10398306972992404
85,-0.55,-0.82,1.12,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145074,10383,T,0.15346362520174736,0.014346790403111117,0.013192628340281138,0.4680039124443732,0.07926994861600528,0.09822160066754491,0.4795821475914113,0.07422889230645936,0.09959529162859115
86,-0.55,-0.82,1.12,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145098,10407,T,0.1680863869802796,0.013012053171935094,0.015332064270829943,0.4422800005918223,0.07166166706388925,0.0848998317062232,0.45126868983687557,0.06407247196266094,0.08906194616878053
87,-0.72,-0.79,1.05,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145117,10426,T,0.1801181590198668,0.011132881353988239,0.01797155281665563,0.399775944761225,0.06039255385644026,0.07032228902148616,0.40072530718494737,0.05088899017822182,0.07573215295500194
88,-0.72,-0.79,1.05,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145140,10449,T,0.18854641000096103,0.008307404253236728,0.019047223918894098,0.3461160851314762,0.04729596139225888,0.05544233252385138,0.3357743639358994,0.036470827433275885,0.05957159099576862
89,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145155,10464,T,0.19583017725411764,0.004895457921553877,0.020238959352210976,0.28802721558896943,0.03529122565225603,0.042224884637494846,0.2682527947763525,0.022532203298868347,0.042545807632174235
90,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.29,0.35,0.2,0.87,145169,10478,T,0.2068602143144618,0.0009220231496305813,0.020678890919014224,0.23080426137589008,0.027118619459068547,0.03321257094482469,0.21240937349844197,0.011530979536286021,0.028737421072249882
91,-0.77,-0.85,0.87,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.29,0.35,0.2,0.87,145183,10492,T,0.22461015846093738,0.0037137328127538984,0.019414231851045263,0.17748427891465954,0.022046398467048686,0.027008098895065072,0.1799841912638915,0.004719902881394333,0.017554573408647398
