,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx1,Fft_gx2,Fft_gx3,Fft_gy1,Fft_gy2,Fft_gy3,Fft_gz1,Fft_gz2,Fft_gz3
10,-0.41,0.27,-2.74,-3.75,-56.19,-1.5,-17.75,-2.73,1.19,-0.71,0.01,0.67,0.21,473445,3272,W,0.21827093865103253,0.13039083332029605,0.1317464034391582,0.23923565314094503,0.12574086663277953,0.12665903301905723,1.4235690723159977,0.1265571294358851,0.16311122932249697
11,-0.41,0.27,-2.74,-3.75,-56.19,-1.5,-5.71,-1.93,0.96,-0.71,0.01,0.67,0.21,473486,3313,W,0.19504408626998115,0.11073304097806566,0.11239475559473544,0.22924164098576688,0.10881378006427471,0.1088651774430528,1.280172107733597,0.09825227804049683,0.14190113692718895
12,-0.41,0.27,-2.74,-3.75,-56.19,-1.5,-8.28,-0.16,3.03,-0.71,0.01,0.67,0.21,473526,3353,W,0.16672559263705727,0.08699666354565251,0.08880541273803798,0.21422974411879966,0.08783447318518425,0.08770089767095726,1.1006275425902539,0.07024315739773479,0.11405861765205744
13,-0.41,0.27,-2.74,-3.75,-56.19,-1.5,-11.43,1.37,2.95,-0.71,0.01,0.67,0.21,473568,3395,W,0.13890720883523827,0.06253605971031424,0.06427138072089626,0.2034153493549124,0.06783542304209902,0.06775239307813079,0.9145888664700005,0.037422903158182,0.08065210621100075
14,-0.41,0.27,-2.74,26.75,-128.13,12.75,-11.43,1.37,2.95,-0.71,0.01,0.67,0.21,473608,3435,W,0.11514871356100874,0.040648397253520985,0.042454973663472555,0.20663167369423546,0.05094204242267956,0.05193734724045214,0.7670721856340345,0.028184491304284433,0.05753594362520282
15,-0.41,0.27,-2.74,26.75,-128.13,12.75,-12.61,3.47,1.96,-0.71,0.01,0.67,0.21,473651,3478,W,0.09515072325014377,0.02488591878478399,0.026670640701251594,0.22499188982000384,0.038934842142623334,0.04263792705632933,0.7028880406163867,0.056261321976723934,0.06124234316376057
16,-0.1,0.7,-2.18,26.75,-128.13,12.75,-12.61,3.47,1.96,-0.71,0.01,0.67,0.21,473693,3520,W,0.07492389237577977,0.01716260281036616,0.018830491091889896,0.25048060187356697,0.032038435893897564,0.038789779253864745,0.728003246871209,0.08585663371418935,0.08221029627891573
17,-0.1,0.7,-2.18,26.75,-128.13,12.75,-11.77,-1.05,1.08,-0.71,0.01,0.67,0.21,473735,3562,W,0.049856696158778295,0.014249423441497365,0.01590242312741345,0.2727033558306022,0.03107714301482739,0.039289987501446015,0.7956267662503078,0.1058863846463831,0.10304476352659345
18,-0.1,0.7,-2.18,26.75,-128.13,12.75,-12.11,-1.09,1.96,-0.71,0.01,0.67,0.21,473777,3604,W,0.02069307135915823,0.01328453125092802,0.0143308709955141,0.2826470477500095,0.03469625028053857,0.04224938513066394,0.8572956339180487,0.12615884079432035,0.12524839425056908
19,-0.1,0.7,-2.18,26.75,-128.13,12.75,-10.16,-0.16,2.57,-0.71,0.01,0.67,0.21,473819,3646,W,0.009407433857955904,0.014251380229995966,0.01289345418294396,0.2766394841117547,0.03786565930880316,0.04410687039756973,0.8850593167452829,0.14171887088722843,0.14481351772787832
20,-0.1,0.7,-2.18,100.94,-104.0,36.75,-10.16,-0.16,2.57,-0.71,0.01,0.67,0.21,473860,3687,W,0.037182844427278865,0.016787286995715005,0.013366750282316868,0.25537095796213466,0.03968112710202624,0.04405273756014661,0.8657217666909046,0.1491705702895156,0.15272074030241797
21,-0.1,0.7,-2.18,100.94,-104.0,36.75,-9.39,-0.05,2.11,-0.71,0.01,0.67,0.21,473904,3731,W,0.061340272516018056,0.021422945983516788,0.016677101288670705,0.22137285586632952,0.039695717912799314,0.042570763425397645,0.7983045406913919,0.149020563675508,0.1536460174928102
22,-0.16,-0.01,0.45,100.94,-104.0,36.75,-9.39,-0.05,2.11,-0.71,0.01,0.67,0.21,473946,3773,W,0.07906922864596268,0.027525016173944976,0.020700632808107793,0.1786528563432535,0.03735378300279816,0.03943974246930189,0.6920476614727259,0.13934482306171253,0.14494892854441993
23,-0.16,-0.01,0.45,100.94,-104.0,36.75,-4.64,5.7,2.92,-0.71,0.01,0.67,0.21,473989,3816,W,0.08930319818486314,0.034323453248663836,0.024969429572367474,0.13221358503778646,0.0329175133068942,0.034702000613982056,0.5629250144307204,0.123236151437707,0.1248018336835411
24,-0.16,-0.01,0.45,100.94,-104.0,36.75,-17.32,-5.18,1.5,-0.71,0.01,0.67,0.21,474030,3857,W,0.09290889490121011,0.04129221011160047,0.02881691423013434,0.08721854387073225,0.02692076940466181,0.029454178975044026,0.42948878702149573,0.10041395401348416,0.10172914293365186
25,-0.16,-0.01,0.45,100.94,-104.0,36.75,-11.35,-2.81,1.27,-0.71,0.01,0.67,0.21,474073,3900,W,0.09143677989856333,0.04655936349697421,0.030897634479737906,0.050015301076564454,0.02043774180383826,0.022495471818578555,0.30791438663933335,0.07505502195317225,0.07315153093125751
26,-0.16,-0.01,0.45,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474114,3941,W,0.08659162703089619,0.04955755306743501,0.031195554442378776,0.0324707405492253,0.01376877534334063,0.015486929873632354,0.20849642586478412,0.048712659064135196,0.04518779196908934
27,0.35,0.04,0.33,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474156,3983,W,0.0804847696318037,0.04989110597468006,0.029416785409567065,0.03976973038872027,0.007908262585252245,0.00992893932907919,0.13482639263539897,0.025669359746383832,0.02246123510681819
28,0.21,0.13,0.17,100.94,-104.0,36.75,-11.73,-2.7,0.0,-0.71,0.01,0.67,0.21,474198,4025,W,0.07478436538480342,0.04755279908398171,0.025956471668256872,0.0521873917056204,0.0033887843381440134,0.00531624390418162,0.08448928603824181,0.008372003190028553,0.005209916523635623
29,0.21,0.13,0.17,100.94,-104.0,36.75,-9.55,-2.7,0.39,-0.71,0.01,0.67,0.21,474241,4068,W,0.0700852367798368,0.042731114850941124,0.02154228052221337,0.06189627144711756,0.0018080950614924151,0.004390420721860338,0.05156941598744638,0.005119978586753664,0.009526057518715637
30,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.55,-2.7,0.39,-0.71,0.01,0.67,0.21,474283,4110,W,0.06562092988478928,0.036171275189990006,0.016803056315044192,0.06992739953070883,0.000768968363589054,0.006576621066248134,0.028523244685069594,0.004119320061408158,0.010287505063447291
31,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.55,-2.7,0.2,-0.71,0.01,0.67,0.21,474324,4151,W,0.059628952100124644,0.02835966016882623,0.012774899555477748,0.07716019760442688,0.0015134299018633617,0.00940051768745631,0.01586193163870286,0.0033194354344332558,0.013995502261759298
32,-0.12,0.07,0.14,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474364,4191,W,0.050767325039062526,0.020360872831135954,0.009963232310758683,0.0843694241559597,0.003998755105591618,0.012485575104867258,0.03363536468316438,0.003455056594499769,0.016950706446012306
33,-0.07,-0.06,0.1,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474405,4232,W,0.039710373438342286,0.014618291425958833,0.010193725959704187,0.09450945503964782,0.005903768483638832,0.017959238850548224,0.08378884661826926,0.012363672406737433,0.03442317112464453
34,-0.04,-0.13,0.14,100.94,-104.0,36.75,-9.47,-2.62,0.35,-0.71,0.01,0.67,0.21,474447,4274,W,0.027819494974865668,0.012011022861137899,0.011275614204894941,0.11345131701756264,0.00663036090655853,0.024454802126036852,0.183931808726546,0.04105130165587464,0.07063113250771472
35,-0.04,-0.13,0.14,100.94,-104.0,36.75,-9.59,-2.54,0.39,-0.71,0.01,0.67,0.21,474491,4318,W,0.01850279896126765,0.01266538981046102,0.011745457032568577,0.14684828552868168,0.008122329977970582,0.030831737932009787,0.35384477661693786,0.07894871322627998,0.10995942937387249
36,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.59,-2.54,0.39,-0.71,0.01,0.67,0.21,474533,4360,W,0.025019078959818697,0.015058277029429612,0.013917377778777737,0.19447208884289888,0.010379825188177597,0.03902507364393528,0.595771644459699,0.12466332306812936,0.1588193470133427
37,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.63,-2.46,0.5,-0.71,0.01,0.67,0.21,474574,4401,W,0.04684554946750373,0.017148315718771606,0.020952408808665883,0.25693118358608014,0.0065979603647565565,0.05236616989098902,0.9040618017582353,0.15579852911689115,0.23520580859539378
38,0.01,-0.22,0.23,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474614,4441,W,0.07220875787844659,0.019169560291582323,0.032339912236992965,0.3333476898100719,0.007789213068695972,0.0712441919804962,1.2567714814494755,0.17534690523681903,0.3331031420330704
39,-0.03,-0.69,0.93,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474655,4482,W,0.09845581856446105,0.02195330247925464,0.04450497693846569,0.41776282875802145,0.024436397995998296,0.09269392617555103,1.6244353533030624,0.1983973751062288,0.4349789287586287
40,-0.08,-0.82,1.66,100.94,-104.0,36.75,-9.82,-2.54,0.27,-0.71,0.01,0.67,0.21,474698,4525,W,0.12794749186774193,0.026207995256689744,0.05697735908626767,0.5032669496465474,0.04592078553255262,0.11579056248817102,1.981458121751523,0.2366450557395655,0.536938873782785
41,-0.08,-0.82,1.66,100.94,-104.0,36.75,-11.16,-2.85,1.8,-0.71,0.01,0.67,0.21,474741,4568,W,0.16321656195478698,0.03209992329778607,0.06784691353286104,0.5829903438764241,0.06866104236670949,0.13635284920724572,2.3051342553767915,0.2934907395125877,0.6229487091051635
42,0.4,-1.4,6.03,100.94,-104.0,36.75,-11.16,-2.85,1.8,-0.71,0.01,0.67,0.21,474784,4611,W,0.2035657449341137,0.03886190406792731,0.07532282578905516,0.6502365046085224,0.09086133389868184,0.15129474577012875,2.5745542885230623,0.36012041597557515,0.6790733149123194
43,0.4,-1.4,6.03,100.94,-104.0,36.75,-19.66,-0.55,1.38,-0.71,0.01,0.67,0.21,474826,4653,W,0.24450926282397187,0.044859123418762095,0.07968582888708634,0.6986270954344697,0.1090668290190209,0.16061918270212558,2.767582459720336,0.4192481557314109,0.7073577736995176
44,0.4,-1.4,6.03,100.94,-104.0,36.75,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474868,4695,W,0.27944410790771346,0.04941242336439109,0.07905030966591538,0.7223983337085027,0.12198476244183522,0.15997082407821617,2.86268709660758,0.4626151051075496,0.6984180013550546
45,0.4,-1.4,6.03,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474910,4737,W,0.302676350632936,0.05125933171544576,0.07322375784262429,0.7181630222914747,0.1271900666661861,0.15008019475190207,2.8468638326710494,0.481457146303782,0.6540300623160413
46,-0.61,0.83,-2.38,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474953,4780,W,0.31111571080673883,0.05047149654507342,0.06308574974979536,0.6860703793711613,0.12463496945106439,0.13238830685183267,2.7192016654382827,0.4739630981722892,0.5804274140198771
47,-0.61,0.83,-2.38,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,474996,4823,W,0.30423518473663325,0.046986304556514966,0.04913764126760649,0.6294942519967628,0.11428418992973619,0.10695252339552071,2.4909763939782814,0.4398686848618523,0.48470031619040577
48,-0.63,1.03,-3.9,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,475039,4866,W,0.28420942465135113,0.0414314475515079,0.033895500078610696,0.5559699893082515,0.09778242260991674,0.07925496609853168,2.186475849738306,0.38305270909715006,0.38315680654710416
49,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.45,-0.01,1.73,-0.71,0.01,0.67,0.21,475081,4908,W,0.26007076914745425,0.04030695654512694,0.024558337950524502,0.4836101754924873,0.08479458037115242,0.05707958624575821,1.8507162837469082,0.32400649129127385,0.29352968607923907
50,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.99,0.91,1.23,-0.71,0.01,0.67,0.21,475123,4950,W,0.24808744706373573,0.043836605132980634,0.023057802474615287,0.4389490224839598,0.07657953344062884,0.045864369399106826,1.5423828207469708,0.2686130494136881,0.2253652620113361
51,-0.63,1.03,-3.9,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475163,4990,W,0.26075668554497666,0.0495098974648864,0.027916069144081686,0.4374179969656465,0.07220961662810711,0.04709904263368552,1.3061720021790646,0.2303086834326273,0.15903014436413368
52,-0.64,1.28,-2.49,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475204,5031,W,0.29673517410147815,0.05669414778181064,0.040212777100300925,0.4696519131296419,0.0724124394450242,0.05978764281213581,1.164367280629887,0.21132508113536286,0.0988672213608298
53,-0.64,1.28,-2.49,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475246,5073,W,0.3433093533209907,0.06395886134072523,0.05743403437121162,0.5105451744192326,0.07711218704078115,0.0800976023106066,1.1062357923284794,0.20535117766833544,0.08172489305957079
54,-0.34,0.9,-1.47,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475288,5115,W,0.38509561043287155,0.07067373632766755,0.07586920011549157,0.534618841572181,0.08498874068947049,0.10391474946243223,1.078664205088787,0.20956118025013568,0.11877874165985232
55,-0.34,0.9,-1.47,50.25,-129.56,27.25,-10.7,4.05,4.07,-0.71,0.01,0.67,0.21,475330,5157,W,0.41314944522136404,0.07373324347110541,0.09174028334082468,0.5294435059819077,0.08841388552177058,0.12410017408047662,1.0368615271223431,0.20461494685877274,0.16449299868837314
56,-0.34,0.9,-1.47,50.25,-129.56,27.25,-9.43,6.35,4.79,-0.71,0.01,0.67,0.21,475373,5200,W,0.4254574517766237,0.07272320062917673,0.10179884916604452,0.49556111275115117,0.08649525790149773,0.1365740919645896,0.9651668137243236,0.18949245951697732,0.19734505390485726
57,-0.34,0.9,-1.47,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475413,5240,W,0.4224265368459302,0.06885087939195698,0.10571365496900677,0.4390446688380887,0.07964006893520935,0.1421020669337,0.8609298842976044,0.16724472747566077,0.21851172482608952
58,1.43,-1.36,2.46,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475455,5282,W,0.40609616408835236,0.06288793363464182,0.10304264402221379,0.36984633451940285,0.06812134667926613,0.14079567363227347,0.7355473065965678,0.1376927348873476,0.2259826277070377
59,1.43,-1.36,2.46,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475499,5326,W,0.379056040398479,0.056922446370239854,0.09317265040340622,0.2992303469329337,0.05441328294137166,0.13069338890286142,0.6042714083067932,0.10796914362051972,0.21077633099819426
60,0.42,0.0,0.36,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475541,5368,W,0.34361620183297464,0.05210460071709829,0.07863990683061667,0.2367595369253112,0.04017413122409243,0.11554947388644764,0.4784711934870592,0.08102406275014212,0.18359790970234902
61,0.42,0.0,0.36,50.25,-129.56,27.25,-9.85,-2.46,1.08,-0.71,0.01,0.67,0.21,475583,5410,W,0.301588315207703,0.04898429286200907,0.059953009339991044,0.18710341038991846,0.029011162644120216,0.09405080774976884,0.3632887748475174,0.059497317877338377,0.14572723402116683
62,0.42,0.0,0.36,50.25,-129.56,27.25,-9.39,-2.7,0.73,-0.71,0.01,0.67,0.21,475623,5450,W,0.2547036502001062,0.04700321822635021,0.03971026413475106,0.1499792194088301,0.02493437366135333,0.06747224347661533,0.2596531708144084,0.048016655557498324,0.10031442395635691
63,0.42,0.0,0.36,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475662,5489,W,0.20673532260025937,0.04424624162433796,0.022317124089062845,0.12604364474813598,0.02874919080922787,0.04407586747160426,0.17390470949352738,0.04735903605092347,0.06276530633237984
64,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475703,5530,W,0.16316485768107283,0.04004653768106045,0.01117271410115601,0.11700926823875342,0.035966569704054735,0.025577664184732042,0.12107631199246642,0.05473008368063697,0.03896951703885126
65,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475744,5571,W,0.12812113355099203,0.03366536484003311,0.012121673145477156,0.12308335362042652,0.04101875353373182,0.017525602817257457,0.11571634694557006,0.06136938165397343,0.03600175128911536
66,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475785,5612,W,0.10284036845584858,0.02530266637579569,0.013719194120014171,0.14821813875151604,0.04233750803879645,0.01863539128260734,0.16361336463064902,0.06340625952298298,0.04114033587179578
67,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.55,-2.62,0.5,-0.71,0.01,0.67,0.21,475826,5653,W,0.08612963459213119,0.01796089724566301,0.008849762807741758,0.19391984773916454,0.0448156847384772,0.02884292603809812,0.25250905476776747,0.07141319532590386,0.05067793749921594
68,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475868,5695,W,0.07623526696728547,0.013080042226224069,0.008749674979798965,0.25123319461426624,0.04882030209145506,0.04743319647094535,0.35777281729229177,0.08571355916944877,0.05931578881665781
69,-0.1,-0.06,0.16,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475909,5736,W,0.073181573561175,0.011604127895607467,0.016500212967397145,0.3120181879420187,0.05276573073675072,0.06702131964622879,0.47312881355283914,0.09636080441718878,0.06204467052251099
70,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475951,5778,W,0.08074807666998049,0.01677821818707761,0.02640288503129236,0.3728479119026762,0.058213559973640756,0.08680499405037342,0.6046291217845982,0.10580986430790558,0.07869269522576273
71,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,475993,5820,W,0.10176295301635159,0.02445519985452811,0.034538209565417165,0.43048056983086164,0.06620205895840743,0.10412847684569057,0.7507798374137021,0.12164249012281517,0.1109175043745802
72,0.16,-1.05,1.87,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,476034,5861,W,0.13521323758112277,0.03170848122443627,0.03933399422645821,0.481470681452416,0.0759252142127592,0.11581814922182913,0.9060054251687467,0.14610672708262437,0.15551910738939775
73,0.16,-1.05,1.87,157.69,-58.63,35.31,-11.2,-2.54,2.3,-0.71,0.01,0.67,0.21,476075,5902,W,0.17638987064969808,0.037552601137332324,0.04401433853754109,0.5218042030738553,0.08646798342774714,0.12269552545158458,1.0646640384692105,0.1796350771703687,0.20180912083109853
74,0.16,-1.05,1.87,157.69,-58.63,35.31,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476116,5943,W,0.21872332402461608,0.04164666974061613,0.047846125006264284,0.5464257474309451,0.09604490316751167,0.12089065556942348,1.219570143517238,0.21697202235211946,0.23618047548404072
75,0.16,-1.05,1.87,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476156,5983,W,0.2545598224973581,0.04292816062364749,0.05220200857456268,0.550771616490773,0.10085407032708388,0.11214872732563021,1.3581216525261335,0.24793507804718845,0.26215800942861606
76,-0.36,0.55,2.46,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476199,6026,W,0.27599367278267295,0.04155970102246751,0.05595590087039411,0.5335187668254523,0.10089789891630933,0.09858426087403241,1.464425695721889,0.26949072133668234,0.2696045178759192
77,-0.36,0.55,2.46,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476243,6070,W,0.27734747198322407,0.03693169967269008,0.05757881347235687,0.4981959585145022,0.095064731571956,0.07928703538295981,1.5231093880183937,0.2759579315131318,0.26089493167204036
78,-0.75,0.84,-2.51,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476284,6111,W,0.2564721905285326,0.029918896379325856,0.05837435415605914,0.45409040594757377,0.0850708776048172,0.06055178175954074,1.5230116687371438,0.2678227498931381,0.2382911295319069
79,-0.75,0.84,-2.51,143.13,-114.63,11.38,-5.45,-4.3,1.57,-0.71,0.01,0.67,0.21,476326,6153,W,0.21570549073677384,0.021042627367161927,0.05663513128697179,0.4151166517785784,0.07173778022004103,0.043713000555834144,1.461170388713909,0.24355702120652334,0.19988795297029222
80,-0.75,0.84,-2.51,143.13,-114.63,11.38,-9.16,-1.28,4.26,-0.71,0.01,0.67,0.21,476369,6196,W,0.16922758737021373,0.003424414932626644,0.04468748232473429,0.40724720980301554,0.047276857602458124,0.0322099954230031,1.3623260109555635,0.19091659369534508,0.15431016386210805
81,-0.75,0.84,-2.51,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476410,6237,W,0.15607685019896458,0.024880551403864342,0.02246180599268331,0.45327085321595284,0.03763507923474167,0.05814012381601432,1.2766167256632783,0.1203418368151873,0.1271953449877411
82,-0.29,1.46,-3.52,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476453,6280,W,0.21163442508766753,0.05595996117988895,0.014872048884323079,0.5452521032617902,0.07515072669574348,0.10569000238637376,1.2507642988395933,0.05908646381204173,0.14893142727420264
83,-0.29,1.46,-3.52,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476497,6324,W,0.31481621832104156,0.08857152285335679,0.04574445516523894,0.6609643603680354,0.1278876413025134,0.15763097939656726,1.3062123290181396,0.09949246947882878,0.20402067168663623
84,-0.79,1.4,-2.82,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476540,6367,W,0.4370448019707947,0.11763174210548984,0.0802611274362091,0.7786891110487021,0.1778167472839882,0.2054430669850677,1.4261956885886837,0.17717799118986835,0.26695195540504957
85,-0.79,1.4,-2.82,143.13,-114.63,11.38,-13.15,1.98,3.53,-0.71,0.01,0.67,0.21,476582,6409,W,0.5597265512307847,0.14391495204961785,0.1075379386409242,0.8815369593493327,0.22545359456052608,0.2415787726543711,1.565648351603838,0.2453991582015162,0.3103380675023654
86,-0.79,1.4,-2.82,143.13,-114.63,11.38,-11.43,2.86,4.68,-0.71,0.01,0.67,0.21,476624,6451,W,0.6669859371361856,0.16462657971435724,0.12504863548333145,0.9561340215579506,0.26549580621930924,0.2620713655733589,1.6697484562311444,0.29148505225178023,0.3255553677528807
87,-0.79,1.4,-2.82,143.13,-114.63,11.38,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476667,6494,W,0.7477172859045171,0.17874983551937135,0.1302803579814456,0.9943498068191792,0.2937566842855247,0.2636620676840852,1.707031586002629,0.32436900899356197,0.3153303386188341
88,-0.79,1.4,-2.82,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476708,6535,W,0.7962042280105195,0.18575624463464513,0.12465176028603969,0.9944278664634735,0.3075117512506098,0.247855268292407,1.6736093517185857,0.34152707936596194,0.2862794634470075
89,1.9,-2.69,2.7,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476749,6576,W,0.8103425864707259,0.18504651194185817,0.10943457548539728,0.9595491494501782,0.30459556718538455,0.21583553981776016,1.5766681194021182,0.3397784750598081,0.24156437177492293
90,1.68,-1.67,2.64,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476790,6617,W,0.7910001805631278,0.17798057440674256,0.0877900165302831,0.8961150803153595,0.2859484059968301,0.1711980678374163,1.4312104412284745,0.3211800784460193,0.1841466132099928
91,1.68,-1.67,2.64,72.06,-18.56,46.06,-14.95,-1.39,4.41,-0.71,0.01,0.67,0.21,476831,6658,W,0.7413979315648805,0.16469222914642678,0.06756421243428933,0.8114126670866217,0.2541199254155943,0.12186629841492654,1.2553672214708855,0.28775471974595696,0.1310665030550355
