,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx1,Fft_gx2,Fft_gx3,Fft_gy1,Fft_gy2,Fft_gy3,Fft_gz1,Fft_gz2,Fft_gz3
25,0.44,1.63,-3.49,90.31,-139.88,30.63,-7.44,-8.4,-1.61,-0.66,-0.04,0.74,0.11,349016,6428,W,0.42867912748115466,0.06039446884430338,0.07538976034527278,0.8107311382740751,0.20906209475625534,0.206348160863886,2.7988251082221614,0.4853580267759969,0.48842095407728103
26,-0.78,1.09,-3.79,90.31,-139.88,30.63,-7.44,-8.4,-1.61,-0.66,-0.04,0.74,0.11,349058,6470,W,0.4334816089523574,0.05615437610822771,0.07426186682333566,0.7226620258505729,0.18530063146043554,0.18371228266026673,2.558801430283304,0.4245378240763754,0.437824020706059
27,-0.78,1.09,-3.79,90.31,-139.88,30.63,-13.68,0.07,3.26,-0.66,-0.04,0.74,0.11,349102,6514,W,0.43009601251585716,0.04840679091676973,0.07109061315429986,0.62096142413606,0.15315075606940112,0.15096509119308302,2.2824952671761967,0.3472644403221616,0.36086299942602706
28,-0.78,1.09,-3.79,90.31,-139.88,30.63,-12.61,1.1,2.84,-0.66,-0.04,0.74,0.11,349145,6557,W,0.4202059899902065,0.03816740495993084,0.06539885301308541,0.5167550514808654,0.11717751497142571,0.10949523099138159,2.0007382874109,0.26477964665249903,0.26206640555763394
29,-0.78,1.09,-3.79,90.31,-139.88,30.63,-14.8,1.64,5.87,-0.66,-0.04,0.74,0.11,349187,6599,W,0.40533552421314745,0.028028684011914478,0.05771313414102636,0.42049294760548017,0.07831546524785012,0.06644552888598129,1.736249364737636,0.1791113005372035,0.16669038105711642
30,-0.78,1.09,-3.79,90.31,-139.88,30.63,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349229,6641,W,0.38582096290174994,0.019789593575658744,0.05016039784866376,0.3406995271970232,0.04142609667693289,0.02842440745150893,1.4986745124247962,0.1042754969051259,0.10387813805364972
31,-0.78,1.09,-3.79,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349272,6684,W,0.36107321832644773,0.015811405705895676,0.04351591901421145,0.2811698319250129,0.010553518388005705,0.014040471545385172,1.2862418585041897,0.046083041277695365,0.08852446402041533
32,-0.35,0.82,-1.74,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349314,6726,W,0.3304600406818061,0.014935949676318177,0.037999577972130015,0.2373382566828886,0.01259392902476508,0.031324198868281646,1.086793141623218,0.015496922292797066,0.0938152627659784
33,0.34,0.47,0.06,139.94,-79.19,21.88,-14.11,1.98,5.14,-0.66,-0.04,0.74,0.11,349356,6768,W,0.29382127205572534,0.015044816338753948,0.0346209463753043,0.19616989964809547,0.021894397491156185,0.03941510723808681,0.8782767352820637,0.00815277715112848,0.08805886912604234
34,0.34,0.47,0.06,139.94,-79.19,21.88,-5.41,11.1,5.6,-0.66,-0.04,0.74,0.11,349398,6810,W,0.25163928145830156,0.014669307504672201,0.0330978137591548,0.15413115537488448,0.029126142133550272,0.044625633810865435,0.6596171912371035,0.002345523695041577,0.0813137437637103
35,0.34,0.47,0.06,139.94,-79.19,21.88,-12.57,-2.89,4.26,-0.66,-0.04,0.74,0.11,349437,6849,W,0.2080617742269674,0.012372706602053545,0.03127466611622194,0.11617464741384294,0.03569258272130646,0.0482804539278009,0.4571833914948629,0.009139051949260533,0.07466354995846566
36,0.34,0.47,0.06,139.94,-79.19,21.88,-11.16,-1.77,5.56,-0.66,-0.04,0.74,0.11,349479,6891,W,0.17089085604078777,0.009286062390338582,0.02791054347218895,0.08494529188185485,0.04053567348930983,0.047471688600467285,0.2926689037606852,0.015181432641290196,0.0610471817881426
37,0.34,0.47,0.06,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349520,6932,W,0.14672259341606186,0.007773578509070573,0.025766389346369493,0.0664922581487364,0.04342888690607505,0.04489188847600781,0.17907301782890808,0.018950542784819887,0.050255987484790245
38,0.46,0.0,0.39,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349562,6974,W,0.1382102252757906,0.010460116078219405,0.024724152115660092,0.06800164740045705,0.04354938827385636,0.03983979216409852,0.11773601304020892,0.019682518734158994,0.038769871028744414
39,0.35,0.3,0.27,139.94,-79.19,21.88,-13.49,-2.04,1.92,-0.66,-0.04,0.74,0.11,349604,7016,W,0.14118827463006448,0.01574800775948053,0.02563606695409171,0.08394867714402107,0.041555988098609144,0.0320044429490838,0.09272016924629309,0.0198598729519585,0.02441339569267476
40,0.35,0.3,0.27,139.94,-79.19,21.88,-9.82,-2.16,1.61,-0.66,-0.04,0.74,0.11,349645,7057,W,0.1470076439253487,0.020835745721891497,0.028634004467518116,0.1025699886435281,0.03702680347830327,0.024963462096184066,0.08005581027737114,0.018517605502109534,0.019011862993208024
41,0.35,0.3,0.27,139.94,-79.19,21.88,-9.51,-2.16,1.77,-0.66,-0.04,0.74,0.11,349686,7098,W,0.14826387052080278,0.023052565439993362,0.03031548898908181,0.11690520814570313,0.030195826606340175,0.016503187973278852,0.06565082679831888,0.011042110045539446,0.013263189673183072
42,0.35,0.3,0.27,139.94,-79.19,21.88,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349726,7138,W,0.1424785706130325,0.024209654173716958,0.031247601099377253,0.12454644280862089,0.02287919959722806,0.008212809700707027,0.03997666710307686,0.003948748150320592,0.016937264082069005
43,0.35,0.3,0.27,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349767,7179,W,0.13090723119694175,0.024272600718432038,0.031570159412601544,0.12618962891102636,0.018518389238329817,0.010030152282101565,0.011365242365679375,0.00823815029510971,0.025200249456841572
44,-0.09,-0.03,0.22,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349808,7220,W,0.1169454147079461,0.022524668289330318,0.03055920999376763,0.12580103695220043,0.019992140350604808,0.01864192358361209,0.08827657001436966,0.01556589788847134,0.03416156831597097
45,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.59,-2.08,1.65,-0.66,-0.04,0.74,0.11,349851,7263,W,0.10674630949688979,0.019558334346311438,0.02882719734278695,0.1300968140173152,0.024571741136747455,0.025471279845894704,0.1987636691399007,0.020665825025770954,0.04417111849265283
46,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.55,-1.89,1.8,-0.66,-0.04,0.74,0.11,349894,7306,W,0.10710911999009522,0.01529648892889788,0.02640419527679716,0.14529017948322945,0.028594610180325865,0.029813621487933754,0.33446200600605486,0.0243070281890372,0.04897601820173902
47,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.63,-1.7,1.8,-0.66,-0.04,0.74,0.11,349936,7348,W,0.11903140297810419,0.00725276197364839,0.01846395668845728,0.1752810361684895,0.03261208663288432,0.035248197831513305,0.4906015773339225,0.031191380198067737,0.045540760684720585
48,-0.07,-0.1,0.32,155.13,-88.44,21.44,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,349978,7390,W,0.1390574991289594,0.013165625234654161,0.0037428037522121566,0.21847767188214012,0.03720483891035115,0.04420851128730821,0.665677161168165,0.0502730434486796,0.05294873892335844
49,-0.07,-0.1,0.32,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350020,7432,W,0.16516911971419984,0.03530967760363733,0.01714784214509398,0.27198232402964384,0.046899624874026345,0.054705122184954734,0.8589076627963341,0.08103050885899306,0.07264419023548041
50,0.12,-0.68,1.57,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350063,7475,W,0.19813126438379697,0.06274695028651577,0.043355319617240234,0.3350775134080627,0.06210560013680408,0.06776411854108977,1.069246007659639,0.11794922358267246,0.10190050007034768
51,0.41,-0.69,2.44,152.38,-102.31,17.5,-9.63,-1.66,1.88,-0.66,-0.04,0.74,0.11,350105,7517,W,0.23834749472120004,0.0908841755662741,0.07000475451034592,0.40606737350262273,0.08071437790504145,0.08362752677197678,1.291819736530402,0.1532894990149425,0.13794731320674442
52,0.41,-0.69,2.44,152.38,-102.31,17.5,-13.91,-1.93,2.34,-0.66,-0.04,0.74,0.11,350148,7560,W,0.2843402418387968,0.11693562678737542,0.09422715145349825,0.4799014514460423,0.10025132889400744,0.09789386647385027,1.5146870973093032,0.18494830236183313,0.16585917766349334
53,0.41,-0.69,2.44,152.38,-102.31,17.5,-18.01,1.41,3.03,-0.66,-0.04,0.74,0.11,350190,7602,W,0.3314579359246886,0.13841676281449314,0.1162045465507409,0.548739268516066,0.11570828629544103,0.11094052281402601,1.7178548213926303,0.2059924557345406,0.1920844016304758
54,0.41,-0.69,2.44,152.38,-102.31,17.5,-17.02,-8.25,-0.11,-0.66,-0.04,0.74,0.11,350233,7645,W,0.372756227974687,0.15361317861821147,0.1310360529578475,0.603889459588851,0.12609880395006873,0.11736044785927251,1.876593316758816,0.21703885462883196,0.20426200846397385
55,0.41,-0.69,2.44,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350275,7687,W,0.40157548768305695,0.1598259355783886,0.1388991887236653,0.6389112948776293,0.12943664009499561,0.11612989898457717,1.9729628361991163,0.21728879156066766,0.19612874171140474
56,-1.01,1.11,-2.1,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350319,7731,W,0.41326403070948753,0.15712210963783496,0.138385585590733,0.6508865602810157,0.12589105091182937,0.10756518355992756,2.000099988267454,0.2083750324695866,0.17043445485230996
57,-0.25,0.98,-3.43,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350364,7776,W,0.4157438377947624,0.15130637279095255,0.12227842395785961,0.6497309568808853,0.12352699656934182,0.08673391991881844,1.9734739977967535,0.20526700041843346,0.12529877531899355
58,-1.01,1.42,-4.03,152.38,-102.31,17.5,-13.41,-13.54,-3.6,-0.66,-0.04,0.74,0.11,350409,7821,W,0.42727193760499754,0.143030970543802,0.08938177757395917,0.6557770970443271,0.12391140073058983,0.052399722760662494,1.926867137613569,0.2117711261208331,0.06832018118426271
59,-1.01,1.42,-4.03,152.38,-102.31,17.5,-13.91,-0.2,4.37,-0.66,-0.04,0.74,0.11,350453,7865,W,0.46125861035220883,0.13586369215687352,0.05078039359117135,0.6846642282624932,0.1306432033775675,0.02793428474635066,1.8900718509098862,0.23312426403678402,0.06383444388820957
60,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.34,0.83,3.88,-0.66,-0.04,0.74,0.11,350497,7909,W,0.5217208643986481,0.13245673472811575,0.03838221757048955,0.7434850006870761,0.1440493676366169,0.06010338139884826,1.8814833640172972,0.26434783215015734,0.13134432587401845
61,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.72,1.67,5.29,-0.66,-0.04,0.74,0.11,350539,7951,W,0.6035028652437179,0.13420738724937092,0.0744265029875723,0.8285774009462558,0.16076950732577303,0.106165258247281,1.902645845633835,0.29759786798991916,0.2033564130048779
62,-1.01,1.42,-4.03,152.38,-102.31,17.5,-14.87,2.32,6.02,-0.66,-0.04,0.74,0.11,350582,7994,W,0.6946128909489925,0.14272397422231023,0.11152981883091949,0.9271984306011445,0.18052423118515515,0.14103784047844917,1.9379681901524166,0.32924816069619134,0.2575702401413351
63,-1.01,1.42,-4.03,152.38,-102.31,17.5,-12.04,2.52,4.11,-0.66,-0.04,0.74,0.11,350623,8035,W,0.77881831424957,0.15347580614293585,0.13598225019426163,1.0193502132393077,0.19913690594700156,0.15841075970420002,1.9569536070524294,0.35283209032034113,0.28187510927486714
64,-1.06,0.83,-1.76,152.38,-102.31,17.5,-12.04,2.52,4.11,-0.66,-0.04,0.74,0.11,350666,8078,W,0.8398266429330361,0.16379365059636014,0.14359915933351772,1.0837552426561374,0.2153768519819966,0.15774578963320682,1.9235845449408413,0.36765065964379334,0.2782133680731594
65,-1.06,0.83,-1.76,152.38,-102.31,17.5,-8.86,7.77,5.94,-0.66,-0.04,0.74,0.11,350710,8122,W,0.8689229701546319,0.16854384457020116,0.1359396656444336,1.108119614126524,0.2242023613437704,0.14494339425284486,1.8199976421195523,0.36235633630191066,0.26050369385579847
66,1.72,-2.21,2.63,152.38,-102.31,17.5,-8.86,7.77,5.94,-0.66,-0.04,0.74,0.11,350753,8165,W,0.8638868445839578,0.16557704981999885,0.11626643724795459,1.0904016779063437,0.2251814274251681,0.1254893523612899,1.6549099349468857,0.33957038216097457,0.23060238897227964
67,1.72,-2.21,2.63,152.38,-102.31,17.5,-10.5,-7.98,-1.49,-0.66,-0.04,0.74,0.11,350794,8206,W,0.8250700465517405,0.15462311029356166,0.08840518654785441,1.03337379558937,0.2193364923587887,0.10532108492340468,1.4499304943364546,0.3065232169661678,0.1868709936064995
68,1.72,-2.21,2.63,152.38,-102.31,17.5,-14.49,-2.58,5.48,-0.66,-0.04,0.74,0.11,350839,8251,W,0.7570220505110464,0.13628652831532725,0.0590248090620434,0.9432818966951899,0.20664154981694371,0.09610596737506731,1.229386434494593,0.2647503095310027,0.14642947155442898
69,1.72,-2.21,2.63,152.38,-102.31,17.5,-11.65,-2.46,1.0,-0.66,-0.04,0.74,0.11,350882,8294,W,0.665855787566761,0.11372102096235709,0.033824780210357626,0.8270569834867767,0.18958345705846724,0.10140243203548677,1.0109992477844174,0.22290272630755387,0.11766190403422211
70,1.72,-2.21,2.63,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,350923,8335,W,0.5586608087299249,0.08908171829053188,0.0280059465234352,0.6918909874755247,0.16811403339463246,0.1122475206875039,0.8037304745637902,0.18209622613686974,0.10474916979711323
71,0.46,0.1,0.29,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,350965,8377,W,0.4435477541336881,0.06623557153488074,0.039693761980087255,0.5458451679119579,0.1448140129754313,0.12127226660477687,0.6107802269589537,0.14804339055362584,0.10983106759874123
72,0.22,-0.08,0.17,152.38,-102.31,17.5,-9.36,-2.43,2.46,-0.66,-0.04,0.74,0.11,351006,8418,W,0.3296079270956946,0.04695183720543442,0.04898787534605895,0.3987378119389085,0.11948723810652177,0.12209227830304686,0.4349810254142637,0.1171328497107971,0.11672592568480862
73,0.22,-0.08,0.17,152.38,-102.31,17.5,-9.05,-2.43,2.38,-0.66,-0.04,0.74,0.11,351050,8462,W,0.2258072020635414,0.03318628147544232,0.04740501153332407,0.2636225212420674,0.09416048200366857,0.10942917151994892,0.2885975019830437,0.09016342281428767,0.10841048179924007
74,0.12,-0.17,0.61,152.38,-102.31,17.5,-9.05,-2.43,2.38,-0.66,-0.04,0.74,0.11,351093,8505,W,0.1387456909421161,0.024254108718091315,0.036550146359390606,0.15450748566685632,0.0697587888650897,0.08529052649331476,0.18917244244535444,0.06826040265564297,0.08809230256959469
75,0.12,-0.17,0.61,152.38,-102.31,17.5,-9.63,-2.0,1.96,-0.66,-0.04,0.74,0.11,351134,8546,W,0.07374669703235893,0.015816922406977168,0.026114955343829266,0.0857183365269912,0.04440677924875744,0.06099107651178608,0.14312227866265573,0.04655632111100365,0.06859650996854474
76,0.13,0.01,-0.01,87.75,-64.19,31.56,-9.59,-2.5,0.81,-0.66,-0.04,0.74,0.11,356310,13722,T,0.03513201200263923,0.009837725353726042,0.019481613122192522,0.06915068359006282,0.02260135469526131,0.0404452199031021,0.1302733738346724,0.029456682186237353,0.0511125709389865
77,0.06,0.03,-0.06,87.75,-64.19,31.56,-9.59,-2.5,0.81,-0.66,-0.04,0.74,0.11,356352,13764,T,0.018334653818784685,0.006387456140358683,0.013947943412725192,0.07477325814219976,0.005921909108690322,0.02168570265421643,0.11832191164403215,0.019501294646039488,0.03440198170802624
78,0.06,0.03,-0.06,87.75,-64.19,31.56,-9.28,-2.39,1.31,-0.66,-0.04,0.74,0.11,356392,13804,T,0.01913025900085433,0.005625919062392592,0.011862164593702705,0.0760291880073188,0.004270878402158793,0.01187100677770542,0.09904876236850797,0.014932213699417747,0.026073169455275016
79,0.07,0.16,-0.08,87.75,-64.19,31.56,-9.28,-2.39,1.31,-0.66,-0.04,0.74,0.11,356432,13844,T,0.03567436507829568,0.007695106657737319,0.014571297472918847,0.07379628433658425,0.005141773892637348,0.008371048385192653,0.07887857548963477,0.012883972947187322,0.021737381723445845
80,0.07,0.16,-0.08,87.75,-64.19,31.56,-9.32,-2.62,1.0,-0.66,-0.04,0.74,0.11,356473,13885,T,0.05559961863116337,0.008439365671978824,0.01736109550493336,0.07280512139655636,0.006415440253383323,0.004967957770321351,0.06299198634046516,0.010420625440981029,0.017698061168221545
81,0.07,0.16,-0.08,84.31,-70.69,2.88,-9.32,-2.62,1.0,-0.66,-0.04,0.74,0.11,356512,13924,T,0.07415163602635878,0.009079837956815535,0.020515230030049382,0.07377867633367209,0.008358066472966955,0.0034725066032122833,0.052645630271101446,0.00845522693965908,0.01441216170284562
82,0.07,0.16,-0.08,84.31,-70.69,2.88,-9.2,-2.5,1.27,-0.66,-0.04,0.74,0.11,356554,13966,T,0.08864451288301481,0.009840479107915044,0.023184239234363826,0.07640897240704643,0.010607067617886854,0.006666126260236161,0.0470485701313835,0.00769884902481941,0.011126333967752597
83,0.28,0.17,0.07,84.31,-70.69,2.88,-9.2,-2.5,1.27,-0.66,-0.04,0.74,0.11,356594,14006,T,0.0973173798106235,0.010718516615998718,0.024907733049389872,0.07934964469783029,0.012507347181178578,0.010310754814002551,0.04355079522205487,0.0077026800931151,0.008807602646036573
84,0.28,0.17,0.07,84.31,-70.69,2.88,-9.32,-2.5,1.08,-0.66,-0.04,0.74,0.11,356634,14046,T,0.09949995503454287,0.011426994727358796,0.025687123913359353,0.08074952065565662,0.01364094243839645,0.012815934768230975,0.03940547506969332,0.006884812310926455,0.00746286288269415
85,0.28,0.17,0.07,84.31,-70.69,2.88,-9.47,-2.7,0.66,-0.66,-0.04,0.74,0.11,356673,14085,T,0.09544489130203283,0.011825645265493194,0.025089289268576107,0.07938371952822551,0.014355516080500669,0.014056863716836529,0.033783116874490815,0.00571592996265953,0.005950507764436481
86,0.28,0.17,0.07,85.38,-71.13,4.13,-9.47,-2.7,0.66,-0.66,-0.04,0.74,0.11,356712,14124,T,0.08606363592754397,0.011938451065344177,0.023337022487720002,0.07489135304100512,0.014430723963044097,0.01398977809711143,0.02745774807996752,0.0043652440167745755,0.004224737221584499
87,0.01,-0.08,0.07,85.38,-71.13,4.13,-9.47,-2.7,0.66,-0.66,-0.04,0.74,0.11,356752,14164,T,0.07275717365873251,0.011586536371390637,0.020602501542913657,0.06733170339791866,0.013849989988984783,0.01265048834758784,0.021611101560969837,0.0029566325107773595,0.002518282299762186
88,0.01,-0.08,0.07,85.38,-71.13,4.13,-9.51,-2.5,0.85,-0.66,-0.04,0.74,0.11,356792,14204,W,0.05722837538978849,0.010483829376131779,0.01717344443922226,0.05630400799751474,0.011841958969774325,0.010446072672860546,0.016810006378616967,0.0009874404676518049,0.0016244741081263673
89,0.01,-0.08,0.07,85.38,-71.13,4.13,-9.39,-2.46,1.04,-0.66,-0.04,0.74,0.11,356833,14245,W,0.041289755217738866,0.008628857290634062,0.013892918873322991,0.04102439653222647,0.009218463886045664,0.009150505099360932,0.010406348664208058,0.0014006106749952095,0.0032789297287530174
90,0.01,-0.08,0.07,85.38,-71.13,4.13,-9.36,-2.46,1.0,-0.66,-0.04,0.74,0.11,356873,14285,W,0.027089106695811393,0.0061332782211492775,0.01083224960923999,0.021493558640039604,0.007590736871133782,0.008502640452064291,0.0029384086399454907,0.002307972744898162,0.005213429145049311
91,0.01,-0.08,0.07,83.63,-72.19,4.13,-9.36,-2.46,1.0,-0.66,-0.04,0.74,0.11,356912,14324,W,0.017632310220557022,0.0031256380752939564,0.00853345039185628,0.0073984583438085555,0.009062400571186584,0.009640110093411203,0.026691298085373193,0.002794203468085837,0.007172406908484108
