,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-2.8,-7.86,1.73,0.02,0.72,-0.69,0.07,364479,7691,W,0.16668459704310382,0.5408465695335924,0.35177982063280366,0.2113244222220337,0.8707805061440936,0.5805140082518848
1,-0.15,0.11,-0.14,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364499,7711,W,0.16060778771309622,0.4283597234715115,0.37861441913000005,0.750261890521164,1.6774333101375158,0.6521009849998741
2,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364513,7725,W,0.18015381416594548,0.34261150238606664,0.4582801817626479,1.2389278247431368,2.637035724845944,0.6857341265158678
3,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.21,-7.28,2.15,0.02,0.72,-0.69,0.07,364710,7922,W,0.2033534919233534,0.29093539196807805,0.5475198924447526,1.640624510149216,3.5667987867103452,0.6714884248598745
4,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-3.29,-8.24,2.19,0.02,0.72,-0.69,0.07,364734,7946,W,0.22671666111573582,0.27158592614625043,0.6420885776239582,1.9277284539573003,4.328071571758059,0.6092883047069513
5,-0.18,-0.28,-0.18,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364749,7961,W,0.25762047139786454,0.2726776584795012,0.7519994093788639,2.0766631115499687,4.797966168181247,0.5077381580695667
6,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.02,0.72,-0.69,0.07,364763,7975,W,0.3003601625736038,0.2819811435331097,0.8775807835216706,2.062662669520871,4.882915821165324,0.3811376519277726
7,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-6.93,-15.52,0.89,0.07,0.69,-0.71,0.12,365187,8399,W,0.34806711736229956,0.28794913188961085,1.0003644744350553,1.87952931906454,4.5447356940929335,0.24621230803750582
8,0.76,-0.77,2.25,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365214,8426,W,0.3886399047839426,0.28403048082106486,1.0951222111375687,1.5458316921037714,3.809882551767206,0.12163110806589403
9,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-4.98,-14.14,0.12,0.07,0.69,-0.71,0.12,365228,8440,W,0.4115898746867959,0.26892361138477006,1.1418136221221582,1.101963436792875,2.7601498952170167,0.059439506293460606
10,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.41,-6.25,0.5,0.07,0.69,-0.71,0.12,365250,8462,W,0.41108721713605784,0.24181605616443214,1.1298344276047412,0.6064312165550042,1.5221143573146947,0.11891711024543403
11,-0.57,-0.01,-1.48,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365286,8498,W,0.3964037068572149,0.20639916226210614,1.07551425177537,0.16945106002305166,0.3710193354347687,0.1807617328145408
12,-0.79,0.53,-2.12,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365310,8522,W,0.3905906982786339,0.1701630750363741,1.020589413797324,0.3912215492782138,1.16427607503574,0.2234038445148042
13,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-2.64,-6.94,0.66,0.07,0.69,-0.71,0.12,365333,8545,W,0.40973966385963595,0.13966222533107658,1.0038808970348687,0.7522609644209102,2.32275466030919,0.2503819532573676
14,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.87,-9.54,0.7,0.07,0.69,-0.71,0.12,365348,8560,W,0.4475902623227477,0.11985493649139949,1.0356789676782683,1.033119015017965,3.331768873736735,0.26484872606401527
15,-1.02,0.26,-2.58,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365362,8574,W,0.4831574126923397,0.11287814655629251,1.090365915324042,1.2155672427028736,4.105424626992015,0.26651276015932723
16,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-3.91,-11.42,0.96,0.07,0.69,-0.71,0.12,365379,8591,W,0.49585761733824446,0.11719605155762952,1.1292844869402212,1.2979058751479162,4.587914927353356,0.2504652495832505
17,-1.36,-0.05,-2.85,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,365393,8605,W,0.47074162012658166,0.1292112732456498,1.117852694963186,1.290004863298892,4.750602229709631,0.2091702912713075
18,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.07,0.69,-0.71,0.12,366399,9611,W,0.4038245864307118,0.14721568037766747,1.0428915835921972,1.2156730486353646,4.595770992082675,0.13662343638080923
19,-1.74,0.28,-3.02,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366476,9688,W,0.3014657174346529,0.17046918528852728,0.9114499407454418,1.1091825807986964,4.141815054814596,0.036560998459326324
20,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-4.86,-14.64,0.81,0.09,0.6,-0.73,0.31,366491,9703,W,0.17345429024025866,0.19688583116152375,0.7336786702941436,1.0223808607616103,3.4301461591903557,0.10212336188043158
21,0.12,-0.39,0.57,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366510,9722,W,0.06316552749859637,0.2249178649256492,0.5236760454678495,1.004919145737614,2.5346041576436655,0.2398683253530953
22,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-3.95,-5.79,0.35,0.09,0.6,-0.73,0.31,366534,9746,W,0.16496940164654297,0.2525353759954115,0.30491615366034125,1.055373503236233,1.5484521564319267,0.36595966820534265
23,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.59,-5.56,0.77,0.09,0.6,-0.73,0.31,366555,9767,W,0.31252222112795935,0.27575596993749557,0.12574778949697682,1.1095109154281657,0.5926669209947895,0.4447058735135457
24,-0.63,-0.36,0.01,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366570,9782,W,0.4439854950651188,0.29037241822721876,0.17002939766773162,1.09599053030296,0.47111461993706977,0.4385753488715234
25,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.9,-5.37,1.43,0.09,0.6,-0.73,0.31,366587,9799,W,0.545148760294207,0.29172131511710125,0.3104948654948521,0.9821009771371567,1.1653287907438246,0.3244735624396094
26,-1.04,-1.02,-0.35,-29.94,-0.81,-7.25,-4.79,-6.02,2.0,0.09,0.6,-0.73,0.31,367710,10922,W,0.6081681279406207,0.2749114558114196,0.4236763313598169,0.8058874087015803,1.7042635038580716,0.1028735673875526
27,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-4.79,-6.02,2.0,0.09,0.6,-0.73,0.31,367735,10947,W,0.6334000023532538,0.23678877077555605,0.5028747996667307,0.7203633688669293,2.0393120447074553,0.23241937692396356
28,-1.41,-0.81,-0.73,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367750,10962,W,0.6281566547442917,0.17726580676720394,0.555265094488401,0.9030862856157551,2.18569946818665,0.6140784316873786
29,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,0.09,0.6,-0.73,0.31,367765,10977,W,0.5984089586938367,0.10169821910848612,0.5821684751450049,1.262443127392271,2.1785443817876584,1.0090819942264264
30,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-3.87,-8.13,0.5,-0.4,0.48,-0.19,0.76,368014,11226,W,0.547785394804412,0.03421408974339164,0.5792732230156444,1.6288870636116892,2.04810536258813,1.365344744424492
31,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.51,-8.13,2.04,-0.4,0.48,-0.19,0.76,368037,11249,W,0.48307531112693836,0.0847687618979796,0.547447551918268,1.906834265531138,1.84016355436067,1.6409167636436315
32,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-6.93,-6.17,4.83,-0.4,0.48,-0.19,0.76,368051,11263,W,0.4121845736884086,0.15868689092826893,0.49212481532539853,2.051269069666187,1.6231763974043654,1.8083590226355577
33,0.96,-0.41,1.32,-29.94,-0.81,-7.25,-7.36,-6.44,5.14,-0.4,0.48,-0.19,0.76,368065,11277,W,0.3417113341215271,0.21739819108089975,0.42203082572394296,2.0544755894134186,1.466088222397252,1.8576192538906626
