,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,-0.48,-0.02,-1.19,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.21,0.55,-0.73,0.35,263163,2510,W,0.4631219089857644,0.06995955097373402,1.1118357255842968,0.4493880836509004,0.9875158011436421,0.5050297651410189
1,-0.83,0.18,-1.9,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.21,0.55,-0.73,0.35,263177,2524,W,0.4275995906784909,0.06185379695311887,0.993218703758464,0.48085144816593484,1.412512939638097,0.4460641168139386
2,-0.83,0.18,-1.9,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.29,0.47,-0.7,0.46,263192,2539,W,0.39947291834520005,0.04644488014228996,0.8777137807030512,0.7162563389849401,1.915373616551158,0.41099293857683084
3,-0.83,0.18,-1.9,-13.44,3.0,4.5,-4.18,-8.02,1.12,0.29,0.47,-0.7,0.46,263281,2628,W,0.38807330025210174,0.025999994994950183,0.7938295587235975,0.947942635913308,2.376161197596703,0.40970705724291606
4,-1.08,0.05,-2.28,-13.44,3.0,4.5,-4.18,-8.02,1.12,0.29,0.47,-0.7,0.46,263297,2644,W,0.39104855311228875,0.020069014360961552,0.7584289093787148,1.1344814890057104,2.7325799852453287,0.43882706990616094
5,-1.08,0.05,-2.28,-13.44,3.0,4.5,-4.79,-9.86,1.96,0.29,0.47,-0.7,0.46,263392,2739,W,0.3956543893443301,0.050192082961323964,0.7601612473399293,1.2893410304544708,2.9583543084703012,0.47883712192013106
6,-1.45,0.11,-2.67,-13.44,3.0,4.5,-4.79,-9.86,1.96,0.29,0.47,-0.7,0.46,263423,2770,W,0.38735661004656885,0.09335227228863843,0.7677642658806106,1.4358930504181409,3.055729522498009,0.5068178088085217
7,-1.45,0.11,-2.67,-13.44,3.0,4.5,-5.21,-11.54,1.43,0.29,0.47,-0.7,0.46,263446,2793,W,0.35823638949603714,0.14140423359220589,0.7533447790822446,1.5779925283016518,3.0490720905072277,0.503389848653526
8,-1.45,0.11,-2.67,-13.44,3.0,4.5,-6.17,-11.04,1.04,0.29,0.47,-0.7,0.46,263459,2806,W,0.3147141332726061,0.18833309080502214,0.7091583262112278,1.7008977915055585,2.973244163857734,0.4598510761924981
9,-1.45,0.11,-2.67,-13.44,3.0,4.5,-6.09,-10.96,0.97,0.29,0.47,-0.7,0.46,263480,2827,W,0.27808626678661214,0.2292024315779889,0.641129989040058,1.778733536309717,2.8575893550480447,0.3812709326637854
10,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.09,-10.96,0.97,0.29,0.47,-0.7,0.46,263500,2847,W,0.2757613230950697,0.26305980829459225,0.562477514312777,1.7892285799744325,2.722654411240686,0.28335317485811107
11,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263519,2866,W,0.3126492594127912,0.29311174981745985,0.4885675083822702,1.7250966910604377,2.584946568962893,0.1878680600302359
12,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263533,2880,W,0.36584821177897786,0.3232795908522375,0.43000598447198,1.598948195672087,2.4621800527723474,0.11637985235124389
13,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.9,-10.16,0.16,0.29,0.47,-0.7,0.46,263556,2903,W,0.4110246779043508,0.353866791756029,0.3888921372027181,1.4415003251516147,2.362377447918984,0.08189603993268614
14,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263577,2924,W,0.4345860080727176,0.38068414183073035,0.3583018284015345,1.296143117206689,2.2794748118234023,0.07172104260889721
15,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263597,2944,W,0.43449417840892807,0.3969264259915933,0.3320426140450802,1.2016003702453628,2.19775599827449,0.06361705094912501
16,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263612,2959,W,0.4156102180098576,0.39662667990163863,0.3098882910471005,1.1733292942361588,2.1082837576975373,0.062483909678799465
17,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263630,2977,W,0.3858631886418665,0.37807012483556013,0.2945754582026393,1.208322945537191,2.0081358301768257,0.08817889865523885
18,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,-0.05,0.73,-0.67,0.13,263645,2992,W,0.3536765609732546,0.35100275580664675,0.2890718594610933,1.2920168187647416,1.8777580250862278,0.13272015189584288
19,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263679,3026,W,0.3314114851064474,0.33424461378206344,0.3058679018555624,1.3972833891358576,1.7093810452380032,0.17745386319806947
20,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263697,3044,W,0.33341103703173197,0.3360151732917664,0.3599971878213458,1.486647867750825,1.5469894429227893,0.21426641804331467
21,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.21,0.39,-0.05,0.73,-0.67,0.13,263711,3058,W,0.36810771180573376,0.34535729663394493,0.45557728747933657,1.522025690572094,1.5156104085958648,0.24752132146937764
22,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263724,3071,W,0.42917271425042536,0.34585081549267477,0.5837224585369968,1.472147150426016,1.7623557668006116,0.2867777247698062
23,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263796,3143,W,0.5019800335075472,0.3246073066195464,0.7304904170291654,1.3097657794249655,2.295446060447486,0.33765243751775753
24,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.17,-9.13,0.7,-0.05,0.73,-0.67,0.13,264034,3381,W,0.5720285757451175,0.2773938862931012,0.8784334831774825,1.024327946496925,2.9726112584923174,0.3948114546608068
