,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,0.0,0.01,-0.02,8.69,-108.94,-17.44,-9.16,-3.11,-0.03,-0.71,0.01,0.67,0.24,571106,5366,W,0.013626184718112434,0.0068383979002946925,0.006617090733205226,2.1226400755684622,0.7338094809980424,0.03270144923992925
1,0.0,0.01,-0.02,8.69,-108.94,-17.44,-9.16,-3.15,-0.03,-0.71,0.01,0.67,0.24,571148,5408,W,0.015801700876866297,0.0035149582404302494,0.007903779889548521,2.1190081799028477,0.7387139258641529,0.035978876226569464
2,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.16,-3.15,-0.03,-0.71,0.01,0.67,0.24,571189,5449,W,0.0178405313275751,0.0007794565000776845,0.009153027083207149,2.1156252012449808,0.7397452382969335,0.03843270678821984
3,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.16,-3.19,-0.03,-0.71,0.01,0.67,0.24,571230,5490,W,0.019546447696909094,0.003340600568909887,0.009921242124627184,2.114766901880663,0.7373596153531472,0.03931537289383687
4,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.13,-3.15,0.16,-0.71,0.01,0.67,0.24,571272,5532,W,0.020855949086796097,0.005814030818644547,0.009971600634035448,2.1182335793037472,0.7334149184954781,0.03843174558513085
5,0.03,0.01,-0.03,8.69,-108.94,-17.44,-9.13,-3.15,0.12,-0.71,0.01,0.67,0.24,571312,5572,W,0.021690718043175992,0.007407576766306636,0.009247285970506954,2.1265820516589446,0.7299212476959436,0.036041509540815746
6,0.08,0.03,-0.01,8.69,-108.94,-17.44,-9.13,-3.15,0.12,-0.71,0.01,0.67,0.24,571353,5613,W,0.02197220076862754,0.008051006322673013,0.007856502437471047,2.1385972053080384,0.7282820380781888,0.032498466497269625
7,0.08,0.03,-0.01,8.69,-108.94,-17.44,-9.24,-3.15,-0.03,-0.71,0.01,0.67,0.24,571395,5655,W,0.021636294067946593,0.007871093588075822,0.006047672905955072,2.1508381785309854,0.7294588453687192,0.02818732286869379
8,0.03,-0.01,0.0,8.69,-108.94,-17.44,-9.24,-3.15,-0.03,-0.71,0.01,0.67,0.24,571437,5697,W,0.02064600662233198,0.007135095857860983,0.004189297487153786,2.158425013007646,0.7340721164585258,0.0233335359494658
9,0.03,-0.01,0.0,8.69,-108.94,-17.44,-9.2,-3.19,0.04,-0.71,0.01,0.67,0.24,571479,5739,W,0.01902963932253202,0.004251648233434279,0.0020275330822583804,2.1570637658154816,0.7420258955265164,0.01826081446410735
10,0.03,-0.01,0.0,8.69,-108.94,-17.44,-9.24,-3.19,0.0,-0.71,0.01,0.67,0.24,571518,5778,W,0.016874085055827173,0.004173734400459535,0.007646901953282002,2.145666421255242,0.7518924053862328,0.014928772087392402
