,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az,Fft_gx1,Fft_gy1,Fft_gz1,Fft_ax1,Fft_ay1,Fft_az1
42,0.4,-1.4,6.03,100.94,-104.0,36.75,-11.16,-2.85,1.8,-0.71,0.01,0.67,0.21,474784,4611,W,-0.6540110966746446,0.6502365046085224,-0.4738034651810913,0.7258472123751395,-0.14898079224436145,1.2716399096698916,0.2035657449341137,-1.3568850307523899,2.5745542885230623,2.9916633306706784,1.4214007479869732,2.3225898976138524
43,0.4,-1.4,6.03,100.94,-104.0,36.75,-19.66,-0.55,1.38,-0.71,0.01,0.67,0.21,474826,4653,W,-1.1665705301615894,0.6986270954344697,-0.9279496770355405,3.140485461302504,-3.0104539482846993,1.6437165303192964,0.24450926282397187,2.043738199240509,2.767582459720336,2.75749898334283,-2.5194675530973707,-0.6581503930791271
44,0.4,-1.4,6.03,100.94,-104.0,36.75,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474868,4695,W,-1.6367441040033732,0.7223983337085027,-1.3775511774705307,-0.7221706120806002,0.4322306859847206,1.9418781917194363,0.27944410790771346,-0.8479338051010945,2.86268709660758,2.5356077673580013,-0.19497959406411497,2.6388682860339325
45,0.4,-1.4,6.03,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474910,4737,W,-2.0698434134069843,0.7181630222914747,-1.8192621347121356,1.7135552491064998,-2.408533362879591,2.131034045087698,0.302676350632936,2.5505984265293598,2.8468638326710494,2.364696031567036,2.1268977113820373,-0.3577332046297255
46,-0.61,0.83,-2.38,50.25,-129.56,27.25,-16.21,-5.8,-0.72,-0.71,0.01,0.67,0.21,474953,4780,W,-2.4698525250036067,0.6860703793711613,-2.2507945934901206,-2.1214700588527724,1.097215671926782,2.1949216066603734,0.31111571080673883,-0.3294132326460738,2.7192016654382827,2.3339311333208967,-1.8573021699582386,2.9007153078922734
47,-0.61,0.83,-2.38,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,474996,4823,W,-2.836288363054781,0.6294942519967628,-2.669634985078303,0.35087843488081694,-1.6094184576117625,2.136268326208901,0.30423518473663325,3.084942549655174,2.4909763939782814,2.6175116095544597,0.41130368608934587,-0.1565813212366959
48,-0.63,1.03,-3.9,50.25,-129.56,27.25,-7.13,-4.84,-0.45,-0.71,0.01,0.67,0.21,475039,4866,W,3.1173498068408607,0.5559699893082515,-3.072372634881619,2.8540532244495926,-3.0878930112418783,1.993286578002636,0.28420942465135113,0.21117669782617698,2.186475849738306,3.0051240918414246,2.632276205717997,3.130872196967527
49,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.45,-0.01,1.73,-0.71,0.01,0.67,0.21,475081,4908,W,2.84288930535224,0.4836101754924873,2.8340194892821113,-0.9078100477783904,1.124008131641935,1.8264390225123692,0.26007076914745425,-2.6355514922678225,1.8507162837469082,3.0783997281171014,-1.5062276288420768,0.25031941729960566
50,-0.63,1.03,-3.9,50.25,-129.56,27.25,-13.99,0.91,1.23,-0.71,0.01,0.67,0.21,475123,4950,W,2.639921213927414,0.4389490224839598,2.5000247447812427,1.5934062103674653,-1.6205236534358387,1.6780017125636695,0.24808744706373573,0.8400969970869808,1.5423828207469708,2.9816873255784304,0.6059347688864183,-2.5318366801304717
51,-0.63,1.03,-3.9,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475163,4990,W,2.4668011463926875,0.4374179969656465,2.224220653978373,-2.2922300315817723,1.9302950665547105,1.5696574079307213,0.26075668554497666,-1.9262293762810634,1.3061720021790646,2.8516739539069786,2.746253069269992,1.0409670691489004
52,-0.64,1.28,-2.49,50.25,-129.56,27.25,-14.07,0.75,2.76,-0.71,0.01,0.67,0.21,475204,5031,W,2.2501325839254633,0.4696519131296419,2.002559596153933,-0.06661370029277203,-0.8231246994457896,1.5169439366064246,0.29673517410147815,1.6127280256255425,1.164367280629887,2.756930199934876,-1.4077728062007135,-1.6754696342448316
53,-0.64,1.28,-2.49,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475246,5073,W,1.9641480804726965,0.5105451744192326,1.7958310412672702,1.7660983116709632,2.703335718523132,1.531876303117673,0.3433093533209907,-1.1678676555518654,1.1062357923284794,2.7382455889887676,0.7247972406672714,1.85699764415492
54,-0.34,0.9,-1.47,50.25,-129.56,27.25,-13.95,1.21,3.8,-0.71,0.01,0.67,0.21,475288,5115,W,1.6241797767055939,0.534618841572181,1.5614033007911992,-2.609898274910079,-0.11542404994921492,1.6063032700235715,0.38509561043287155,2.287882778803759,1.078664205088787,2.78809911659783,2.9351212543474006,-0.9373400128791706
55,-0.34,0.9,-1.47,50.25,-129.56,27.25,-10.7,4.05,4.07,-0.71,0.01,0.67,0.21,475330,5157,W,1.2469211843179409,0.5294435059819077,1.2832894184100692,-0.43698611075437455,-3.017188992088039,1.696516785754881,0.41314944522136404,-0.5368274150983973,1.0368615271223431,2.8183027597792356,-1.0847023547678318,2.5228285385544686
56,-0.34,0.9,-1.47,50.25,-129.56,27.25,-9.43,6.35,4.79,-0.71,0.01,0.67,0.21,475373,5200,W,0.8402161656772554,0.49556111275115117,0.9548431487325804,1.8420802806281555,0.5600942881270735,1.744655241637685,0.4254574517766237,2.924232579829804,0.9651668137243236,2.765806771237115,1.2050644197261142,-0.3243585721876745
57,-0.34,0.9,-1.47,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475413,5240,W,0.41102872285897446,0.4390446688380887,0.5755439552878943,-2.102003873338353,-2.077924117360708,1.7024476044882173,0.4224265368459302,0.1156602839200058,0.8609298842976044,2.6489526959503076,-2.757912365525618,3.0894644343907363
58,1.43,-1.36,2.46,50.25,-129.56,27.25,-16.71,-6.03,-1.03,-0.71,0.01,0.67,0.21,475455,5282,W,-0.033353555309433326,0.36984633451940285,0.14723219394922496,0.23380992944161647,1.5735891004166378,1.5516684694589253,0.40609616408835236,-2.6690048531582247,0.7355473065965678,2.504597244977164,-0.4546618251062007,0.23636357532817634
59,1.43,-1.36,2.46,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475499,5326,W,-0.48447364272843946,0.2992303469329337,-0.3254886321494107,2.5832486465199804,-1.1379842368791335,1.3085086770466607,0.379056040398479,0.8697433156499241,0.6042714083067932,2.3653069213773756,1.8540957891883956,-2.6033994262975284
60,0.42,0.0,0.36,50.25,-129.56,27.25,-12.04,-2.0,4.03,-0.71,0.01,0.67,0.21,475541,5368,W,-0.9323941051832684,0.2367595369253112,-0.8289717603451774,-1.3328812432963626,2.4400485675358956,1.0133853237216743,0.34361620183297464,-1.7890564762141026,0.4784711934870592,2.269554858227433,-2.109557148457436,0.8731782856585018
61,0.42,0.0,0.36,50.25,-129.56,27.25,-9.85,-2.46,1.08,-0.71,0.01,0.67,0.21,475583,5410,W,-1.3665896952745933,0.18710341038991846,-1.346742284141338,0.9919720078367075,-0.2911458021100144,0.7362576118561561,0.301588315207703,2.0036621780500465,0.3632887748475174,2.2716858211719466,0.17861689173304077,-1.8628443497544613
62,0.42,0.0,0.36,50.25,-129.56,27.25,-9.39,-2.7,0.73,-0.71,0.01,0.67,0.21,475623,5450,W,-1.7768399306347085,0.1499792194088301,-1.870597405281625,-2.9941948500867683,-3.028761564639726,0.5792341472141465,0.2547036502001062,-0.30066324715066145,0.2596531708144084,2.4198990871358435,2.4833080516862114,1.9244240991541788
63,0.42,0.0,0.36,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475662,5489,W,-2.155000067117662,0.12604364474813598,-2.413958019832522,-0.81719019253513,0.563129936241213,0.58948255134499,0.20673532260025937,-2.6529478396092916,0.17390470949352738,2.638797743616535,-1.4963266798602846,0.0648269996447869
64,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.36,-2.77,0.7,-0.71,0.01,0.67,0.21,475703,5530,W,-2.500766684977951,0.11700926823875342,-3.0228394927194127,0.9657813540478375,-2.236811724641065,0.6544330226531836,0.16316485768107283,1.0577882365570217,0.12107631199246642,2.7721641640168184,0.8210788418869234,-2.2670740520257966
65,-0.11,0.13,0.11,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475744,5571,W,-2.8356216704091803,0.12308335362042652,2.620863726441917,2.655303003824136,1.3700288273608485,0.668412805909655,0.12812113355099203,-1.6617439726853587,0.11571634694557006,2.8140142837236395,-3.036462072742788,0.6553183377781091
66,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.47,-2.73,0.43,-0.71,0.01,0.67,0.21,475785,5612,W,3.057405333394739,0.14821813875151604,2.1120927726725625,-1.4447616857237122,-0.965070084178426,0.6250814381901287,0.10284036845584858,1.8279792829685055,0.16361336463064902,2.8287520861345286,-1.2217557278586244,1.5665256913880254
67,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.55,-2.62,0.5,-0.71,0.01,0.67,0.21,475826,5653,W,2.5534267392676155,0.19391984773916454,1.73688641945037,0.9285231346745128,-2.951191545303283,0.5555999032198604,0.08612963459213119,-0.9348983201833861,0.25250905476776747,2.8671583858776284,0.5334122792022404,-1.567179583272489
68,-0.1,-0.06,0.16,50.25,-129.56,27.25,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475868,5695,W,1.9533770217706257,0.25123319461426624,1.4273459609310681,-2.895733895182096,0.8650798671526403,0.481110246639307,0.07623526696728547,2.6059311898112223,0.35777281729229177,2.9783302217982155,3.079517782169548,1.8085016444120001
69,-0.1,-0.06,0.16,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475909,5736,W,1.2763895375457213,0.3120181879420187,1.1254566024291788,-0.17864353135873182,-2.003490737737085,0.4292803814055969,0.073181573561175,-0.06772906161116013,0.47312881355283914,3.1356759355400596,-0.5561834389758606,-1.0785441269966503
70,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.59,-2.58,0.5,-0.71,0.01,0.67,0.21,475951,5778,W,0.5545793671601288,0.3728479119026762,0.7909915512442474,2.713033830481858,1.403138825258891,0.45234428437673013,0.08074807666998049,-2.7024726323101818,0.6046291217845982,-3.0733713690705216,2.0601129932156805,2.3405024460610018
71,-0.04,-0.45,0.54,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,475993,5820,W,-0.1211529373177302,0.43048056983086164,0.4171190868105179,-0.823477332862529,-1.5432629117185108,0.5849739138984946,0.10176295301635159,0.9265488287809123,0.7507798374137021,-3.134057539258423,-1.6318841775076045,-0.35866866627432664
72,0.16,-1.05,1.87,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,476034,5861,W,-0.703314702961696,0.481470681452416,0.011922508917561362,1.8152935322127182,1.8256586762342537,0.8055459617110253,0.13521323758112277,-1.7667082059977497,0.9060054251687467,2.98971275112608,0.9600292826079777,-2.9854865625774383
73,0.16,-1.05,1.87,157.69,-58.63,35.31,-11.2,-2.54,2.3,-0.71,0.01,0.67,0.21,476075,5902,W,-1.207448707996125,0.5218042030738553,-0.409027085740075,-1.9488940403514436,-1.0942724297996964,1.064988936522425,0.17638987064969808,1.7515788467957272,1.0646640384692105,2.7751638182579694,-2.7363873145290727,0.6794147154394504
74,0.16,-1.05,1.87,157.69,-58.63,35.31,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476116,5943,W,-1.6622377630305358,0.5464257474309451,-0.8297311779533767,0.5413472466900446,2.2878088194953987,1.3192444676936756,0.21872332402461608,-1.0671340601519483,1.219570143517238,2.536186616979243,-0.19049932513311918,-1.9697721976997147
75,0.16,-1.05,1.87,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476156,5983,W,-2.0829550955442286,0.550771616490773,-1.2404709574992676,3.0167100592699176,-0.607645960510422,1.5359599147503253,0.2545598224973581,2.3578287718548476,1.3581216525261335,2.298994102506415,2.3706126992108447,1.6534184438497321
76,-0.36,0.55,2.46,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476199,6026,W,-2.474322932408736,0.5335187668254523,-1.6362233775599069,-0.8097239723820518,2.7830170247948676,1.6918809174891747,0.27599367278267295,-0.5350240099448687,1.464425695721889,2.110488722387707,-1.3925439805950592,-0.9978370744003813
