,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx1,Fft_gx2,Fft_gx3,Fft_gy1,Fft_gy2,Fft_gy3,Fft_gz1,Fft_gz2,Fft_gz3
10,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.09,-10.96,0.97,0.29,0.47,-0.7,0.46,263500,2847,W,0.2757613230950697,0.008350716153029503,0.030887952351214616,0.26305980829459225,0.0983592149909146,0.06885120857926155,0.562477514312777,0.041244003443141775,0.06455901998055541
11,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263519,2866,W,0.3126492594127912,0.013684291965071113,0.02172696160970376,0.29311174981745985,0.1119641153048157,0.059844835837909525,0.4885675083822702,0.039390179694217646,0.06103912578557128
12,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263533,2880,W,0.36584821177897786,0.01709347964355621,0.012747470072648126,0.3232795908522375,0.11930073460892052,0.04752422858400559,0.43000598447198,0.034849686677347266,0.057563731816806483
13,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.9,-10.16,0.16,0.29,0.47,-0.7,0.46,263556,2903,W,0.4110246779043508,0.018214263008548566,0.0041837608497808446,0.353866791756029,0.1204784482248562,0.03569313473000948,0.3888921372027181,0.029844696427794692,0.051804657555234404
14,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263577,2924,W,0.4345860080727176,0.017687116961062992,0.009060536836122493,0.38068414183073035,0.1145989036074207,0.029704526996532414,0.3583018284015345,0.025466136183297024,0.04992272104455715
15,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263597,2944,W,0.43449417840892807,0.014794884278514844,0.017726079435162932,0.3969264259915933,0.10292115441862272,0.03547935170677158,0.3320426140450802,0.02216150968866621,0.047115717690163476
16,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263612,2959,W,0.4156102180098576,0.011024305636706064,0.026494452312632172,0.39662667990163863,0.08635582677093022,0.04401100318006885,0.3098882910471005,0.01998012568738883,0.043625009101509404
17,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263630,2977,W,0.3858631886418665,0.005914167952986151,0.03437950450830855,0.37807012483556013,0.06731831944945219,0.05134595014466052,0.2945754582026393,0.01607328855699431,0.04319734421722196
18,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,-0.05,0.73,-0.67,0.13,263645,2992,W,0.3536765609732546,0.00797031679113347,0.03567402101779364,0.35100275580664675,0.053057286828072155,0.05601364751426735,0.2890718594610933,0.012124837300430869,0.032940757330103924
19,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263679,3026,W,0.3314114851064474,0.023929431834461046,0.03431509170182361,0.33424461378206344,0.04591354453249837,0.056255214100713706,0.3058679018555624,0.02997483903641707,0.022775361632880516
20,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263697,3044,W,0.33341103703173197,0.04258605421050604,0.03063213569185754,0.3360151732917664,0.04194895310809598,0.053282718081859436,0.3599971878213458,0.05966894476549962,0.02716983103256614
21,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.21,0.39,-0.05,0.73,-0.67,0.13,263711,3058,W,0.36810771180573376,0.06396165543889452,0.03144216164421011,0.34535729663394493,0.03867587733548738,0.05679405207858466,0.45557728747933657,0.09488091267996279,0.05176761156681499
22,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263724,3071,W,0.42917271425042536,0.08427208251574106,0.044369669564583845,0.34585081549267477,0.03783321504505999,0.07114006649656442,0.5837224585369968,0.12864093513304442,0.08254482212837222
23,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263796,3143,W,0.5019800335075472,0.10266772463469083,0.05718138365539692,0.3246073066195464,0.04045463583640232,0.09280275455585335,0.7304904170291654,0.1593794646663797,0.1067463202833596
24,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.17,-9.13,0.7,-0.05,0.73,-0.67,0.13,264034,3381,W,0.5720285757451175,0.11669323066911516,0.06983852729098601,0.2773938862931012,0.046881567025493925,0.11378101777506566,0.8784334831774825,0.18330996254782078,0.12900577403691024
25,-0.41,0.91,-0.48,-13.44,3.0,4.5,-3.34,-8.09,0.89,-0.05,0.73,-0.67,0.13,264055,3402,W,0.6285857201871315,0.12469545186469629,0.07467875877494627,0.20558927033074595,0.059114600539861166,0.12836318358284493,1.0102498545888754,0.19870346736308211,0.13940151759186645
26,-0.41,0.91,-0.48,-13.44,3.0,4.5,-1.73,-13.38,1.31,-0.05,0.73,-0.67,0.13,264068,3415,W,0.6638165372585397,0.1274046478775915,0.07353454168424955,0.11826498487592757,0.07641072523076259,0.13624274759270952,1.1105328749148229,0.2042251952506959,0.1412233244696607
27,1.39,-0.67,2.26,-13.44,3.0,4.5,-1.73,-13.38,1.31,-0.05,0.73,-0.67,0.13,264097,3444,W,0.6720349298333035,0.12467288843167922,0.06678269356908044,0.06403797051837552,0.09526005564878967,0.13806287114525936,1.1658368950251106,0.20030848494876183,0.13390047627851118
28,1.39,-0.67,2.26,-13.44,3.0,4.5,-2.87,-14.18,1.81,-0.05,0.73,-0.67,0.13,264119,3466,W,0.6514572055866573,0.11826252638961574,0.0535252027684062,0.13395279305608174,0.1135872501310967,0.13112659802786406,1.1697844084823914,0.18915859545259428,0.11471675201747489
29,1.58,0.91,3.0,-13.44,3.0,4.5,-2.87,-14.18,1.81,-0.05,0.73,-0.67,0.13,264277,3624,W,0.603751275621939,0.10795192593421885,0.04069802866989385,0.22666862698783838,0.1272835411113803,0.11881805035450509,1.124143701842346,0.1715279878060511,0.092086403715179
30,1.58,0.91,3.0,-13.44,3.0,4.5,-2.87,-14.18,1.81,0.11,0.65,-0.74,0.17,264306,3653,W,0.5328868127927718,0.09513238933068056,0.03380599223120993,0.3046925694595225,0.13424119666740406,0.10093511778925178,1.0362723234891102,0.14945256269243248,0.07063135815361649
31,1.58,0.91,3.0,-13.44,3.0,4.5,-5.17,-7.17,2.0,0.11,0.65,-0.74,0.17,264320,3667,W,0.4453840233840456,0.07970905071312291,0.0374581551068574,0.3585469517739459,0.1335339614163561,0.07971968734266842,0.9194107016158877,0.12293221598141084,0.06076153361159091
32,0.7,-0.47,2.29,-13.44,3.0,4.5,-5.17,-7.17,2.0,0.11,0.65,-0.74,0.17,264336,3683,W,0.3516688312615923,0.06360302629409197,0.046698106228137054,0.3845251747490367,0.12508350258826478,0.059400138686095776,0.7926321774261672,0.09522584274232165,0.0698539207995207
33,0.7,-0.47,2.29,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.11,0.65,-0.74,0.17,264352,3699,W,0.2651886786949074,0.04807133206378585,0.053612709362505444,0.38220712074695673,0.11052237977459159,0.039487270282868324,0.6755400322804803,0.06896217035566043,0.08517217166001288
34,0.56,-0.83,1.56,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.11,0.65,-0.74,0.17,264388,3735,W,0.19835975312166557,0.03549403098588335,0.054249903125717105,0.3533805661456402,0.09140586024968719,0.025111964889137802,0.5798955189541071,0.048492471610908125,0.09497293250136866
35,0.56,-0.83,1.56,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.34,0.45,-0.71,0.42,264404,3751,W,0.15753274060075523,0.02619975848524823,0.048326909727981114,0.30180051863025115,0.07175242013178768,0.015284610171777463,0.5052675989129213,0.034352393550709154,0.09498865590808737
36,0.56,-0.83,1.56,-13.44,3.0,4.5,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264417,3764,W,0.1418816730119977,0.018277306229708426,0.04203781255090773,0.2360807893056777,0.05425721184086311,0.003927169752831231,0.44906131886255085,0.023504634603481955,0.09247948034015235
37,0.31,-0.37,0.82,-13.44,3.0,4.5,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264432,3779,W,0.14196300429064934,0.013531744833535206,0.037483532023110826,0.170577949587553,0.039201339512479935,0.009412754198723212,0.4091026005627338,0.018676518272704407,0.0890282408432236
38,0.31,-0.37,0.82,1.81,4.19,-43.06,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264453,3800,W,0.14590780850203725,0.011255597080126592,0.03247543405615175,0.11850870033828824,0.02663272721696699,0.01934037997878502,0.38124698244094235,0.016962982097983734,0.08256958188568392
39,0.31,-0.37,0.82,1.81,4.19,-43.06,-4.48,-2.88,2.54,0.34,0.45,-0.71,0.42,264471,3818,W,0.1485110204134381,0.011198822351494426,0.033336604359337045,0.09145973450103086,0.01807881157908496,0.021691615716534208,0.36140752925932057,0.01782148091673049,0.08446898309257857
40,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.48,-2.88,2.54,0.34,0.45,-0.71,0.42,264497,3844,W,0.15174342407039254,0.013013215357174231,0.03875943092823467,0.0869463931353893,0.014349425898691776,0.01840092526922773,0.3486479983252986,0.0204207415579144,0.09070731215131186
41,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.79,-2.92,2.35,0.34,0.45,-0.71,0.42,264513,3860,W,0.1586539162559125,0.014887430600776429,0.04234297602865738,0.08488347313933352,0.017009297750125846,0.015059874483026866,0.34513445483828153,0.023220698342162584,0.09274623307526247
42,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.45,-3.0,2.5,0.34,0.45,-0.71,0.42,264537,3884,W,0.17103948816226094,0.01732129182058209,0.047279225885345104,0.07015069736999457,0.023190285430371414,0.011858278883587888,0.35420956040104595,0.02658979831789035,0.09764723318530712
43,-0.18,-0.31,-0.31,1.81,4.19,-43.06,-4.45,-3.0,2.5,0.34,0.45,-0.71,0.42,264555,3902,W,0.19115454534315846,0.020958799414164186,0.05062142788581326,0.0391472861993805,0.029209828251607832,0.011835605760197007,0.3781617638849543,0.030378528219708895,0.09894004178131059
44,-0.18,-0.31,-0.31,1.81,4.19,-43.06,-4.41,-2.84,2.77,0.34,0.45,-0.71,0.42,264568,3915,W,0.2195955084393466,0.02616797110084796,0.05141771519521161,0.015091895836516397,0.03404057084797528,0.015074265818078842,0.4149292057562571,0.03658751653852342,0.09603277590633476
45,-0.37,-0.09,-0.74,1.81,4.19,-43.06,-4.41,-2.84,2.77,0.34,0.45,-0.71,0.42,264586,3933,W,0.25926614630305894,0.028542536556956762,0.05390681461876087,0.06184443848539507,0.0365802677815874,0.017313646181506978,0.4676405428466963,0.03851719669551575,0.09608459066686931
46,-0.37,-0.09,-0.74,3.12,5.62,-51.25,-4.41,-2.84,2.77,0.34,0.45,-0.71,0.42,264715,4062,W,0.31119706946215714,0.02978077600368869,0.0591535854615353,0.11635661663679425,0.03788245781342683,0.02161819451861333,0.5385314519128852,0.038523584138890475,0.09838148212874119
47,-0.37,-0.09,-0.74,3.12,5.62,-51.25,-4.98,-6.48,2.5,0.34,0.45,-0.71,0.42,264732,4079,W,0.3696476699658945,0.0342895524856868,0.06785590272039546,0.16970339840841384,0.03853468569441459,0.027642274615425805,0.6191949163180165,0.044814816358409254,0.106227421901986
48,-0.94,-0.56,-1.68,3.12,5.62,-51.25,-4.98,-6.48,2.5,0.34,0.45,-0.71,0.42,264748,4095,W,0.4296654704876462,0.040646725488591044,0.0817701535663291,0.21869569819687779,0.03805123569281163,0.03689533517907512,0.7039329950008032,0.0536631367448471,0.12506103330905807
49,-0.94,-0.56,-1.68,3.12,5.62,-51.25,-4.45,-9.74,1.66,0.34,0.45,-0.71,0.42,264766,4113,W,0.4888928442569716,0.047110039984091745,0.09854684737783406,0.26219426437165094,0.036984927966612596,0.048485783582799556,0.7926385929303406,0.060972233588870016,0.15142059642924294
50,-1.17,-0.57,-1.9,3.12,5.62,-51.25,-4.45,-9.74,1.66,0.34,0.45,-0.71,0.42,264779,4126,W,0.5440431879018546,0.05230039673461033,0.11290073990992917,0.2992413816328588,0.0363989314652474,0.05813661307797469,0.8823809105144288,0.06534911335382404,0.1757491793642482
51,-1.17,-0.57,-1.9,3.12,5.62,-51.25,-4.45,-9.74,1.66,0.24,0.51,-0.74,0.36,265287,4634,W,0.5907825349992936,0.054579668989798644,0.12572423270366073,0.32894582443563125,0.03594454983582941,0.06717819340550928,0.9672202206417178,0.06586690407360128,0.20006006968490447
52,-1.17,-0.57,-1.9,3.12,5.62,-51.25,-4.1,-8.97,1.62,0.24,0.51,-0.74,0.36,265309,4656,W,0.6251045843503922,0.05499014245456191,0.13438995134259932,0.35196590691084007,0.03454878598089769,0.07696893121926489,1.0395799085058715,0.06923071202801256,0.2143247458419393
53,-1.17,-0.57,-1.9,3.12,5.62,-51.25,-3.68,-12.38,0.59,0.24,0.51,-0.74,0.36,265324,4671,W,0.6436731697648247,0.05199181033312681,0.13854425713505483,0.37019410675468306,0.03160575731671464,0.08700868958902103,1.0918738903217027,0.07686553901116742,0.21762701697909803
54,0.39,0.33,0.38,3.12,5.62,-51.25,-3.68,-12.38,0.59,0.24,0.51,-0.74,0.36,265440,4787,W,0.6442061078164539,0.04555176357558929,0.13851209872765857,0.38545246904967484,0.028397482407544916,0.09645281130191603,1.1188787675247673,0.088091925816467,0.2134424509698703
55,0.39,0.33,0.38,3.12,5.62,-51.25,-2.53,-11.35,0.82,0.24,0.51,-0.74,0.36,265458,4805,W,0.6267732542089881,0.036554746218071206,0.13257918142987005,0.4009183504615172,0.03124977414786586,0.10713442762713954,1.120928650996641,0.10113456632470043,0.19377124011043376
56,0.39,0.33,0.38,3.12,5.62,-51.25,-1.77,-11.31,1.16,0.24,0.51,-0.74,0.36,265471,4818,W,0.5930564236984655,0.02529957087796558,0.1239483625014746,0.42120371769127046,0.04049901111794246,0.11722958844678334,1.102179574104317,0.11013960479915975,0.16825251278280368
57,1.3,0.81,2.46,3.12,5.62,-51.25,-1.77,-11.31,1.16,0.24,0.51,-0.74,0.36,265484,4831,W,0.5464201711358426,0.015060171600316407,0.11228942542798455,0.44843975497032496,0.052145311851481406,0.12344705385614627,1.0718547936039478,0.11717189651973459,0.13732108256343492
58,1.3,0.81,2.46,-26.37,21.44,-22.62,-1.77,-11.31,1.16,0.24,0.51,-0.74,0.36,265675,5022,W,0.4917356183256409,0.007009621346640467,0.09830517346833284,0.4797718478252919,0.06191039369818236,0.12616899101711757,1.0419269498688886,0.1184321623217704,0.10186895061259432
59,1.3,0.81,2.46,-26.37,21.44,-22.62,-2.03,-13.19,1.62,0.24,0.51,-0.74,0.36,265698,5045,W,0.43343772183944057,0.0033090016644778345,0.08543954483055852,0.5084657524996018,0.06849954026631971,0.1248877166555082,1.0202467530325547,0.11340289228970779,0.07268522915054769
60,1.3,0.81,2.46,-26.37,21.44,-22.62,-5.86,-9.59,1.93,0.24,0.51,-0.74,0.36,265721,5068,W,0.3753645392407151,0.002456146427806059,0.0717146688716323,0.5268080027501078,0.07015330762446231,0.11907527909495685,1.0079259893365442,0.10416395546869293,0.04577679289708955
61,0.79,-0.77,3.29,-26.37,21.44,-22.62,-5.86,-9.59,1.93,0.24,0.51,-0.74,0.36,265739,5086,W,0.31995935467002384,0.006944268496710278,0.058381442411667525,0.5282965193398064,0.06726423246418174,0.10992824027043631,0.9964607762551141,0.09532788076446855,0.026170339776823353
62,0.79,-0.77,3.29,7.37,7.5,-47.69,-5.86,-9.59,1.93,0.24,0.51,-0.74,0.36,265755,5102,W,0.2679894712903715,0.01620830061980312,0.04714160586305919,0.5089058980090791,0.05933158288679126,0.09766534523212275,0.9723275174825171,0.09437286125778967,0.021717788251692828
63,0.79,-0.77,3.29,7.37,7.5,-47.69,-5.48,-6.79,1.54,0.24,0.51,-0.74,0.36,265789,5136,W,0.22301798766503497,0.02454518526235974,0.037291986628486706,0.47101943164808024,0.04680491959087801,0.08211170555450979,0.9286728923870673,0.09701200239996328,0.021533203258266236
64,0.51,-1.11,2.79,7.37,7.5,-47.69,-5.48,-6.79,1.54,0.24,0.51,-0.74,0.36,265815,5162,W,0.19031980075002525,0.03053136910302308,0.028791023488793394,0.42317020241529624,0.03345733854405741,0.06420256305457175,0.868538055911059,0.10241079981000753,0.020102377181281564
65,0.51,-1.11,2.79,7.37,7.5,-47.69,-4.6,-4.72,1.93,0.24,0.51,-0.74,0.36,265828,5175,W,0.17037564550369746,0.03311955812116078,0.022865645873510365,0.37484726441099164,0.026842728001657153,0.04564794335043414,0.800599748910837,0.1073670233991689,0.023475346912569854
66,0.37,-0.91,2.15,7.37,7.5,-47.69,-4.6,-4.72,1.93,0.24,0.51,-0.74,0.36,265844,5191,W,0.16247307800788177,0.03469193475037834,0.01954644332154065,0.3323138876391568,0.032733907276062846,0.03042741470935156,0.74209733090649,0.11311190540299908,0.033774189485244625
67,0.37,-0.91,2.15,7.37,7.5,-47.69,-4.21,-4.07,1.93,0.24,0.51,-0.74,0.36,265858,5205,W,0.16287529203631043,0.03667359240271082,0.016527277857509147,0.2939271710574984,0.04826912146136905,0.023260795906399317,0.6953259874968506,0.12831718275880738,0.04730054210377162
68,0.14,-0.53,1.35,7.37,7.5,-47.69,-4.21,-4.07,1.93,0.24,0.51,-0.74,0.36,265873,5220,W,0.16164352234758061,0.03995547786469625,0.021150473627507303,0.2523605214105945,0.06467447711386048,0.027358685433705097,0.637066371737689,0.14951723165092956,0.06843593550257576
69,0.14,-0.53,1.35,7.37,7.5,-47.69,-4.21,-4.07,1.93,0.34,0.42,-0.69,0.48,266055,5402,W,0.15240316528141173,0.04316384098968898,0.03310467263639756,0.20178316644278535,0.07898231697292185,0.035680672702510664,0.5434584127217242,0.17050288425224744,0.09102983643890059
70,0.14,-0.53,1.35,7.37,7.5,-47.69,-3.87,-3.42,2.23,0.34,0.42,-0.69,0.48,266552,5899,W,0.13570321165277266,0.04499111848605592,0.045694517691507404,0.16108932988455726,0.09259276581976518,0.04594830819982719,0.410083047070074,0.18537140618678505,0.1150573075551724
71,0.14,-0.53,1.35,7.37,7.5,-47.69,-4.98,-7.71,1.2,0.34,0.42,-0.69,0.48,266568,5915,W,0.12164891011412246,0.046081249148437496,0.061922892756632014,0.18600851953456915,0.1055610035063366,0.05479467794549081,0.25639541898902163,0.1925997353790666,0.14239739540829688
72,-0.38,0.13,-0.5,7.37,7.5,-47.69,-4.98,-7.71,1.2,0.34,0.42,-0.69,0.48,266581,5928,W,0.13380642641169402,0.04766312936688774,0.07677630801412468,0.27864586588748896,0.11383487235922493,0.06517655761401181,0.14651835650594505,0.1876549154198471,0.16264382936419086
73,-0.38,0.13,-0.5,7.37,7.5,-47.69,-4.98,-7.71,1.2,-0.1,0.75,-0.65,0.08,267019,6366,W,0.18280441359421168,0.05083370581244216,0.08741981349522088,0.391501626347019,0.11726685275026713,0.07394885048479158,0.19557137948569744,0.17368295046867074,0.17739848206578246
74,-0.38,0.13,-0.5,7.37,7.5,-47.69,-5.71,-9.09,1.16,-0.1,0.75,-0.65,0.08,267588,6935,W,0.25280239780663133,0.054811173044138975,0.09550780534270759,0.4939250438534272,0.11293184202069241,0.0797885841783908,0.29745257600326347,0.1499081165016692,0.18384954564401504
75,0.13,-1.28,2.14,7.37,7.5,-47.69,-5.71,-9.09,1.16,-0.1,0.75,-0.65,0.08,267602,6949,W,0.3257648210428599,0.05891038442462081,0.09602344517420862,0.5691527096908202,0.10338340685456002,0.08377266172232395,0.3647116074632419,0.12133556751642538,0.17694434233074258
76,0.13,-1.28,2.14,7.37,7.5,-47.69,-5.71,-9.43,0.16,-0.1,0.75,-0.65,0.08,267623,6970,W,0.3906243748972417,0.06127164485164001,0.08873604349843331,0.6157759146894823,0.09350236541390462,0.07980156260934201,0.3810661482061891,0.09183842125867864,0.1627890938468515
77,-1.29,-1.67,0.46,7.37,7.5,-47.69,-5.71,-9.43,0.16,-0.1,0.75,-0.65,0.08,267636,6983,W,0.44135362486671953,0.06171523481205001,0.07494980198487762,0.6453314624554507,0.08573921508056874,0.06673652349062875,0.3491582825004772,0.0653893216473662,0.14081501397230278
78,-1.29,-1.67,0.46,7.37,7.5,-47.69,-5.71,-9.43,0.16,-0.25,0.6,-0.44,0.62,267652,6999,W,0.47332074525874085,0.06059052451209123,0.055873709287342775,0.6711330514770338,0.08189887288469376,0.0487936455299776,0.28120237081093924,0.0455934224429847,0.11493144987662966
79,-1.29,-1.67,0.46,7.37,7.5,-47.69,-5.33,-8.32,0.28,-0.25,0.6,-0.44,0.62,267665,7012,W,0.48423278904817163,0.05840822313132271,0.035729325756746796,0.7001264870956899,0.0835340690586691,0.03599443133729218,0.19772919800248723,0.03465137657171098,0.09096893821763383
80,-1.23,-2.06,0.4,7.37,7.5,-47.69,-5.33,-8.32,0.28,-0.25,0.6,-0.44,0.62,267681,7028,W,0.47441581860769005,0.05551272780528136,0.01930226407554145,0.728300349334158,0.09003656280145625,0.04548006220576934,0.129913991329359,0.030259520479989074,0.07110987630700892
81,-1.23,-2.06,0.4,7.37,7.5,-47.69,-5.33,-8.32,0.28,-0.28,0.59,-0.4,0.64,268008,7355,W,0.4477442842921928,0.052443718142962184,0.022380297191858356,0.7422574999934585,0.0972557629257836,0.06648380040554717,0.11275014869336518,0.023586509738681614,0.0528425285609908
82,-1.23,-2.06,0.4,7.37,7.5,-47.69,-5.75,-8.25,0.51,-0.28,0.59,-0.4,0.64,268031,7378,W,0.41047856832624385,0.04974370419389643,0.03977197471811835,0.7267384062404713,0.10356965884121964,0.08409797417872975,0.1273399471242957,0.02024392452320758,0.03482104944665333
83,-1.23,-2.06,0.4,7.37,7.5,-47.69,-4.37,-7.02,2.16,-0.28,0.59,-0.4,0.64,268045,7392,W,0.3684173876891105,0.04732516789660068,0.05471587255437296,0.6708939123956573,0.10762801223622576,0.09420380197327183,0.1290861201662031,0.03201234564979334,0.020031481973213774
84,-1.23,-2.06,0.4,7.37,7.5,-47.69,-4.06,-6.41,1.93,-0.28,0.59,-0.4,0.64,268061,7408,W,0.32369329061868835,0.04532288867847467,0.0629894332825168,0.5750304880820737,0.1066360867131184,0.09757490216028904,0.11847840162741627,0.04593164414685739,0.019430121024607543
85,-0.36,-0.24,-0.03,7.37,7.5,-47.69,-4.06,-6.41,1.93,-0.28,0.59,-0.4,0.64,268077,7424,W,0.27507954425101666,0.042088202107969014,0.06348888902591383,0.4496891440822749,0.09963884183326595,0.09250329505899384,0.13308559786512938,0.05413464385958125,0.0280567662934693
86,-0.36,-0.24,-0.03,7.37,7.5,-47.69,-4.06,-6.41,1.93,-0.44,0.5,-0.2,0.72,268251,7598,W,0.22574220059792707,0.037564529097070226,0.059891975035533375,0.31069143697084534,0.08846436321724341,0.08016011985000432,0.18667680589877214,0.06128590647042405,0.038237368331146625
87,-0.36,-0.24,-0.03,-8.81,16.69,-32.75,-4.06,-6.41,1.93,-0.44,0.5,-0.2,0.72,268282,7629,W,0.18208560933496026,0.03277307545795374,0.05584100607997982,0.17787525799645196,0.0721261311451377,0.06408672116281589,0.2587328107465796,0.06620220236594876,0.04929006098721057
88,-0.36,-0.24,-0.03,-8.81,16.69,-32.75,-5.02,-8.86,0.82,-0.44,0.5,-0.2,0.72,268296,7643,W,0.1478504205054814,0.029303106656373132,0.04809034246098746,0.07567686396564502,0.05416914041080041,0.043320340171809385,0.33215932571075263,0.06836910147941921,0.06012159994085961
89,-0.36,-0.24,-0.03,-8.81,16.69,-32.75,-5.02,-8.44,0.78,-0.44,0.5,-0.2,0.72,268315,7662,W,0.1238528287883212,0.0269963456444282,0.03939570509484433,0.05965618711435845,0.03511593405346124,0.023431031406997767,0.3961081167487729,0.06764891875661526,0.06851221343448563
90,0.04,-0.44,1.07,-8.81,16.69,-32.75,-5.02,-8.44,0.78,-0.44,0.5,-0.2,0.72,268329,7676,T,0.1082048800218903,0.02553847630977824,0.03178496623350655,0.09319632679809858,0.0194909270620394,0.007021230058963565,0.4431793272231588,0.0653461812751555,0.07461102504814483
91,0.04,-0.44,1.07,-8.81,16.69,-32.75,-5.02,-8.44,0.78,-0.41,0.48,-0.12,0.76,268344,7691,T,0.09871494494806167,0.024291420355567358,0.023661431305959435,0.1124989113422886,0.012628281878650848,0.007230600263307597,0.46883196244433734,0.06279198004407324,0.07831560753490063
