,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
0,-0.48,-0.02,-1.19,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.21,0.55,-0.73,0.35,263163,2510,W,-2.4647049478937175,0.5411662729514556,-2.5386382467466984,2.3349481510338075,-2.9119200373164866,-0.9225911824445792
1,-0.83,0.18,-1.9,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.21,0.55,-0.73,0.35,263177,2524,W,-2.6795917249430135,0.15049553209962513,-2.799118939567135,3.0514723859471076,-2.7259371776949073,-0.8953630630659885
2,-0.83,0.18,-1.9,-13.44,3.0,4.5,-3.53,-5.41,2.31,0.29,0.47,-0.7,0.46,263192,2539,W,-2.8297401850453734,-0.22723776803072687,-2.993778021648733,-2.9653897832195453,-2.740606395228099,-0.8249745808659107
3,-0.83,0.18,-1.9,-13.44,3.0,4.5,-4.18,-8.02,1.12,0.29,0.47,-0.7,0.46,263281,2628,W,-2.9427241951991343,-0.4370923552413023,-3.127088292852592,-2.9345964461548304,-2.8413305253843504,-0.7465883711010609
4,-1.08,0.05,-2.28,-13.44,3.0,4.5,-4.18,-8.02,1.12,0.29,0.47,-0.7,0.46,263297,2644,W,-3.057755329113118,0.3290652956146184,3.054652980053665,-2.963785806576256,-2.975527389160048,-0.7242621510414751
5,-1.08,0.05,-2.28,-13.44,3.0,4.5,-4.79,-9.86,1.96,0.29,0.47,-0.7,0.46,263392,2739,W,3.086857732974213,0.4109238992971303,2.93841190406047,-3.00610968249503,-3.1175819749830667,-0.7949478277079969
6,-1.45,0.11,-2.67,-13.44,3.0,4.5,-4.79,-9.86,1.96,0.29,0.47,-0.7,0.46,263423,2770,W,2.934501228720623,-0.005485140114338223,2.7883993857406195,-3.0600974990063774,3.030590942423231,-0.9567582566155495
7,-1.45,0.11,-2.67,-13.44,3.0,4.5,-5.21,-11.54,1.43,0.29,0.47,-0.7,0.46,263446,2793,W,2.8034630473379956,-0.4976499721617613,2.6224261887600746,-3.1345635715886755,2.911638902717245,-1.1865047041462993
8,-1.45,0.11,-2.67,-13.44,3.0,4.5,-6.17,-11.04,1.04,0.29,0.47,-0.7,0.46,263459,2806,W,2.7431985916506734,-1.0159565639566357,2.464405719763751,3.0501094326442915,2.8123370469077607,-1.4529840797713116
9,-1.45,0.11,-2.67,-13.44,3.0,4.5,-6.09,-10.96,0.97,0.29,0.47,-0.7,0.46,263480,2827,W,2.7987907036736996,-1.5596621617444157,2.330229431280106,2.9313124088867157,2.7327880276692764,-1.7294772547912225
10,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.09,-10.96,0.97,0.29,0.47,-0.7,0.46,263500,2847,W,2.937404736710674,-2.127951284520133,2.235222642297087,2.8038287720049473,2.6731599603036527,-1.9854107527196503
11,-1.03,0.55,-1.96,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263519,2866,W,3.0208239568314834,-2.713552285710228,2.187185322571558,2.6835912974896443,2.634409184655296,-2.166006770376159
12,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.78,-10.77,-0.07,0.29,0.47,-0.7,0.46,263533,2880,W,2.987919264796096,2.984876875211922,2.181065924086586,2.5884073787310196,2.614791955404627,-2.177350712419724
13,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-6.9,-10.16,0.16,0.29,0.47,-0.7,0.46,263556,2903,W,2.8712948554723927,2.422955117541023,2.1947341691802498,2.536448451019685,2.607467763171733,-2.0123085532375615
14,-1.48,-0.91,-1.7,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263577,2924,W,2.715616842987836,1.9006144610185254,2.2075411232420263,2.540002173404783,2.6050682667118767,-1.9966846738720658
15,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.1,-9.74,0.55,0.29,0.47,-0.7,0.46,263597,2944,W,2.5520605519023136,1.4275539502854335,2.219240762086628,2.590662389037236,2.604441124254394,-2.365134868037944
16,-1.6,-0.09,-1.33,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263612,2959,W,2.39763429895381,1.0091942276318326,2.235096637894358,2.659540965747232,2.610249755661646,3.1307361092669876
17,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,0.29,0.47,-0.7,0.46,263630,2977,W,2.2601857847057496,0.6520887775551435,2.2498271450831244,2.7139327835805647,2.62309290675104,2.310606447545621
18,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.55,-9.36,-0.14,-0.05,0.73,-0.67,0.13,263645,2992,W,2.1535790301804423,0.3671976831687502,2.270556749516248,2.728294360496494,2.6466957286525967,1.7702558613428978
19,-1.21,0.58,-1.12,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263679,3026,W,2.095979164665486,0.14787962878494335,2.3029860816528163,2.6888841605173672,2.7049538064038328,1.4069323358153738
20,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.51,0.2,-0.05,0.73,-0.67,0.13,263697,3044,W,2.073135525516123,-0.0635385315476617,2.2994063696911535,2.5948217526518187,2.841280780659298,1.1570396819711846
21,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.21,0.39,-0.05,0.73,-0.67,0.13,263711,3058,W,2.0246995034738218,-0.32250632859796197,2.206712504555728,2.4546062988499577,3.0732110935743076,0.9957299778472055
22,-0.86,0.82,-0.92,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263724,3071,W,1.8980135376037404,-0.6396220913584656,2.022219951438695,2.2751917053287283,-2.979662920002799,0.8902180440902487
23,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.14,-8.93,0.51,-0.05,0.73,-0.67,0.13,263796,3143,W,1.6869844640947222,-0.9960911222615713,1.7697690823228935,2.0622842090561586,-2.8891633097471363,0.7927969096029507
24,-0.41,0.91,-0.48,-13.44,3.0,4.5,-5.17,-9.13,0.7,-0.05,0.73,-0.67,0.13,264034,3381,W,1.408560965187514,-1.3632439339249314,1.4736554558909527,1.8250627225534286,-2.945161838743293,0.6718185612152131
25,-0.41,0.91,-0.48,-13.44,3.0,4.5,-3.34,-8.09,0.89,-0.05,0.73,-0.67,0.13,264055,3402,W,1.0836491121960095,-1.7041700814600624,1.152411724600946,1.570041037212975,-3.096334897772225,0.5301851028904536
26,-0.41,0.91,-0.48,-13.44,3.0,4.5,-1.73,-13.38,1.31,-0.05,0.73,-0.67,0.13,264068,3415,W,0.7287281714651019,-1.889758574027868,0.8178037458658899,1.278445914098173,2.979606565086848,0.3845881829115347
27,1.39,-0.67,2.26,-13.44,3.0,4.5,-1.73,-13.38,1.31,-0.05,0.73,-0.67,0.13,264097,3444,W,0.35693371981587785,-1.2024982024558046,0.47903622046468236,-2.06020636804364,2.740849811405225,0.25079224135466
28,1.39,-0.67,2.26,-13.44,3.0,4.5,-2.87,-14.18,1.81,-0.05,0.73,-0.67,0.13,264119,3466,W,-0.01974814234390217,-0.7113288202026397,0.1446741427662563,-2.338472341344156,2.487172704948663,0.14122925886946666
29,1.58,0.91,3.0,-13.44,3.0,4.5,-2.87,-14.18,1.81,-0.05,0.73,-0.67,0.13,264277,3624,W,-0.39084798341819776,-0.9647545490300712,-0.1772765303122118,-2.6015022990986925,2.2312536195405577,0.06428936631193474
30,1.58,0.91,3.0,-13.44,3.0,4.5,-2.87,-14.18,1.81,0.11,0.65,-0.74,0.17,264306,3653,W,-0.746215511296294,-1.3608628186163398,-0.4787517949173174,-2.8532259809431446,1.9852565497532892,0.020426161800384
31,1.58,0.91,3.0,-13.44,3.0,4.5,-5.17,-7.17,2.0,0.11,0.65,-0.74,0.17,264320,3667,W,-1.0706180430782744,-1.802350938004443,-0.748589098038506,-3.089401137338006,1.763758822712693,-0.0032860992501925054
32,0.7,-0.47,2.29,-13.44,3.0,4.5,-5.17,-7.17,2.0,0.11,0.65,-0.74,0.17,264336,3683,W,-1.3409171705585103,-2.2618482793415517,-0.9741934233939333,2.9786702608128772,1.586162191685432,-0.026373654015572418
33,0.7,-0.47,2.29,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.11,0.65,-0.74,0.17,264352,3699,W,-1.5256086615602484,-2.724688074727512,-1.1488509934898783,2.7914600315098386,1.4793484283305305,-0.06450729154447316
34,0.56,-0.83,1.56,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.11,0.65,-0.74,0.17,264388,3735,W,-1.590065324787979,3.1066193012922882,-1.2760580490341469,2.644096340870284,1.475874155424685,-0.12220397752143401
35,0.56,-0.83,1.56,-13.44,3.0,4.5,-5.48,-4.91,2.31,0.34,0.45,-0.71,0.42,264404,3751,W,-1.534018938780475,2.687072567708338,-1.367854747429513,2.5583491597722166,1.6029321666310874,-0.19486474423128516
36,0.56,-0.83,1.56,-13.44,3.0,4.5,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264417,3764,W,-1.43220594889272,2.3247691098015477,-1.4375450328530972,2.559271931043586,1.8297720789979834,-0.27071950434900405
37,0.31,-0.37,0.82,-13.44,3.0,4.5,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264432,3779,W,-1.3961779437318684,2.052530631992391,-1.503794558073152,2.640106540174891,2.0943875225176187,-0.3338109385624417
38,0.31,-0.37,0.82,1.81,4.19,-43.06,-4.37,-3.11,2.61,0.34,0.45,-0.71,0.42,264453,3800,W,-1.4516890147481245,1.9404918788452747,-1.5818641560364608,2.733418643036928,2.358980278909115,-0.36700947957660257
39,0.31,-0.37,0.82,1.81,4.19,-43.06,-4.48,-2.88,2.54,0.34,0.45,-0.71,0.42,264471,3818,W,-1.560224166683015,2.032806549488547,-1.676555327014322,2.782906371163542,2.5594492853144635,-0.357042616077775
40,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.48,-2.88,2.54,0.34,0.45,-0.71,0.42,264497,3844,W,-1.6783618721855742,2.1283362768143927,-1.7781905684495203,2.792802793165463,2.7049555497609004,-0.30860657838521155
41,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.79,-2.92,2.35,0.34,0.45,-0.71,0.42,264513,3860,W,-1.7897294658378684,2.0554088947268476,-1.8790882447702901,2.791045849177671,3.02872650219456,-0.2599923552919242
42,0.11,-0.37,0.23,1.81,4.19,-43.06,-4.45,-3.0,2.5,0.34,0.45,-0.71,0.42,264537,3884,W,-1.8897770368383804,1.8289728082680452,-1.9774580556324577,2.801844831450308,-2.4207837958561327,-0.26073059668288034
