,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft1,Fft2,Fft3
19,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.68,-9.74,1.45,0.13,0.62,-0.72,0.3,138311,3620,W,1.21975692424218,0.17847844132853344,0.21155914208872012
20,0.91,0.07,2.7,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.13,0.62,-0.72,0.3,138325,3634,W,1.3627007244049614,0.2168480465218291,0.25376865006026395
21,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.13,0.62,-0.72,0.3,138339,3648,W,1.4495864532998386,0.24379940903808234,0.2889684477682631
22,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.75,-9.66,1.56,0.17,0.59,-0.71,0.35,139220,4529,W,1.4698499423502156,0.25574739546095554,0.3053587698767828
23,0.76,-0.5,2.67,-24.56,13.81,-7.81,-6.25,-9.01,1.79,0.17,0.59,-0.71,0.35,139244,4553,W,1.4322261322751164,0.25868717403384117,0.2949450049687993
24,-1.24,-0.29,-2.43,-24.56,13.81,-7.81,-6.25,-9.01,1.79,0.17,0.59,-0.71,0.35,139264,4573,W,1.3621731236053585,0.25219767810219634,0.25486351654950345
25,-1.24,-0.29,-2.43,-24.56,13.81,-7.81,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139278,4587,W,1.2888112973125083,0.2445020328640149,0.19376315311363726
26,-1.15,-0.26,-1.74,-24.56,13.81,-7.81,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139293,4602,W,1.2374046681961384,0.2386359539767915,0.12154764926783486
27,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139349,4658,W,1.2210534773374293,0.2384454792795958,0.06445266160980648
28,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.11,-10.7,0.41,0.17,0.59,-0.71,0.35,139366,4675,W,1.2371199579785066,0.24871325380506581,0.09121093542637182
29,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140080,5389,W,1.2727815473876745,0.2615556084863424,0.12990160386967217
30,-0.45,0.43,-0.8,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140104,5413,W,1.3121185065071044,0.271630510687854,0.15210994556132543
31,-0.45,0.43,-0.8,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140119,5428,W,1.338515582117876,0.2782746071630069,0.1535734569178109
32,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140133,5442,W,1.3393426703692384,0.28666648299633124,0.1412186616594197
33,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.25,0.52,-0.68,0.46,140219,5528,W,1.314190131995671,0.2891510980019458,0.13519254233368797
34,0.77,-0.2,2.61,38.5,26.5,-22.19,-4.64,-6.29,0.33,0.25,0.52,-0.68,0.46,140236,5545,W,1.2670362122996481,0.2831836340606477,0.14328358756864146
35,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.46,-3.8,0.48,0.25,0.52,-0.68,0.46,140705,6014,W,1.196288626329302,0.2709245185917176,0.161347752774833
36,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140732,6041,W,1.098514281860148,0.25059988830416374,0.1758714004371551
37,-0.78,1.33,-1.17,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140747,6056,W,0.9717545934391443,0.22408543778574502,0.18135452883713735
38,-0.78,1.33,-1.17,12.38,38.94,-10.31,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140761,6070,W,0.8194354505491014,0.19069666205732738,0.17345295852513223
39,-0.78,1.33,-1.17,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,140776,6085,W,0.6531716764586486,0.15383849123699317,0.14872118810373103
40,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,141793,7102,W,0.49346084994357575,0.1207739683821364,0.1147891866473025
41,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,-0.06,0.72,-0.68,0.13,141818,7127,W,0.359504729306449,0.09034565984761546,0.08514987582521052
42,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141833,7142,W,0.2662889024937186,0.06795392038180186,0.06179747373182977
43,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141848,7157,W,0.2320207163919333,0.05583353487835403,0.04581194223142099
44,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.23,0.63,-0.35,0.65,141863,7172,W,0.2573051071533111,0.0538356558877871,0.04513519599386372
45,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.02,-5.87,1.18,-0.23,0.63,-0.35,0.65,142208,7517,W,0.30594697126696113,0.06206840878457236,0.05668912729926408
46,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.79,-6.33,1.48,-0.23,0.63,-0.35,0.65,142236,7545,W,0.35008245692934137,0.06775871400413479,0.06812807630167442
47,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-4.95,-6.45,1.52,-0.23,0.63,-0.35,0.65,142251,7560,W,0.3810751346060599,0.0702649141791427,0.07310234193950352
48,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142267,7576,W,0.3950136165158528,0.06943973716296538,0.0739969626667876
49,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142301,7610,W,0.39028957282357646,0.0646803559274967,0.0708991755013606
50,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.38,0.5,-0.16,0.76,142334,7643,W,0.3671056186866454,0.05669243906726878,0.061642186403938065
51,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142359,7668,W,0.32892746041123333,0.046078219482263684,0.050963660178200414
52,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142382,7691,W,0.2828968884951855,0.034203887380312506,0.03796103262097267
53,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142402,7711,W,0.2391430098981176,0.02220681393505263,0.024381921000143702
54,0.34,-0.42,0.81,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142423,7732,W,0.20939773841100875,0.013170862104245848,0.014110426287378765
55,0.34,-0.42,0.81,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142438,7747,W,0.2013681168183975,0.007757953373295627,0.006955106519886615
56,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142460,7769,W,0.2108884282661625,0.007299120831035644,0.007815143450997947
57,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142474,7783,W,0.22712293940562064,0.011952660568461167,0.012259101879368108
58,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142487,7796,W,0.24265455699328747,0.017087448412143977,0.01617545173781827
59,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.32,0.48,-0.09,0.81,142836,8145,W,0.25158936097999124,0.0218758379653519,0.019661424294266084
60,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142868,8177,W,0.24857586149777042,0.026232419309769304,0.02213898332106655
61,0.29,-0.4,0.83,19.12,20.87,-30.62,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142883,8192,W,0.23089214699959903,0.029218239820595487,0.021627447356031126
62,0.29,-0.4,0.83,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142904,8213,W,0.20102956856249596,0.03084687390452024,0.02144609457444843
63,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142921,8230,W,0.1669811940141484,0.031072961899892185,0.02133048847633451
64,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142935,8244,W,0.14175076203910997,0.03179269461899122,0.022594006746596902
65,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142949,8258,W,0.13558374562050293,0.03314633764472774,0.025714348680764644
66,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.18,0.37,0.06,0.91,142964,8273,W,0.1436962257369638,0.03542995138510242,0.029294951891725155
67,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143646,8955,T,0.15273219196964694,0.037868622291412544,0.03436035501785816
68,0.3,-0.88,0.4,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143672,8981,T,0.15375121727289062,0.03984503936111644,0.03713053409504585
69,0.3,-0.88,0.4,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143686,8995,T,0.14345027383280867,0.04056126815314702,0.039785586343186775
70,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143700,9009,T,0.12214965489500478,0.03922153005180243,0.040230633702908414
71,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.17,0.29,0.1,0.94,144373,9682,T,0.09252985796443458,0.036018090699543294,0.03752157494061645
72,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144397,9706,T,0.0584049616066501,0.030910505802960984,0.034808350380020434
73,-0.01,0.43,0.0,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144413,9722,T,0.03011971438812086,0.024834294789042845,0.030454324397069906
74,-0.01,0.43,0.0,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144436,9745,T,0.04214845926420985,0.018716338527560526,0.025843152679605814
75,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144596,9905,T,0.07473909897776063,0.01378930327558101,0.022106148159095503
76,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.2,0.35,0.06,0.91,144619,9928,T,0.10859378863999954,0.007991200227774761,0.02092936869582978
77,-0.14,0.34,-0.14,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144636,9945,T,0.14601807618503412,0.014335078452438123,0.027433081459064874
78,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144655,9964,T,0.1904961392756672,0.02671490969958477,0.040468623605473736
79,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.25,0.39,0.03,0.89,144670,9979,T,0.243256547969503,0.04187711659002253,0.05719705638182636
80,-0.36,0.32,-0.39,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,144946,10255,T,0.3022378028409959,0.05615963904632022,0.07358464850915064
81,-0.5,0.76,-0.46,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,145001,10310,T,0.362934167702683,0.06820096405515483,0.08696494119618334
82,-0.5,0.76,-0.46,19.12,20.87,-30.62,-5.83,-2.42,5.43,-0.25,0.39,0.03,0.89,145019,10328,T,0.41844712136692414,0.07663429329199935,0.0980756281930437
83,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.56,-3.19,5.77,-0.25,0.39,0.03,0.89,145036,10345,T,0.4605678962740427,0.08105093330750357,0.10362898690575718
84,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145056,10365,T,0.48237429629867473,0.08006412612040598,0.10398306972992404
85,-0.55,-0.82,1.12,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145074,10383,T,0.4795821475914113,0.07422889230645936,0.09959529162859115
86,-0.55,-0.82,1.12,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145098,10407,T,0.45126868983687557,0.06407247196266094,0.08906194616878053
87,-0.72,-0.79,1.05,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145117,10426,T,0.40072530718494737,0.05088899017822182,0.07573215295500194
88,-0.72,-0.79,1.05,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145140,10449,T,0.3357743639358994,0.036470827433275885,0.05957159099576862
89,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145155,10464,T,0.2682527947763525,0.022532203298868347,0.042545807632174235
90,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.29,0.35,0.2,0.87,145169,10478,T,0.21240937349844197,0.011530979536286021,0.028737421072249882
91,-0.77,-0.85,0.87,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.29,0.35,0.2,0.87,145183,10492,T,0.1799841912638915,0.004719902881394333,0.017554573408647398
92,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.29,0.35,0.2,0.87,145197,10506,T,0.17091074444992993,0.0039723602609257145,0.011561513927310408
93,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.3,0.34,0.23,0.86,145215,10524,T,0.17372901718255115,0.002973752558971908,0.011089751519759548
94,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.64,-3.23,4.97,-0.3,0.34,0.23,0.86,145250,10559,T,0.18206768445903285,0.0026796455777920165,0.011704137315650646
95,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.64,-3.23,4.97,-0.3,0.34,0.23,0.86,145491,10800,T,0.193027138318502,0.0025518853752424455,0.011922368289825224
96,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.3,0.34,0.23,0.86,145525,10834,T,0.20283727461363577,0.00266977844295056,0.012975091728576716
97,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.4,0.26,0.4,0.78,145548,10857,T,0.20794522237693086,0.003322265924829509,0.014327297699652946
98,-0.99,-0.63,0.86,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.4,0.26,0.4,0.78,145572,10881,T,0.205571225342815,0.0033802338721992194,0.01475675498912412
99,-0.99,-0.63,0.86,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.4,0.26,0.4,0.78,145590,10899,T,0.1948620159371776,0.003830267083498543,0.015422199753174375
100,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.4,0.26,0.4,0.78,145608,10917,T,0.17730082507454983,0.0039493439750871015,0.015174832349726167
101,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.42,0.23,0.46,0.75,145626,10935,T,0.15632696972101637,0.003914824427099093,0.014158245831052876
102,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.27,4.47,-0.42,0.23,0.46,0.75,145645,10954,T,0.13751223982211003,0.003621738030116839,0.013329369064589772
103,-1.02,-0.39,0.57,19.12,20.87,-30.62,-7.36,-3.27,4.47,-0.42,0.23,0.46,0.75,145665,10974,T,0.12664864800245668,0.0033493719349670424,0.011475797351375465
104,-1.02,-0.39,0.57,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.42,0.23,0.46,0.75,145683,10992,T,0.12544217913161937,0.0039050341394541352,0.010211678844959302
105,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.42,0.23,0.46,0.75,145698,11007,T,0.1303403665887547,0.004341548240399231,0.009762865690226014
106,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.44,0.2,0.5,0.72,145720,11029,T,0.13619015401115153,0.004464207413622004,0.009779073195963712
107,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.94,-3.68,4.74,-0.44,0.2,0.5,0.72,145746,11055,T,0.14020374912194902,0.004401101080680112,0.012073027256952237
108,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.9,-4.22,4.78,-0.44,0.2,0.5,0.72,145772,11081,T,0.1414653042921513,0.005007764898397074,0.014006562108178348
109,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.44,0.2,0.5,0.72,145790,11099,T,0.1393847048591783,0.006668020100944952,0.016423595875156873
110,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.44,0.2,0.5,0.72,145806,11115,T,0.13419014568923665,0.008035641401762413,0.018693626266279427
111,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.45,0.17,0.54,0.69,145829,11138,T,0.12684604645064862,0.008909311009739318,0.01967841837389541
112,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.36,-4.22,4.74,-0.45,0.17,0.54,0.69,145852,11161,T,0.1179829114309445,0.009457502728216119,0.020752155758245572
113,-0.34,-0.54,0.29,19.12,20.87,-30.62,-7.36,-4.22,4.74,-0.45,0.17,0.54,0.69,145871,11180,T,0.10743770090805958,0.010061085186352497,0.019113313519000637
114,-0.34,-0.54,0.29,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.17,0.54,0.69,145889,11198,T,0.09632851741068708,0.011824832333185388,0.015291075094302265
115,-0.28,-0.22,0.13,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.17,0.54,0.69,145909,11218,T,0.0881604587767075,0.014709869547282454,0.011172788267887502
116,-0.28,-0.22,0.13,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.15,0.56,0.68,145930,11239,T,0.08723113163931226,0.017592152272156412,0.006837347545016232
117,-0.28,-0.22,0.13,19.12,20.87,-30.62,-6.48,-4.61,4.85,-0.45,0.15,0.56,0.68,145951,11260,T,0.09670376757396061,0.019521764510993207,0.011258082239525333
118,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.48,-4.61,4.85,-0.45,0.15,0.56,0.68,145975,11284,T,0.11589134820748821,0.020623082856076398,0.01747002361189521
119,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.41,-4.22,4.59,-0.45,0.15,0.56,0.68,145996,11305,T,0.1415688847719848,0.021216818929869707,0.02662862082621134
120,-0.24,0.0,0.01,19.12,20.87,-30.62,-5.98,-4.22,4.7,-0.45,0.15,0.56,0.68,146015,11324,T,0.1707896662461571,0.02225420445031339,0.03410328883916708
121,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.45,0.15,0.56,0.68,146032,11341,T,0.20108307324730676,0.022980137709097802,0.04057067027544817
122,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.45,0.15,0.56,0.68,146056,11365,T,0.2303433607558998,0.023251340559763183,0.047011390205618585
123,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.46,0.13,0.56,0.67,146078,11387,T,0.2574472256993074,0.02349593328071178,0.04927135338133879
124,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-5.3,-4.91,4.24,-0.46,0.13,0.56,0.67,146096,11405,T,0.28133816369856585,0.023443730737971097,0.05098099324037337
125,-0.61,0.16,-0.73,19.12,20.87,-30.62,-5.3,-4.91,4.24,-0.46,0.13,0.56,0.67,146116,11425,T,0.30067656736434273,0.02350973770173091,0.05014375926690704
126,-0.61,0.16,-0.73,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.46,0.13,0.56,0.67,146131,11440,T,0.31522127954662044,0.02205548132257524,0.04598665919578114
127,-0.77,0.0,-1.07,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.46,0.13,0.56,0.67,146148,11457,T,0.32576342029301847,0.019555223662298213,0.04250133258595166
128,-0.77,0.0,-1.07,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.49,0.1,0.54,0.68,146170,11479,T,0.332964621239521,0.014842396530317258,0.03644008913599718
129,-0.77,0.0,-1.07,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.49,0.1,0.54,0.68,146183,11492,T,0.3372535185000718,0.008943603861350012,0.030385982259116703
130,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.49,0.1,0.54,0.68,146197,11506,T,0.3401245059652358,0.004224274527394806,0.025998527094493795
131,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.51,0.07,0.52,0.69,146211,11520,T,0.3441671518897202,0.007595981466617461,0.01938577384539536
132,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.51,0.07,0.52,0.69,146227,11536,T,0.35324940942811056,0.011040200619076854,0.012756782040813142
133,-0.94,0.11,-1.47,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.51,0.07,0.52,0.69,146244,11553,T,0.3734056719658949,0.013706085045986669,0.010244716872941427
134,-0.94,0.11,-1.47,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.53,0.05,0.49,0.69,146260,11569,T,0.4063936536617452,0.017718315351020957,0.016876873996214518
135,-0.94,0.11,-1.47,30.06,33.63,-5.5,-4.49,-7.25,3.59,-0.53,0.05,0.49,0.69,146284,11593,T,0.4457707068691809,0.024892679786030037,0.028946604741427098
136,-0.94,0.11,-1.47,30.06,33.63,-5.5,-4.15,-8.36,3.09,-0.53,0.05,0.49,0.69,146299,11608,T,0.4813601186292883,0.0346380578838872,0.0381419087808265
137,-1.07,0.44,-1.65,30.06,33.63,-5.5,-4.15,-8.36,3.09,-0.53,0.05,0.49,0.69,146648,11957,T,0.5046452259853276,0.04520373837001601,0.04359348151706955
138,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.92,-9.2,2.98,-0.53,0.05,0.49,0.69,146671,11980,T,0.5098045955939426,0.054850365823429656,0.045717953562501995
139,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.23,-7.9,1.9,-0.53,0.05,0.49,0.69,146687,11996,T,0.4946979342299685,0.06284907287102305,0.042363551115387886
140,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.46,-8.02,1.75,-0.53,0.05,0.49,0.69,146701,12010,T,0.4598214089727325,0.06888057415565527,0.03648640887878014
141,-0.55,0.24,-0.77,30.06,33.63,-5.5,-3.46,-8.02,1.75,-0.53,0.05,0.49,0.69,146717,12026,T,0.40754416249647046,0.07151805257280745,0.027207041302541098
142,-0.55,0.24,-0.77,30.06,33.63,-5.5,-3.42,-8.05,1.6,-0.53,0.05,0.49,0.69,146852,12161,T,0.34231624339013644,0.07122094343939543,0.016187115815298195
143,-0.54,0.38,-0.68,30.06,33.63,-5.5,-3.42,-8.05,1.6,-0.53,0.05,0.49,0.69,146885,12194,T,0.2698004398847595,0.0669906920410875,0.006942620866480068
144,-0.54,0.38,-0.68,30.06,33.63,-5.5,-3.8,-8.93,1.52,-0.53,0.05,0.49,0.69,146908,12217,W,0.19538372979145155,0.0607789097454786,0.0035943498930606646
