,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft1,Fft2,Fft3
72,0.16,-1.05,1.87,157.69,-58.63,35.31,-9.93,-2.46,0.77,-0.71,0.01,0.67,0.21,476034,5861,W,0.9060054251687467,0.14610672708262437,0.15551910738939775
73,0.16,-1.05,1.87,157.69,-58.63,35.31,-11.2,-2.54,2.3,-0.71,0.01,0.67,0.21,476075,5902,W,1.0646640384692105,0.1796350771703687,0.20180912083109853
74,0.16,-1.05,1.87,157.69,-58.63,35.31,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476116,5943,W,1.219570143517238,0.21697202235211946,0.23618047548404072
75,0.16,-1.05,1.87,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476156,5983,W,1.3581216525261335,0.24793507804718845,0.26215800942861606
76,-0.36,0.55,2.46,143.13,-114.63,11.38,-14.6,-3.84,1.8,-0.71,0.01,0.67,0.21,476199,6026,W,1.464425695721889,0.26949072133668234,0.2696045178759192
77,-0.36,0.55,2.46,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476243,6070,W,1.5231093880183937,0.2759579315131318,0.26089493167204036
78,-0.75,0.84,-2.51,143.13,-114.63,11.38,-6.6,-4.91,0.16,-0.71,0.01,0.67,0.21,476284,6111,W,1.5230116687371438,0.2678227498931381,0.2382911295319069
79,-0.75,0.84,-2.51,143.13,-114.63,11.38,-5.45,-4.3,1.57,-0.71,0.01,0.67,0.21,476326,6153,W,1.461170388713909,0.24355702120652334,0.19988795297029222
80,-0.75,0.84,-2.51,143.13,-114.63,11.38,-9.16,-1.28,4.26,-0.71,0.01,0.67,0.21,476369,6196,W,1.3623260109555635,0.19091659369534508,0.15431016386210805
81,-0.75,0.84,-2.51,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476410,6237,W,1.2766167256632783,0.1203418368151873,0.1271953449877411
82,-0.29,1.46,-3.52,143.13,-114.63,11.38,-12.61,-0.36,2.0,-0.71,0.01,0.67,0.21,476453,6280,W,1.2507642988395933,0.05908646381204173,0.14893142727420264
83,-0.29,1.46,-3.52,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476497,6324,W,1.3062123290181396,0.09949246947882878,0.20402067168663623
84,-0.79,1.4,-2.82,143.13,-114.63,11.38,-14.11,1.14,1.5,-0.71,0.01,0.67,0.21,476540,6367,W,1.4261956885886837,0.17717799118986835,0.26695195540504957
85,-0.79,1.4,-2.82,143.13,-114.63,11.38,-13.15,1.98,3.53,-0.71,0.01,0.67,0.21,476582,6409,W,1.565648351603838,0.2453991582015162,0.3103380675023654
86,-0.79,1.4,-2.82,143.13,-114.63,11.38,-11.43,2.86,4.68,-0.71,0.01,0.67,0.21,476624,6451,W,1.6697484562311444,0.29148505225178023,0.3255553677528807
87,-0.79,1.4,-2.82,143.13,-114.63,11.38,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476667,6494,W,1.707031586002629,0.32436900899356197,0.3153303386188341
88,-0.79,1.4,-2.82,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476708,6535,W,1.6736093517185857,0.34152707936596194,0.2862794634470075
89,1.9,-2.69,2.7,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476749,6576,W,1.5766681194021182,0.3397784750598081,0.24156437177492293
90,1.68,-1.67,2.64,72.06,-18.56,46.06,-9.36,5.04,4.64,-0.71,0.01,0.67,0.21,476790,6617,W,1.4312104412284745,0.3211800784460193,0.1841466132099928
91,1.68,-1.67,2.64,72.06,-18.56,46.06,-14.95,-1.39,4.41,-0.71,0.01,0.67,0.21,476831,6658,W,1.2553672214708855,0.28775471974595696,0.1310665030550355
92,1.68,-1.67,2.64,72.06,-18.56,46.06,-9.24,-2.62,1.61,-0.71,0.01,0.67,0.21,476872,6699,W,1.0641683105410695,0.24720147107042362,0.09431057041519814
93,1.68,-1.67,2.64,72.06,-18.56,46.06,-9.13,-2.7,1.57,-0.71,0.01,0.67,0.21,476911,6738,W,0.8675777031727729,0.20243238856492055,0.08709196300741173
94,0.12,0.11,0.1,72.06,-18.56,46.06,-9.13,-2.7,1.57,-0.71,0.01,0.67,0.21,476951,6778,W,0.6728841596715024,0.16083548420961605,0.10177007990978279
95,0.12,0.11,0.1,72.06,-18.56,46.06,-9.39,-2.73,1.0,-0.71,0.01,0.67,0.21,476993,6820,W,0.4871375697238149,0.1237629269499638,0.11264707397804752
96,-0.06,0.14,0.12,72.06,-18.56,46.06,-9.39,-2.73,1.0,-0.71,0.01,0.67,0.21,477033,6860,W,0.32004849748670583,0.09398606561321309,0.10256983132230478
97,-0.06,0.14,0.12,72.06,-18.56,46.06,-9.47,-2.7,0.81,-0.71,0.01,0.67,0.21,477073,6900,W,0.18224949091842646,0.06913101489851657,0.07545049860611618
98,-0.06,0.14,0.12,72.06,-18.56,46.06,-9.36,-2.58,1.04,-0.71,0.01,0.67,0.21,477112,6939,W,0.08341418601951109,0.043419653391683494,0.048892748694476657
99,-0.09,0.06,0.12,72.06,-18.56,46.06,-9.36,-2.58,1.04,-0.71,0.01,0.67,0.21,477153,6980,W,0.03441014420127904,0.02140302119221241,0.02715254055966282
100,-0.04,-0.02,0.15,72.06,-18.56,46.06,-9.36,-2.58,1.04,-0.71,0.01,0.67,0.21,477193,7020,W,0.03164608101631564,0.004591893150915259,0.009166137472644423
101,-0.04,-0.02,0.15,72.06,-18.56,46.06,-9.55,-2.58,0.7,-0.71,0.01,0.67,0.21,477234,7061,W,0.04232987974274321,0.004324607022941564,0.007473705304789569
102,-0.04,-0.02,0.15,72.06,-18.56,46.06,-9.55,-2.46,0.81,-0.71,0.01,0.67,0.21,477275,7102,W,0.06027799306370615,0.004588438951243748,0.008937382695970327
103,-0.04,-0.02,0.15,72.06,-18.56,46.06,-9.55,-2.31,1.04,-0.71,0.01,0.67,0.21,477316,7143,W,0.0795844558750232,0.005986430564213737,0.010405949586441301
104,-0.04,-0.02,0.15,89.06,-29.69,34.0,-9.55,-2.31,1.04,-0.71,0.01,0.67,0.21,477356,7183,W,0.0977161481683788,0.008412209648549683,0.012088020528130164
105,-0.04,-0.5,0.31,89.06,-29.69,34.0,-9.55,-2.31,1.04,-0.71,0.01,0.67,0.21,477398,7225,W,0.1125749326888455,0.011404959182793023,0.01425006537851193
106,-0.02,-1.02,0.38,89.06,-29.69,34.0,-9.55,-2.31,1.04,-0.71,0.01,0.67,0.21,477440,7267,W,0.12255611469715878,0.014470040273083887,0.015968356735160623
107,-0.02,-1.02,0.38,89.06,-29.69,34.0,-13.53,4.55,-1.95,-0.71,0.01,0.67,0.21,477479,7306,W,0.1291504262298942,0.016220402385626154,0.018035358818455693
108,-0.02,-1.02,0.38,89.06,-29.69,34.0,-15.52,3.09,-6.01,-0.71,0.01,0.67,0.21,477521,7348,W,0.13750874983676603,0.01745889879772464,0.022664704630531923
109,-0.02,-1.02,0.38,89.06,-29.69,34.0,-12.11,-4.53,-5.17,-0.71,0.01,0.67,0.21,477561,7388,W,0.15191978341319698,0.01972612546851376,0.028429490386974215
110,-4.17,0.69,0.55,89.06,-29.69,34.0,-12.11,-4.53,-5.17,-0.71,0.01,0.67,0.21,477603,7430,W,0.17301970665405556,0.0234999474854309,0.0350600324651387
111,-3.69,0.25,0.38,89.06,-29.69,34.0,-12.11,-4.53,-5.17,-0.71,0.01,0.67,0.21,477645,7472,W,0.19785419911480348,0.028204492534045722,0.041600280476732115
112,-3.69,0.25,0.38,89.06,-29.69,34.0,-9.55,-3.54,4.52,-0.71,0.01,0.67,0.21,477688,7515,W,0.22189261887047917,0.0330031182881518,0.04610714034958723
113,-3.69,0.25,0.38,89.06,-29.69,34.0,-8.28,-5.34,4.72,-0.71,0.01,0.67,0.21,477729,7556,W,0.24091758895397833,0.03621158990107035,0.048922812310950504
114,-3.69,0.25,0.38,89.06,-29.69,34.0,-8.25,-7.64,4.83,-0.71,0.01,0.67,0.21,477771,7598,W,0.25201960196278006,0.03803937784506976,0.04925866146561072
115,-3.69,0.25,0.38,89.06,-29.69,34.0,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477810,7637,W,0.2540791311373731,0.03827535642473382,0.04814197544570621
116,-0.42,-1.0,-0.38,89.06,-29.69,34.0,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477851,7678,W,0.24736474533635697,0.03674317773938986,0.04558840416866723
117,-0.18,1.53,-0.42,89.06,-29.69,34.0,-11.27,-7.98,4.52,-0.71,0.01,0.67,0.21,477893,7720,W,0.23304574886512122,0.033953760025366944,0.041620716713946924
118,-0.18,1.53,-0.42,89.06,-29.69,34.0,-10.2,-3.5,-1.83,-0.71,0.01,0.67,0.21,477935,7762,W,0.21276442204583815,0.03000075555973082,0.03755693878586941
119,-0.18,1.53,-0.42,89.06,-29.69,34.0,-8.82,-3.0,0.7,-0.71,0.01,0.67,0.21,477978,7805,W,0.18813968108953757,0.02621087974788296,0.03271627403572944
120,-0.18,1.53,-0.42,89.06,-29.69,34.0,-8.89,-3.23,0.39,-0.71,0.01,0.67,0.21,478019,7846,W,0.16074606331750146,0.023399679974648778,0.02823117841551697
121,-0.18,1.53,-0.42,89.06,-29.69,34.0,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478059,7886,W,0.13212052112424058,0.02146318538405359,0.024067494023468913
122,0.01,0.06,-0.04,89.06,-29.69,34.0,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478101,7928,W,0.10378225370286745,0.019870859154025936,0.020280159684464092
123,-0.05,0.07,-0.03,89.06,-29.69,34.0,-9.32,-3.11,0.08,-0.71,0.01,0.67,0.21,478141,7968,W,0.07735117046327789,0.01750021097565152,0.017216441785263905
124,-0.05,0.07,-0.03,89.06,-29.69,34.0,-9.13,-3.15,0.16,-0.71,0.01,0.67,0.21,478183,8010,W,0.053749256294402706,0.014628203345622214,0.014216892248494843
125,-0.05,0.07,-0.03,89.06,-29.69,34.0,-9.2,-3.27,-0.15,-0.71,0.01,0.67,0.21,478224,8051,W,0.03483638939479616,0.011891623761459793,0.01074696263460421
126,-0.05,0.07,-0.03,89.06,-29.69,34.0,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478265,8092,W,0.025422202539262365,0.0090750371592903,0.00763394942093862
127,-0.05,0.07,-0.03,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478307,8134,W,0.026481809217562796,0.006835095714289666,0.006497451339542316
128,0.05,-0.16,0.02,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478349,8176,W,0.03083310567272578,0.00532639726542682,0.006741926843485524
129,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.01,-3.27,-0.19,-0.71,0.01,0.67,0.21,478390,8217,W,0.03409314970594272,0.004862134987278097,0.0073177773374592395
130,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.05,-3.34,-0.19,-0.71,0.01,0.67,0.21,478432,8259,W,0.0358777231841167,0.005347225833554741,0.008121733945453529
131,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.24,-2.92,0.31,-0.71,0.01,0.67,0.21,478473,8300,W,0.03647029048914523,0.005501840551747956,0.008487840397224486
132,-0.02,0.02,0.05,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478512,8339,W,0.035627968000726984,0.0053234638293337255,0.008411667039375875
133,0.09,-0.16,0.16,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478553,8380,W,0.03323239641141083,0.004835942102306638,0.00796366637083507
134,0.05,-0.05,0.12,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478594,8421,W,0.029331355199467824,0.004108579487615275,0.0070560472561887145
135,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.09,-3.04,0.23,-0.71,0.01,0.67,0.21,478633,8460,W,0.02415230304486317,0.0032179515934278903,0.005950947632210593
136,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.24,-2.77,0.5,-0.71,0.01,0.67,0.21,478673,8500,W,0.018090670085838305,0.002418249790287243,0.004842064585965609
137,0.06,-0.09,0.05,88.13,-64.56,32.13,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478713,8540,W,0.012123708447812583,0.0019301197930422919,0.0037217076788820273
138,0.06,-0.09,0.05,88.88,-66.81,31.31,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478752,8579,W,0.008577603648672038,0.0016410529451163188,0.0027425428856451884
139,0.0,0.04,0.04,88.88,-66.81,31.31,-9.28,-2.89,0.23,-0.71,0.01,0.67,0.21,478792,8619,T,0.00954588100646029,0.001462901726427286,0.0020603943142742617
140,0.0,0.04,0.04,88.88,-66.81,31.31,-9.36,-2.7,0.39,-0.71,0.01,0.67,0.21,478832,8659,T,0.012070187938489808,0.0015265379998583362,0.00163040418357942
141,0.0,0.04,0.04,88.88,-66.81,31.31,-9.32,-2.77,0.31,-0.71,0.01,0.67,0.21,478873,8700,T,0.013452848456302477,0.0020495305204691642,0.0016143910074503573
142,0.0,0.04,0.04,88.88,-66.81,31.31,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,478912,8739,T,0.01327131644776111,0.0026800002625827985,0.001800845707780398
143,0.0,0.04,0.04,89.25,-66.56,30.94,-9.32,-2.73,0.39,-0.71,0.01,0.67,0.21,478951,8778,T,0.011919554446887156,0.0030347097746474365,0.0017580672351286603
144,0.0,0.04,0.04,89.25,-66.56,30.94,-9.32,-2.73,0.35,-0.71,0.01,0.67,0.21,478991,8818,T,0.00971855383673447,0.0032732644971427568,0.0016623625166451795
145,0.01,-0.03,0.0,89.25,-66.56,30.94,-9.32,-2.73,0.35,-0.71,0.01,0.67,0.21,479031,8858,T,0.007159920274210053,0.003243032200115211,0.0017186286357486844
