,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft1,Fft2,Fft3
26,-1.15,-0.26,-1.74,-24.56,13.81,-7.81,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139293,4602,W,1.5311703128735954,0.05694711853041334,0.014773831042536595
27,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.45,-12.07,0.33,0.17,0.59,-0.71,0.35,139349,4658,W,1.490971594517828,0.056856246588876155,0.004154145588588221
28,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-4.11,-10.7,0.41,0.17,0.59,-0.71,0.35,139366,4675,W,1.5304657904287422,0.06185828261830309,0.00831943474135377
29,-1.15,-0.26,-1.74,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140080,5389,W,1.619972867370563,0.06841133633066082,0.016874426687913228
30,-0.45,0.43,-0.8,-9.81,37.0,-10.13,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140104,5413,W,1.721654975118434,0.07378313433654435,0.023137435538669385
31,-0.45,0.43,-0.8,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140119,5428,W,1.7916239635723565,0.07743675699172581,0.023584806669686723
32,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.17,0.59,-0.71,0.35,140133,5442,W,1.7938387886718021,0.08217767247348585,0.019942710400877656
33,0.77,-0.2,2.61,38.5,26.5,-22.19,-5.45,-9.01,0.79,0.25,0.52,-0.68,0.46,140219,5528,W,1.727095703034799,0.08360835747573088,0.018277023502646015
34,0.77,-0.2,2.61,38.5,26.5,-22.19,-4.64,-6.29,0.33,0.25,0.52,-0.68,0.46,140236,5545,W,1.6053807632786388,0.08019297059979484,0.02053018646654054
35,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.46,-3.8,0.48,0.25,0.52,-0.68,0.46,140705,6014,W,1.431106477484848,0.07340009477415393,0.026033097325488624
36,0.77,-0.2,2.61,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140732,6041,W,1.2067336274507168,0.06280030401805935,0.03093074949172616
37,-0.78,1.33,-1.17,38.5,26.5,-22.19,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140747,6056,W,0.9443069898700767,0.05021428342762901,0.03288946512974008
38,-0.78,1.33,-1.17,12.38,38.94,-10.31,-3.23,-3.19,0.52,0.25,0.52,-0.68,0.46,140761,6070,W,0.6714744576166087,0.03636521691980652,0.030085928821121242
39,-0.78,1.33,-1.17,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,140776,6085,W,0.42663323892780153,0.023666281386074423,0.02211799179098535
40,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,0.25,0.52,-0.68,0.46,141793,7102,W,0.2435036104270362,0.014586351438769282,0.01317655737114925
41,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.95,-9.05,2.25,-0.06,0.72,-0.68,0.13,141818,7127,W,0.12924365039370317,0.008162338253301036,0.007250501353048772
42,-0.84,0.04,-0.84,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141833,7142,W,0.07090977959130917,0.004617735295256266,0.0038189277596361905
43,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.06,0.72,-0.68,0.13,141848,7157,W,0.05383361283502595,0.003117383617012376,0.002098734051015054
44,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.21,-5.79,1.21,-0.23,0.63,-0.35,0.65,141863,7172,W,0.06620591816717693,0.0028982778448682256,0.002037185917404492
45,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-6.02,-5.87,1.18,-0.23,0.63,-0.35,0.65,142208,7517,W,0.09360354922742675,0.0038524873690487793,0.003213657153952168
46,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.79,-6.33,1.48,-0.23,0.63,-0.35,0.65,142236,7545,W,0.12255772664968417,0.004591243323494133,0.004641434780566772
47,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-4.95,-6.45,1.52,-0.23,0.63,-0.35,0.65,142251,7560,W,0.14521825821502668,0.004937158164602289,0.005343952397040094
48,-1.63,-1.51,-0.46,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142267,7576,W,0.15603575723293323,0.004821877097261715,0.005475550483909958
49,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.23,0.63,-0.35,0.65,142301,7610,W,0.15232595065480978,0.004183548442907657,0.005026693086772732
50,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.11,-6.18,1.29,-0.38,0.5,-0.16,0.76,142334,7643,W,0.13476653527130467,0.0032140326473959835,0.0037997591446578467
51,0.38,-0.59,0.78,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142359,7668,W,0.10819327421258347,0.0021232023106556646,0.0025972946587590907
52,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.29,1.52,-0.38,0.5,-0.16,0.76,142382,7691,W,0.08003064952025743,0.0011699059119251011,0.001441039997650551
53,0.43,-0.53,0.79,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142402,7711,W,0.057189379183131175,0.0004931425851460477,0.0005944780716572484
54,0.34,-0.42,0.81,12.38,38.94,-10.31,-5.68,-6.37,1.67,-0.38,0.5,-0.16,0.76,142423,7732,W,0.04384741285164526,0.00017347160856905937,0.00019910413001154967
55,0.34,-0.42,0.81,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142438,7747,W,0.040549118470987786,6.0185840542229e-05,4.8373506702969296e-05
56,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.48,-5.87,1.67,-0.38,0.5,-0.16,0.76,142460,7769,W,0.04447392917657237,5.327716490605847e-05,6.107646715967612e-05
57,0.3,-1.04,0.82,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142474,7783,W,0.05158482960424923,0.00014286609466484645,0.00015028557888872667
58,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.38,0.5,-0.16,0.76,142487,7796,W,0.058881234029608605,0.0002919808932376817,0.00026164523892248804
59,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.37,-5.64,2.36,-0.32,0.48,-0.09,0.81,142836,8145,W,0.06329720655832033,0.00047855228668633156,0.0003865716052791566
60,0.29,-0.4,0.83,12.38,38.94,-10.31,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142868,8177,W,0.06178995891935875,0.0006881398228435574,0.0004901345824904629
61,0.29,-0.4,0.83,19.12,20.87,-30.62,-6.21,-5.83,3.24,-0.32,0.48,-0.09,0.81,142883,8192,W,0.053311183546084454,0.0008537055382138318,0.00046774647913789776
62,0.29,-0.4,0.83,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142904,8213,W,0.04041288743642326,0.0009515296296813718,0.0004599349724961864
63,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.25,-2.73,6.61,-0.32,0.48,-0.09,0.81,142921,8230,W,0.02788271915439067,0.0009655289612321514,0.00045498973863903935
64,0.58,-0.7,0.44,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142935,8244,W,0.020093278538668376,0.0010107754311364334,0.0005104891408652663
65,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.32,0.48,-0.09,0.81,142949,8258,W,0.018382952076485246,0.0010986796992582953,0.0006612277280759423
66,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.02,-2.0,7.19,-0.18,0.37,0.06,0.91,142964,8273,W,0.020648605291048457,0.0012552814551507212,0.0008581942063384913
67,0.32,-0.55,0.29,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143646,8955,T,0.023327122463853083,0.0014340325542496672,0.0011806339969532506
68,0.3,-0.88,0.4,19.12,20.87,-30.62,-7.33,-2.69,7.57,-0.18,0.37,0.06,0.91,143672,8981,T,0.02363943681289562,0.0015876271616889184,0.0013786765621833625
69,0.3,-0.88,0.4,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143686,8995,T,0.020577981062707792,0.0016452164741914987,0.00158289288067117
70,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.18,0.37,0.06,0.91,143700,9009,T,0.014920538190968764,0.001538328419604441,0.0016185038881375902
71,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.27,7.27,-0.17,0.29,0.1,0.94,144373,9682,T,0.008561774614918439,0.0012973028576405274,0.0014078685860242962
72,-0.25,0.02,-0.26,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144397,9706,T,0.003411139540274273,0.0009554593689948846,0.0012116212561782685
73,-0.01,0.43,0.0,19.12,20.87,-30.62,-5.07,-2.19,7.92,-0.17,0.29,0.1,0.94,144413,9722,T,0.0009071971948219747,0.0006167421976690806,0.0009274658744819672
74,-0.01,0.43,0.0,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144436,9745,T,0.001776492618346757,0.0003503013278782465,0.0006678685404214172
75,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.17,0.29,0.1,0.94,144596,9905,T,0.005585932916007499,0.0001901448848259492,0.0004886817864318815
76,-0.14,0.34,-0.14,19.12,20.87,-30.62,-8.29,-4.49,8.22,-0.2,0.35,0.06,0.91,144619,9928,T,0.011792610931188894,6.38592810803874e-05,0.0004380384740059795
77,-0.14,0.34,-0.14,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144636,9945,T,0.021321278572778428,0.00020549447423755574,0.0007525739583396889
78,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.2,0.35,0.06,0.91,144655,9964,T,0.036288779078934394,0.0007136864002569685,0.001637709496521506
79,-0.36,0.32,-0.39,19.12,20.87,-30.62,-6.64,-3.99,5.85,-0.25,0.39,0.03,0.89,144670,9979,T,0.05917374813003912,0.0017536928938943401,0.0032715032587458236
80,-0.36,0.32,-0.39,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,144946,10255,T,0.09134768946615271,0.003153905057812975,0.005414700496215245
81,-0.5,0.76,-0.46,19.12,20.87,-30.62,-4.84,-2.27,4.36,-0.25,0.39,0.03,0.89,145001,10310,T,0.1317212100860392,0.004651371498052521,0.007562900997255625
82,-0.5,0.76,-0.46,19.12,20.87,-30.62,-5.83,-2.42,5.43,-0.25,0.39,0.03,0.89,145019,10328,T,0.17509799338026533,0.005872814908364177,0.00961882884546015
83,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.56,-3.19,5.77,-0.25,0.39,0.03,0.89,145036,10345,T,0.21212278707829735,0.006569253790017391,0.010738966927113593
84,-0.5,0.76,-0.46,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145056,10365,T,0.23268496172964165,0.006410264291424274,0.010812478790458244
85,-0.55,-0.82,1.12,19.12,20.87,-30.62,-6.68,-3.61,5.27,-0.25,0.39,0.03,0.89,145074,10383,T,0.22999903628839025,0.005509928453043942,0.009919222114584118
86,-0.55,-0.82,1.12,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145098,10407,T,0.20364343042709018,0.004105281663405972,0.007932030255370762
87,-0.72,-0.79,1.05,19.12,20.87,-30.62,-5.79,-3.76,5.27,-0.25,0.39,0.03,0.89,145117,10426,T,0.1605807718184704,0.002589689321359157,0.005735358991199809
88,-0.72,-0.79,1.05,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145140,10449,T,0.11274442347655782,0.0013301212536677887,0.0035487744537671412
89,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.25,0.39,0.03,0.89,145155,10464,T,0.07195956190532389,0.0005077001855015337,0.0018101457470739756
90,-0.77,-0.85,0.87,19.12,20.87,-30.62,-6.06,-4.03,5.43,-0.29,0.35,0.2,0.87,145169,10478,T,0.04511774195000062,0.000132963489066247,0.0008258393698837917
91,-0.77,-0.85,0.87,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.29,0.35,0.2,0.87,145183,10492,T,0.03239430910491708,2.227748320979453e-05,0.00030816304755959035
92,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.29,0.35,0.2,0.87,145197,10506,T,0.029210482568429258,1.577964604258181e-05,0.00013366860429139254
93,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.68,-3.99,5.39,-0.3,0.34,0.23,0.86,145215,10524,T,0.03018177141121516,8.84320428199197e-06,0.00012298258877000922
94,-0.93,-0.48,0.81,19.12,20.87,-30.62,-5.64,-3.23,4.97,-0.3,0.34,0.23,0.86,145250,10559,T,0.03314864172427395,7.180500422580309e-06,0.00013698683030360592
95,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.64,-3.23,4.97,-0.3,0.34,0.23,0.86,145491,10800,T,0.037259476127430094,6.5121189683762775e-06,0.00014214286563823004
96,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.3,0.34,0.23,0.86,145525,10834,T,0.04114295997268749,7.1277169344435185e-06,0.00016835300536497988
97,-1.11,-0.47,0.78,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.4,0.26,0.4,0.78,145548,10857,T,0.04324121550939122,1.1037450875283272e-05,0.0002052714593744806
98,-0.99,-0.63,0.86,19.12,20.87,-30.62,-5.79,-2.88,5.16,-0.4,0.26,0.4,0.78,145572,10881,T,0.04225952868894642,1.1425981030762929e-05,0.00021776181780903958
99,-0.99,-0.63,0.86,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.4,0.26,0.4,0.78,145590,10899,T,0.03797120525510086,1.4670945930932437e-05,0.00023784424522681173
100,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.4,0.26,0.4,0.78,145608,10917,T,0.031435582572116115,1.5597317833556786e-05,0.0002302755368422958
101,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.99,4.74,-0.42,0.23,0.46,0.75,145626,10935,T,0.02443812146215557,1.5325850295011745e-05,0.00020045592501252612
102,-0.88,-0.39,0.67,19.12,20.87,-30.62,-7.36,-3.27,4.47,-0.42,0.23,0.46,0.75,145645,10954,T,0.018909616100893506,1.31169863587946e-05,0.0001776720796600428
103,-1.02,-0.39,0.57,19.12,20.87,-30.62,-7.36,-3.27,4.47,-0.42,0.23,0.46,0.75,145665,10974,T,0.016039880040850177,1.121829235874487e-05,0.00013169392484983615
104,-1.02,-0.39,0.57,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.42,0.23,0.46,0.75,145683,10992,T,0.01573574030528928,1.5249291630302297e-05,0.00010427838483258933
105,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.42,0.23,0.46,0.75,145698,11007,T,0.016988611162490962,1.8849041123713655e-05,9.531354648539226e-05
106,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.44,-3.34,4.59,-0.44,0.2,0.5,0.72,145720,11029,T,0.01854775804958117,1.992914783183766e-05,9.563027257201592e-05
107,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.94,-3.68,4.74,-0.44,0.2,0.5,0.72,145746,11055,T,0.019657091267850424,1.9369690722363648e-05,0.00014575798714711166
108,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.9,-4.22,4.78,-0.44,0.2,0.5,0.72,145772,11081,T,0.02001243231847096,2.5077709277617857e-05,0.00019618378209025752
109,-1.06,-0.6,0.54,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.44,0.2,0.5,0.72,145790,11099,T,0.019428095948680245,4.4462492066605936e-05,0.0002697345014704699
110,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.44,0.2,0.5,0.72,145806,11115,T,0.01800699520009856,6.45715327377182e-05,0.00034945166298333205
111,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.55,-4.14,4.74,-0.45,0.17,0.54,0.69,145829,11138,T,0.01608991950016011,7.937582266826224e-05,0.00038724014969806456
112,-0.61,-0.42,0.4,19.12,20.87,-30.62,-7.36,-4.22,4.74,-0.45,0.17,0.54,0.69,145852,11161,T,0.013919967389722095,8.944435785421533e-05,0.00043065196861448484
113,-0.34,-0.54,0.29,19.12,20.87,-30.62,-7.36,-4.22,4.74,-0.45,0.17,0.54,0.69,145871,11180,T,0.011542859576409667,0.00010122543512704165,0.0003653187536756125
114,-0.34,-0.54,0.29,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.17,0.54,0.69,145889,11198,T,0.009279183266541044,0.0001398266597079466,0.00023381697753959105
115,-0.28,-0.22,0.13,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.17,0.54,0.69,145909,11218,T,0.007772266491719543,0.0002163802620980677,0.0001248311976790446
116,-0.28,-0.22,0.13,19.12,20.87,-30.62,-7.33,-4.41,4.78,-0.45,0.15,0.56,0.68,145930,11239,T,0.007609270327075024,0.00030948382156673797,4.67493214513395e-05
117,-0.28,-0.22,0.13,19.12,20.87,-30.62,-6.48,-4.61,4.85,-0.45,0.15,0.56,0.68,145951,11260,T,0.009351618662998596,0.0003810992896226738,0.00012674441571191572
118,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.48,-4.61,4.85,-0.45,0.15,0.56,0.68,145975,11284,T,0.01343080458934928,0.0004253115464885923,0.00030520172500017617
119,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.41,-4.22,4.59,-0.45,0.15,0.56,0.68,145996,11305,T,0.020041749135583504,0.0004501534055028775,0.0007090834471061363
120,-0.24,0.0,0.01,19.12,20.87,-30.62,-5.98,-4.22,4.7,-0.45,0.15,0.56,0.68,146015,11324,T,0.02916911009647373,0.0004952496157163484,0.0011630343096476578
121,-0.24,0.0,0.01,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.45,0.15,0.56,0.68,146032,11341,T,0.04043440234658173,0.0005280867291290988,0.0016459792865991332
122,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.45,0.15,0.56,0.68,146056,11365,T,0.0530580638443226,0.0005406248378260884,0.0022100708090649307
123,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-6.06,-4.64,4.62,-0.46,0.13,0.56,0.67,146078,11387,T,0.06627907402027011,0.0005520588807316595,0.002427666264028765
124,-0.4,-0.04,-0.42,19.12,20.87,-30.62,-5.3,-4.91,4.24,-0.46,0.13,0.56,0.67,146096,11405,T,0.07915116235328104,0.0005496085109144908,0.002599061671774995
125,-0.61,0.16,-0.73,19.12,20.87,-30.62,-5.3,-4.91,4.24,-0.46,0.13,0.56,0.67,146116,11425,T,0.09040639816200413,0.0005527077668041878,0.0025143965934175255
126,-0.61,0.16,-0.73,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.46,0.13,0.56,0.67,146131,11440,T,0.09936445507900862,0.0004864442563704652,0.0021147728239889222
127,-0.77,0.0,-1.07,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.46,0.13,0.56,0.67,146148,11457,T,0.10612180600100579,0.000382406772482508,0.0018063632715816763
128,-0.77,0.0,-1.07,19.12,20.87,-30.62,-5.37,-5.45,4.09,-0.49,0.1,0.54,0.68,146170,11479,T,0.11086543899717767,0.00022029673476317376,0.0013278800962394197
129,-0.77,0.0,-1.07,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.49,0.1,0.54,0.68,146183,11492,T,0.11373993574067826,7.998805002875485e-05,0.000923307917851355
130,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.49,0.1,0.54,0.68,146197,11506,T,0.11568467955809573,1.784449528279661e-05,0.000675923411083128
131,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.57,-6.75,3.82,-0.51,0.07,0.52,0.69,146211,11520,T,0.11845102843988174,5.769893444119595e-05,0.0003758082275848148
132,-0.95,0.23,-1.28,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.51,0.07,0.52,0.69,146227,11536,T,0.12478514526130888,0.00012188602970946496,0.0001627354880368127
133,-0.94,0.11,-1.47,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.51,0.07,0.52,0.69,146244,11553,T,0.1394317958563015,0.00018785676728781938,0.00010495422380673077
134,-0.94,0.11,-1.47,19.12,20.87,-30.62,-4.49,-7.25,3.59,-0.53,0.05,0.49,0.69,146260,11569,T,0.16515580173654248,0.0003139386988782249,0.0002848288758841018
135,-0.94,0.11,-1.47,30.06,33.63,-5.5,-4.49,-7.25,3.59,-0.53,0.05,0.49,0.69,146284,11593,T,0.19871152310264922,0.0006196455069298285,0.0008379059260564097
136,-0.94,0.11,-1.47,30.06,33.63,-5.5,-4.15,-8.36,3.09,-0.53,0.05,0.49,0.69,146299,11608,T,0.23170756380680252,0.0011997950539675202,0.0014548052054448898
137,-1.07,0.44,-1.65,30.06,33.63,-5.5,-4.15,-8.36,3.09,-0.53,0.05,0.49,0.69,146648,11957,T,0.2546668041097824,0.0020433779626248577,0.0019003916307790848
138,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.92,-9.2,2.98,-0.53,0.05,0.49,0.69,146671,11980,T,0.2599007256887034,0.00300856263096406,0.002090131277943089
139,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.23,-7.9,1.9,-0.53,0.05,0.49,0.69,146687,11996,T,0.24472604613139826,0.003950005960747165,0.001794670463106082
140,-1.07,0.44,-1.65,30.06,33.63,-5.5,-3.46,-8.02,1.75,-0.53,0.05,0.49,0.69,146701,12010,T,0.2114357281496689,0.004744533496012724,0.0013312580328695258
141,-0.55,0.24,-0.77,30.06,33.63,-5.5,-3.46,-8.02,1.75,-0.53,0.05,0.49,0.69,146717,12026,T,0.16609224438494954,0.005114831843806851,0.0007402230964381771
142,-0.55,0.24,-0.77,30.06,33.63,-5.5,-3.42,-8.05,1.6,-0.53,0.05,0.49,0.69,146852,12161,T,0.11718041048873512,0.005072422784397563,0.00026202271841787694
